Feature	Pfam
0	PF00437
1	PF02534
2	PF02534
3	PF00816
4	PF13342
5	PF01751
6	PF01131
7	PF00565
8	PF07996
9	PF03743
10	PF01051
11	PF03135
12	PF00196
13	PF03524
14	PF04335
15	PF07424
16	PF05321
17	PF04610
18	PF01464
19	PF05713
20	PF01402
21	PF10263
22	PF02033
23	PF02492
24	PF00202
25	PF08669
26	PF01571
27	PF02867
28	PF00317
29	PF03477
30	PF03054
31	PF12697
32	PF00403
33	PF00403
34	PF00122
35	PF00702
36	PF00437
37	PF05157
38	PF01751
39	PF00204
40	PF00986
41	PF02518
42	PF01497
43	PF07690
44	PF00764
45	PF01300
46	PF03695
47	PF02810
48	PF09134
49	PF09134
50	PF09134
51	PF09134
52	PF09134
53	PF11924
54	PF02369
55	PF02369
56	PF02369
57	PF00710
58	PF01315
59	PF01799
60	PF02738
61	PF08275
62	PF13155
63	PF08278
64	PF01807
65	PF10410
66	PF01077
67	PF03460
68	PF07992
69	PF04324
70	PF00004
71	PF10431
72	PF02861
73	PF07724
74	PF00158
75	PF13188
76	PF02954
77	PF00593
78	PF07715
79	PF00512
80	PF00672
81	PF02518
82	PF00155
83	PF03958
84	PF00263
85	PF14714
86	PF01926
87	PF01926
88	PF08352
89	PF00005
90	PF00724
91	PF13283
92	PF13429
93	PF00381
94	PF02896
95	PF00359
96	PF05524
97	PF00391
98	PF00512
99	PF02518
100	PF00175
101	PF00970
102	PF00042
103	PF00579
104	PF01479
105	PF02774
106	PF01118
107	PF00717
108	PF01726
109	PF00793
110	PF01050
111	PF00483
112	PF01799
113	PF10518
114	PF00111
115	PF02120
116	PF01063
117	PF13167
118	PF16360
119	PF01926
120	PF00512
121	PF16527
122	PF00672
123	PF02518
124	PF07338
125	PF07991
126	PF01450
127	PF01450
128	PF00196
129	PF00072
130	PF01728
131	PF04760
132	PF04760
133	PF08364
134	PF11987
135	PF00009
136	PF03144
137	PF00009
138	PF03143
139	PF01695
140	PF00293
141	PF04972
142	PF04972
143	PF00444
144	PF00005
145	PF00005
146	PF05222
147	PF01262
148	PF12769
149	PF04542
150	PF04545
151	PF13413
152	PF13464
153	PF10697
154	PF00528
155	PF05954
156	PF11734
157	PF01171
158	PF09179
159	PF07690
160	PF08986
161	PF00310
162	PF01493
163	PF04898
164	PF01645
165	PF00535
166	PF10887
167	PF00890
168	PF02910
169	PF00460
170	PF00275
171	PF03734
172	PF00181
173	PF03947
174	PF00478
175	PF01926
176	PF03320
177	PF07730
178	PF02518
179	PF05231
180	PF08282
181	PF00392
182	PF07702
183	PF07254
184	PF00072
185	PF00672
186	PF02518
187	PF00805
188	PF13599
189	PF07690
190	PF07690
191	PF00854
192	PF00574
193	PF05036
194	PF00004
195	PF07724
196	PF10431
197	PF00742
198	PF00696
199	PF13840
200	PF03447
201	PF01842
202	PF03100
203	PF00419
204	PF00587
205	PF03129
206	PF04073
207	PF02706
208	PF13614
209	PF13807
210	PF00939
211	PF09160
212	PF01565
213	PF02913
214	PF02776
215	PF02775
216	PF00205
217	PF00528
218	PF13419
219	PF07690
220	PF00491
221	PF00521
222	PF03989
223	PF03989
224	PF08282
225	PF07731
226	PF00394
227	PF07732
228	PF01070
229	PF00267
230	PF16576
231	PF00529
232	PF03631
233	PF01632
234	PF12849
235	PF03466
236	PF00126
237	PF00293
238	PF09297
239	PF02463
240	PF13412
241	PF00294
242	PF08521
243	PF00512
244	PF02518
245	PF02391
246	PF00892
247	PF00892
248	PF02894
249	PF01408
250	PF00440
251	PF13411
252	PF10531
253	PF13375
254	PF01512
255	PF12838
256	PF00480
257	PF01553
258	PF14759
259	PF07992
260	PF01026
261	PF00725
262	PF00725
263	PF02737
264	PF00378
265	PF06779
266	PF01848
267	PF03950
268	PF00749
269	PF00278
270	PF02784
271	PF01381
272	PF13343
273	PF01746
274	PF00113
275	PF03952
276	PF02694
277	PF00140
278	PF04542
279	PF04539
280	PF04545
281	PF14450
282	PF02491
283	PF13520
284	PF12698
285	PF00009
286	PF08125
287	PF01232
288	PF01980
289	PF00463
290	PF00463
291	PF00356
292	PF13377
293	PF07449
294	PF02670
295	PF13288
296	PF08436
297	PF00171
298	PF02503
299	PF13089
300	PF13090
301	PF01022
302	PF01488
303	PF08501
304	PF00005
305	PF00005
306	PF04131
307	PF00512
308	PF00672
309	PF02518
310	PF03734
311	PF01636
312	PF01931
313	PF00009
314	PF00679
315	PF03144
316	PF14492
317	PF03764
318	PF01568
319	PF00384
320	PF00171
321	PF00271
322	PF03880
323	PF00270
324	PF01116
325	PF07690
326	PF00224
327	PF02887
328	PF13412
329	PF01037
330	PF00013
331	PF01138
332	PF01138
333	PF03725
334	PF03725
335	PF00575
336	PF03726
337	PF00462
338	PF02036
339	PF08463
340	PF13588
341	PF00271
342	PF04851
343	PF13005
344	PF03050
345	PF13817
346	PF13007
347	PF03466
348	PF00126
349	PF03610
350	PF03830
351	PF02954
352	PF06506
353	PF00158
354	PF07152
355	PF10610
356	PF13714
357	PF02518
358	PF00512
359	PF00072
360	PF00196
361	PF00294
362	PF00891
363	PF00700
364	PF00669
365	PF12445
366	PF02518
367	PF07730
368	PF05231
369	PF02518
370	PF00512
371	PF00012
372	PF00012
373	PF02518
374	PF01751
375	PF00986
376	PF00204
377	PF01568
378	PF00384
379	PF14710
380	PF01075
381	PF00144
382	PF13087
383	PF13086
384	PF10881
385	PF00378
386	PF13377
387	PF00356
388	PF00109
389	PF02801
390	PF01627
391	PF02518
392	PF02895
393	PF09078
394	PF01584
395	PF01618
396	PF09691
397	PF02264
398	PF00834
399	PF01000
400	PF01193
401	PF03118
402	PF00419
403	PF04074
404	PF04965
405	PF12800
406	PF13247
407	PF01503
408	PF01502
409	PF00248
410	PF00132
411	PF00416
412	PF01808
413	PF02142
414	PF00929
415	PF07690
416	PF00593
417	PF07715
418	PF00154
419	PF00005
420	PF00361
421	PF00662
422	PF00367
423	PF02378
424	PF13416
425	PF03972
426	PF03572
427	PF00595
428	PF11818
429	PF07690
430	PF00083
431	PF00311
432	PF02673
433	PF13091
434	PF13091
435	PF07973
436	PF02272
437	PF01411
438	PF00532
439	PF00356
440	PF02682
441	PF01494
442	PF12245
443	PF13750
444	PF13750
445	PF00370
446	PF02782
447	PF04216
448	PF00589
449	PF02910
450	PF00890
451	PF00497
452	PF04002
453	PF06250
454	PF02540
455	PF00117
456	PF00958
457	PF00673
458	PF00281
459	PF00015
460	PF08447
461	PF01040
462	PF12431
463	PF00072
464	PF00703
465	PF02837
466	PF02929
467	PF16353
468	PF02836
469	PF00107
470	PF01546
471	PF07687
472	PF04002
473	PF00668
474	PF00975
475	PF00550
476	PF00501
477	PF01012
478	PF00766
479	PF00924
480	PF12795
481	PF12794
482	PF00528
483	PF12911
484	PF00936
485	PF07690
486	PF02739
487	PF01612
488	PF00476
489	PF01367
490	PF13360
491	PF06826
492	PF06826
493	PF02080
494	PF02080
495	PF00375
496	PF01713
497	PF00486
498	PF00072
499	PF12592
500	PF07728
501	PF03441
502	PF00875
503	PF00419
504	PF00290
505	PF14542
506	PF00989
507	PF00512
508	PF11808
509	PF02518
510	PF13419
511	PF13508
512	PF00924
513	PF00271
514	PF00270
515	PF01227
516	PF00842
517	PF01168
518	PF00356
519	PF13377
520	PF03767
521	PF00044
522	PF02800
523	PF01192
524	PF08411
525	PF00929
526	PF03466
527	PF00126
528	PF00873
529	PF13361
530	PF00580
531	PF07883
532	PF12833
533	PF00072
534	PF13432
535	PF16331
536	PF13174
537	PF13183
538	PF02913
539	PF01565
540	PF07977
541	PF07690
542	PF13942
543	PF01116
544	PF02618
545	PF02080
546	PF00999
547	PF03471
548	PF16168
549	PF16168
550	PF03797
551	PF03212
552	PF12464
553	PF14602
554	PF14602
555	PF01977
556	PF00873
557	PF00583
558	PF11798
559	PF13438
560	PF00817
561	PF11799
562	PF01367
563	PF02739
564	PF15617
565	PF04349
566	PF01418
567	PF01380
568	PF03235
569	PF07510
570	PF00486
571	PF00072
572	PF00005
573	PF12704
574	PF02687
575	PF05036
576	PF03502
577	PF03709
578	PF01276
579	PF03711
580	PF13806
581	PF13994
582	PF03023
583	PF01406
584	PF09190
585	PF00072
586	PF00196
587	PF00152
588	PF01336
589	PF02938
590	PF02358
591	PF01649
592	PF00465
593	PF01053
594	PF07085
595	PF01515
