Feature	Pfam
0	PF01168
1	PF00842
2	PF00962
3	PF01895
4	PF01895
5	PF02685
6	PF02668
7	PF00270
8	PF00271
9	PF00210
10	PF13419
11	PF02108
12	PF12850
13	PF00708
14	PF04539
15	PF04542
16	PF00140
17	PF04545
18	PF01795
19	PF00528
20	PF00108
21	PF02803
22	PF12833
23	PF00294
24	PF00210
25	PF02075
26	PF00471
27	PF02302
28	PF12793
29	PF00496
30	PF00462
31	PF00005
32	PF00664
33	PF00512
34	PF02518
35	PF00664
36	PF00005
37	PF00196
38	PF00342
39	PF00890
40	PF02910
41	PF00817
42	PF11799
43	PF11798
44	PF00126
45	PF03466
46	PF14331
47	PF06744
48	PF06761
49	PF01425
50	PF00005
51	PF00571
52	PF02899
53	PF00589
54	PF01926
55	PF10396
56	PF12631
57	PF02652
58	PF04545
59	PF00316
60	PF03099
61	PF00300
62	PF02302
63	PF01202
64	PF12792
65	PF00563
66	PF03372
67	PF12833
68	PF06719
69	PF05936
70	PF00106
71	PF01551
72	PF03144
73	PF00009
74	PF03143
75	PF07729
76	PF00392
77	PF00692
78	PF10672
79	PF01041
80	PF00271
81	PF17191
82	PF00270
83	PF13954
84	PF00577
85	PF13953
86	PF00254
87	PF01346
88	PF00107
89	PF08240
90	PF00986
91	PF02518
92	PF00204
93	PF01751
94	PF01227
95	PF08240
96	PF00107
97	PF00924
98	PF05552
99	PF10672
100	PF02926
101	PF01170
102	PF00589
103	PF13356
104	PF00465
105	PF00367
106	PF02378
107	PF00455
108	PF08220
109	PF01016
110	PF01346
111	PF00254
112	PF01520
113	PF01751
114	PF00204
115	PF00986
116	PF02518
117	PF01810
118	PF00345
119	PF02753
120	PF16347
121	PF00884
122	PF00873
123	PF02836
124	PF00703
125	PF02929
126	PF16353
127	PF02837
128	PF01475
129	PF03918
130	PF11356
131	PF01814
132	PF04405
133	PF02661
134	PF02863
135	PF01316
136	PF00196
137	PF00072
138	PF02597
139	PF02382
140	PF08339
141	PF00353
142	PF00353
143	PF00353
144	PF00353
145	PF00353
146	PF00353
147	PF07724
148	PF00004
149	PF10431
150	PF08282
151	PF05762
152	PF04074
153	PF03807
154	PF14748
155	PF01077
156	PF03460
157	PF07992
158	PF04324
159	PF01418
160	PF01380
161	PF14450
162	PF02491
163	PF02233
164	PF00158
165	PF02954
166	PF13188
167	PF13377
168	PF12833
169	PF00990
170	PF05230
171	PF01048
172	PF04413
173	PF00534
174	PF00581
175	PF00107
176	PF13417
177	PF00043
178	PF02311
179	PF12833
180	PF13505
181	PF00989
182	PF02518
183	PF00512
184	PF03720
185	PF00984
186	PF03721
187	PF00749
188	PF03702
189	PF01380
190	PF01418
191	PF08364
192	PF11987
193	PF00009
194	PF04760
195	PF04760
196	PF00132
197	PF00132
198	PF00202
199	PF13522
200	PF00156
201	PF03167
202	PF00313
203	PF00344
204	PF00005
205	PF00669
206	PF03193
207	PF13416
208	PF08402
209	PF00005
210	PF00126
211	PF03466
212	PF02885
213	PF00591
214	PF00117
215	PF03610
216	PF03830
217	PF03129
218	PF00587
219	PF07973
220	PF02824
221	PF03205
222	PF00267
223	PF00815
224	PF00392
225	PF07729
226	PF11944
227	PF00215
228	PF13356
229	PF00589
230	PF00268
231	PF04204
232	PF02660
233	PF00171
234	PF02080
235	PF02080
236	PF02254
237	PF02254
238	PF02599
239	PF00006
240	PF02874
241	PF13378
242	PF02746
243	PF00072
244	PF02954
245	PF14532
246	PF00571
247	PF03471
248	PF01595
249	PF07724
250	PF02861
251	PF02861
252	PF10431
253	PF00004
254	PF00370
255	PF02782
256	PF02653
257	PF00072
258	PF04397
259	PF00857
260	PF00902
261	PF00486
262	PF00072
263	PF00419
264	PF00465
265	PF05247
266	PF00584
267	PF08478
268	PF03799
269	PF00126
270	PF03459
271	PF03459
272	PF00232
273	PF07687
274	PF01546
275	PF00206
276	PF10415
277	PF07238
278	PF00535
279	PF03552
280	PF00563
281	PF12838
282	PF10531
283	PF01512
284	PF13375
285	PF13193
