Feature	Pfam
0	PF07690
1	PF00230
2	PF13558
3	PF04310
4	PF16330
5	PF03889
6	PF00296
7	PF01207
8	PF01197
9	PF03724
10	PF13292
11	PF02779
12	PF02780
13	PF00403
14	PF00403
15	PF00122
16	PF00702
17	PF09078
18	PF01584
19	PF02895
20	PF01627
21	PF02518
22	PF02913
23	PF01565
24	PF00155
25	PF03573
26	PF00384
27	PF04879
28	PF01568
29	PF03461
30	PF00270
31	PF00271
32	PF02559
33	PF07732
34	PF07731
35	PF00394
36	PF00356
37	PF13377
38	PF06969
39	PF04055
40	PF01292
41	PF11143
42	PF04074
43	PF02358
44	PF00258
45	PF00175
46	PF00667
47	PF02223
48	PF13192
49	PF07992
50	PF02540
51	PF00117
52	PF00958
53	PF02913
54	PF13183
55	PF01565
56	PF07690
57	PF13561
58	PF02687
59	PF00271
60	PF00270
61	PF13533
62	PF13437
63	PF00551
64	PF02911
65	PF02775
66	PF02776
67	PF00205
68	PF01351
69	PF01487
70	PF02965
71	PF02310
72	PF02607
73	PF00809
74	PF02574
75	PF07498
76	PF07497
77	PF00006
78	PF17090
79	PF01842
80	PF00551
81	PF13565
82	PF00665
83	PF01627
84	PF02518
85	PF00512
86	PF00072
87	PF09339
88	PF01614
89	PF08645
90	PF00475
91	PF00375
92	PF00126
93	PF03466
94	PF00128
95	PF00370
96	PF02782
97	PF12833
98	PF00669
99	PF00700
100	PF12445
101	PF00902
102	PF00015
103	PF08447
104	PF00892
105	PF00892
106	PF00126
107	PF03466
108	PF00072
109	PF02518
110	PF01627
111	PF00989
112	PF00512
113	PF13710
114	PF00512
115	PF02518
116	PF00989
117	PF01041
118	PF08279
119	PF02237
120	PF03099
121	PF02753
122	PF00345
123	PF07690
124	PF10150
125	PF00575
126	PF12111
127	PF07729
128	PF00392
129	PF13279
130	PF03721
131	PF03720
132	PF00984
133	PF00083
134	PF13698
135	PF02525
136	PF13954
137	PF13953
138	PF00577
139	PF02774
140	PF01118
141	PF07478
142	PF01820
143	PF13335
144	PF01078
145	PF13541
146	PF03466
147	PF00126
148	PF00486
149	PF00072
150	PF00005
151	PF05491
152	PF05496
153	PF07728
154	PF07729
155	PF12592
156	PF00392
157	PF00043
158	PF13409
159	PF02771
160	PF02770
161	PF00441
162	PF00406
163	PF05191
164	PF05362
165	PF13654
166	PF17209
167	PF00528
168	PF00141
169	PF00141
170	PF04345
171	PF00782
172	PF09285
173	PF01132
174	PF08207
175	PF01058
176	PF00227
177	PF02872
178	PF00149
179	PF01588
180	PF01812
181	PF00501
182	PF13193
183	PF00873
184	PF00905
185	PF06832
186	PF00912
187	PF13992
188	PF13532
189	PF16658
190	PF00009
191	PF03144
192	PF00455
193	PF08220
194	PF02863
195	PF01316
196	PF00849
197	PF02075
198	PF00113
199	PF03952
200	PF01975
201	PF01380
202	PF01418
203	PF03658
204	PF00005
205	PF00005
206	PF12848
207	PF12697
208	PF01773
209	PF07662
210	PF01926
211	PF01018
212	PF00834
213	PF01058
214	PF14720
215	PF08240
216	PF00107
217	PF03848
218	PF00480
219	PF05899
220	PF07883
221	PF02698
222	PF00152
223	PF02255
224	PF00496
225	PF02446
226	PF08974
227	PF01966
228	PF12627
229	PF01743
230	PF00005
231	PF01336
232	PF00152
233	PF07503
234	PF07503
235	PF01300
236	PF00708
237	PF13412
238	PF01037
239	PF07690
240	PF07690
241	PF04257
242	PF09392
243	PF02311
244	PF12833
245	PF02302
246	PF00576
247	PF13847
248	PF02410
249	PF01467
250	PF01435
251	PF13378
252	PF02746
253	PF00037
254	PF12798
255	PF00005
256	PF00005
257	PF04898
258	PF01493
259	PF00310
260	PF01645
261	PF01212
262	PF00294
263	PF00378
264	PF00583
265	PF00772
266	PF03796
267	PF07992
268	PF02852
269	PF00346
270	PF00329
271	PF00583
272	PF07450
273	PF01568
274	PF04879
275	PF00384
276	PF00210
277	PF00265
278	PF00072
279	PF00196
280	PF00171
281	PF03480
282	PF00202
283	PF17147
284	PF02775
285	PF01558
286	PF10371
287	PF13484
288	PF01855
289	PF08544
290	PF00288
291	PF01144
292	PF00990
293	PF17158
294	PF01266
295	PF00990
296	PF00563
297	PF13426
298	PF13426
299	PF04958
300	PF00903
301	PF13417
302	PF00873
303	PF00171
304	PF02631
305	PF13802
306	PF01055
307	PF00440
308	PF08207
309	PF01132
310	PF09285
