Feature	Pfam
0	PF00809
1	PF00356
2	PF00532
3	PF01850
4	PF08534
5	PF01614
6	PF09339
7	PF13020
8	PF10634
9	PF01848
10	PF13610
11	PF02065
12	PF16874
13	PF16875
14	PF04313
15	PF04851
16	PF12008
17	PF05309
18	PF02417
19	PF02417
20	PF01636
21	PF01306
22	PF03235
23	PF13610
24	PF07916
25	PF02274
26	PF02452
27	PF05016
28	PF00809
29	PF05513
30	PF06834
31	PF01258
32	PF03239
33	PF05261
34	PF00528
35	PF03743
36	PF02574
37	PF05175
38	PF00701
39	PF00324
40	PF01464
41	PF00696
42	PF08534
43	PF00149
44	PF13610
45	PF13610
46	PF13610
47	PF13610
48	PF13604
49	PF07057
50	PF08751
51	PF07362
52	PF03992
53	PF02384
54	PF12161
55	PF04945
56	PF10080
57	PF13427
58	PF01909
59	PF00528
60	PF13354
61	PF08048
62	PF08048
63	PF06924
64	PF07178
65	PF07690
66	PF12704
67	PF02687
68	PF01555
69	PF01555
70	PF00186
71	PF01636
72	PF04655
73	PF01527
74	PF00665
75	PF13276
76	PF01420
77	PF01420
78	PF13416
79	PF12477
80	PF00005
81	PF00005
82	PF08402
83	PF01051
84	PF04352
85	PF12602
86	PF00251
87	PF08244
88	PF10723
89	PF09679
90	PF13728
91	PF02909
92	PF00440
93	PF05717
94	PF04014
95	PF02387
96	PF00185
97	PF02729
98	PF03812
99	PF01323
100	PF00440
101	PF04205
102	PF12083
103	PF06122
104	PF00589
105	PF13166
106	PF02604
107	PF01527
108	PF14319
109	PF04986
110	PF00398
111	PF06586
112	PF12840
113	PF13495
114	PF00589
115	PF16966
116	PF11471
117	PF06308
118	PF01845
119	PF10894
120	PF03230
121	PF01042
122	PF02517
123	PF02863
124	PF01316
125	PF05818
126	PF00589
127	PF09673
128	PF00440
129	PF05857
130	PF01402
131	PF10723
132	PF02195
133	PF01935
134	PF11130
135	PF07885
136	PF10412
137	PF12615
138	PF02522
139	PF07128
140	PF07128
141	PF13238
142	PF02661
143	PF01848
144	PF09676
145	PF03551
146	PF02371
147	PF01548
148	PF13700
149	PF01526
150	PF00893
151	PF06067
152	PF13614
153	PF13728
154	PF01051
155	PF09677
156	PF11100
157	PF13610
158	PF07296
159	PF05509
160	PF01609
161	PF05598
162	PF06986
163	PF02687
164	PF12704
165	PF02371
166	PF01548
167	PF03606
168	PF10881
169	PF10412
170	PF00809
171	PF00905
172	PF00186
173	PF02796
174	PF00239
175	PF05598
176	PF13751
177	PF13610
178	PF13610
179	PF11799
180	PF00817
181	PF13438
182	PF01636
183	PF00816
184	PF00816
185	PF03743
186	PF13523
187	PF09217
188	PF09019
189	PF13091
190	PF13538
191	PF13604
192	PF08751
193	PF05101
194	PF13354
195	PF01051
196	PF04335
197	PF03230
198	PF13354
199	PF13936
200	PF00665
201	PF00145
202	PF10263
203	PF02796
204	PF00239
205	PF00717
206	PF00589
207	PF12482
208	PF02371
209	PF01548
210	PF01464
211	PF13610
212	PF13427
213	PF01909
214	PF07996
215	PF13495
216	PF00589
217	PF05713
218	PF04471
219	PF13700
220	PF01526
221	PF04610
222	PF03524
223	PF04655
224	PF07275
225	PF16509
226	PF01695
227	PF14319
228	PF00437
229	PF07424
230	PF07042
231	PF17273
232	PF03432
233	PF01751
234	PF01131
235	PF03743
236	PF00436
237	PF03230
238	PF11657
239	PF00437
240	PF17394
241	PF01381
242	PF07283
243	PF08401
244	PF13662
245	PF16509
246	PF13614
247	PF04610
248	PF02195
249	PF08535
250	PF06613
251	PF05101
252	PF01464
253	PF06414
254	PF01381
255	PF10502
256	PF04335
257	PF03135
258	PF00239
259	PF03524
260	PF02534
261	PF02534
262	PF02534
263	PF04956
264	PF01255
265	PF02082
266	PF08816
267	PF00012
268	PF01455
269	PF07670
270	PF07662
271	PF01773
272	PF13538
273	PF13604
274	PF09209
275	PF00440
276	PF07715
277	PF00593
278	PF00072
279	PF01339
280	PF01012
281	PF07995
282	PF00037
283	PF12798
284	PF10531
285	PF01512
286	PF12838
287	PF13375
288	PF05368
289	PF02899
290	PF00589
291	PF00440
292	PF08361
293	PF01476
294	PF01476
295	PF01464
296	PF00501
297	PF08242
298	PF00668
299	PF00668
300	PF00550
301	PF00550
302	PF00550
303	PF01380
304	PF05746
305	PF02092
306	PF06558
307	PF13018
308	PF16168
309	PF16168
310	PF03230
311	PF13377
312	PF12833
313	PF00324
314	PF00392
315	PF07702
316	PF04355
317	PF02080
318	PF02080
319	PF02254
320	PF02254
321	PF00710
322	PF01568
323	PF14710
324	PF00384
325	PF00254
326	PF05697
327	PF05698
328	PF00004
329	PF07724
330	PF10431
331	PF13426
332	PF13426
333	PF00990
334	PF00563
335	PF16327
336	PF16327
337	PF01578
338	PF06969
339	PF04055
340	PF00581
341	PF00581
342	PF00005
343	PF02687
344	PF12704
345	PF00583
346	PF13534
347	PF13085
348	PF01985
349	PF08448
350	PF00990
351	PF00873
352	PF13091
353	PF13091
354	PF07687
355	PF01546
356	PF13186
357	PF13353
358	PF04055
359	PF00177
360	PF00237
361	PF11398
362	PF00389
363	PF02826
364	PF00892
365	PF13419
366	PF01315
367	PF02738
368	PF00083
369	PF03466
370	PF00126
371	PF08173
372	PF01479
373	PF13561
374	PF03006
375	PF06723
376	PF00994
377	PF02817
378	PF00198
379	PF00364
380	PF07290
381	PF03873
382	PF03872
383	PF00465
384	PF00793
385	PF00121
386	PF00771
387	PF00486
388	PF00072
389	PF08029
390	PF01634
391	PF03264
392	PF01487
393	PF05958
394	PF00158
395	PF02954
396	PF00072
397	PF00390
398	PF03949
399	PF03610
400	PF00391
401	PF05524
402	PF00381
403	PF05175
404	PF04542
405	PF04546
406	PF04545
407	PF00140
408	PF03979
409	PF04539
410	PF02873
411	PF01565
412	PF00583
413	PF00702
414	PF00122
415	PF00403
416	PF00403
417	PF00120
418	PF03928
419	PF02896
420	PF00381
421	PF00359
422	PF05524
423	PF00391
424	PF01257
425	PF08275
426	PF13155
427	PF10410
428	PF08278
429	PF01807
430	PF14697
431	PF01180
432	PF13328
433	PF02824
434	PF13291
435	PF04607
436	PF13980
437	PF00196
438	PF00072
439	PF01155
440	PF05239
441	PF01782
442	PF01513
443	PF04166
444	PF12805
445	PF13515
446	PF02872
447	PF00149
448	PF09838
449	PF00563
450	PF00990
451	PF13426
452	PF05231
453	PF08448
454	PF08447
455	PF13419
456	PF02261
457	PF01380
458	PF07992
459	PF14691
460	PF13247
461	PF07690
462	PF00005
463	PF00664
464	PF00005
465	PF01052
466	PF13953
467	PF13954
468	PF00577
469	PF07670
470	PF00462
471	PF02545
472	PF00141
473	PF00141
474	PF03466
475	PF00126
476	PF01479
477	PF00849
478	PF00892
479	PF00892
480	PF00276
481	PF00271
482	PF00270
483	PF04965
484	PF03632
485	PF03633
486	PF03636
487	PF00877
488	PF00344
489	PF03949
490	PF00390
491	PF01515
492	PF03466
493	PF00126
494	PF06006
495	PF06945
496	PF01292
497	PF00528
498	PF12833
499	PF01206
500	PF00196
501	PF00072
502	PF03099
503	PF05690
504	PF00015
505	PF02203
506	PF00672
507	PF00293
508	PF12852
509	PF12833
510	PF00367
511	PF02378
512	PF14331
513	PF06761
514	PF06744
515	PF02310
516	PF01642
517	PF06998
518	PF02510
519	PF08240
520	PF00107
521	PF11726
522	PF00873
523	PF00384
524	PF01568
525	PF08281
526	PF04542
527	PF12833
528	PF02311
529	PF03600
530	PF03600
531	PF02080
532	PF02080
533	PF00293
534	PF01695
535	PF00210
536	PF13561
537	PF03825
538	PF00696
539	PF01842
540	PF00702
541	PF00122
542	PF00126
543	PF03466
544	PF02586
545	PF00459
546	PF02358
547	PF04349
548	PF01464
549	PF14718
550	PF07977
551	PF05193
552	PF05193
553	PF00675
554	PF13508
555	PF00374
556	PF00005
557	PF00005
558	PF12848
559	PF17157
560	PF00990
561	PF00563
562	PF04055
563	PF07729
564	PF00392
565	PF02631
566	PF02880
567	PF02879
568	PF00408
569	PF02878
570	PF00466
571	PF00815
572	PF00384
573	PF01568
574	PF04879
575	PF01022
576	PF13439
577	PF00534
578	PF02926
579	PF02568
580	PF16363
581	PF14883
582	PF01522
583	PF01182
584	PF00528
585	PF00210
586	PF00005
587	PF01029
588	PF01189
589	PF07690
590	PF00923
591	PF17384
592	PF02576
593	PF13953
594	PF00577
595	PF13954
596	PF07992
597	PF13247
598	PF01053
599	PF00892
600	PF00892
601	PF07702
602	PF00392
603	PF01612
604	PF02739
605	PF00476
606	PF01367
607	PF11975
608	PF02056
609	PF01381
610	PF01479
611	PF00849
612	PF00696
613	PF13378
614	PF02746
615	PF17612
616	PF17621
617	PF13811
618	PF00356
619	PF13377
