Feature	Pfam
0	PF12800
1	PF13247
2	PF09163
3	PF01238
4	PF03009
5	PF00196
6	PF08245
7	PF01225
8	PF02875
9	PF08543
10	PF00270
11	PF13307
12	PF06733
13	PF09397
14	PF13491
15	PF01580
16	PF01509
17	PF16198
18	PF09157
19	PF05175
20	PF02952
21	PF07882
22	PF07881
23	PF16359
24	PF01627
25	PF02518
26	PF00005
27	PF13091
28	PF13091
29	PF13396
30	PF08943
31	PF01609
32	PF13808
33	PF17243
34	PF01103
35	PF07244
36	PF00158
37	PF01590
38	PF08240
39	PF00107
40	PF00986
41	PF00204
42	PF01751
43	PF02518
44	PF00440
45	PF00575
46	PF10150
47	PF00005
48	PF00202
49	PF13802
50	PF01055
51	PF00171
52	PF00465
53	PF01636
54	PF02634
55	PF00571
56	PF03471
57	PF01595
58	PF01595
59	PF00571
60	PF03471
61	PF05036
62	PF08279
63	PF03099
64	PF02237
65	PF07963
66	PF08334
67	PF07356
68	PF08139
69	PF00005
70	PF12399
71	PF02803
72	PF00108
73	PF02774
74	PF01118
75	PF00528
76	PF13419
77	PF02614
78	PF01077
79	PF04324
80	PF03460
81	PF07992
82	PF00440
83	PF08361
84	PF02872
85	PF00149
86	PF13505
87	PF01343
88	PF01343
89	PF00013
90	PF01138
91	PF01138
92	PF03725
93	PF03725
94	PF00575
95	PF03726
96	PF00356
97	PF13377
98	PF00271
99	PF00176
100	PF12137
101	PF07690
102	PF01494
103	PF00005
104	PF00550
105	PF00975
106	PF00501
107	PF00668
108	PF13193
109	PF07690
110	PF00460
111	PF06429
112	PF00814
113	PF00507
114	PF02954
115	PF02518
116	PF00512
117	PF01336
118	PF00152
119	PF07037
120	PF03454
121	PF03453
122	PF00994
123	PF10415
124	PF00206
125	PF02779
126	PF02780
127	PF00456
128	PF00009
129	PF06421
130	PF03144
131	PF00679
132	PF00202
133	PF00155
134	PF00582
135	PF02597
136	PF02705
137	PF00210
138	PF00152
139	PF02938
140	PF01336
141	PF01564
142	PF17284
143	PF01614
144	PF09838
145	PF14833
146	PF03446
147	PF00701
148	PF00155
149	PF02922
150	PF02806
151	PF00128
152	PF01300
153	PF07503
154	PF07503
155	PF00708
156	PF02926
157	PF02568
158	PF13407
159	PF01313
160	PF15975
161	PF01145
162	PF00465
163	PF12833
164	PF03129
165	PF13393
166	PF00072
167	PF00196
168	PF13555
169	PF13558
170	PF00884
171	PF08019
172	PF00440
173	PF06325
174	PF00293
175	PF02384
176	PF00593
177	PF07715
178	PF00296
179	PF01206
180	PF00004
181	PF01434
182	PF06480
183	PF01557
184	PF01557
185	PF01371
186	PF02826
187	PF01842
188	PF00389
189	PF00486
190	PF00072
191	PF07969
192	PF02560
193	PF01022
194	PF07728
195	PF00768
196	PF00465
197	PF00521
198	PF03989
199	PF03989
200	PF03989
201	PF03989
202	PF03989
203	PF03989
204	PF06923
205	PF06519
206	PF06889
207	PF13531
208	PF00258
209	PF03320
210	PF00989
211	PF00512
212	PF11808
213	PF02518
214	PF00313
215	PF00126
216	PF03466
217	PF03486
218	PF01627
219	PF02895
220	PF09078
221	PF01584
222	PF02518
223	PF00543
224	PF13500
225	PF02742
226	PF01325
227	PF02753
228	PF00345
229	PF02464
230	PF16881
231	PF04055
232	PF04362
233	PF10576
234	PF00633
235	PF00730
236	PF04954
237	PF08021
238	PF00535
239	PF02515
240	PF00367
241	PF02378
242	PF03895
243	PF05662
244	PF05662
245	PF05662
246	PF05662
247	PF05662
248	PF05662
249	PF05662
250	PF05662
251	PF05662
252	PF05662
253	PF05662
254	PF05662
255	PF13018
256	PF05658
257	PF05658
258	PF05658
259	PF05658
260	PF05658
261	PF05658
262	PF05658
263	PF05658
264	PF05658
265	PF05658
266	PF02119
267	PF07690
268	PF03461
269	PF00270
270	PF00271
271	PF02559
272	PF07715
273	PF00593
274	PF00860
275	PF08546
276	PF02558
277	PF00005
278	PF08352
279	PF10831
280	PF02601
281	PF13742
282	PF03255
283	PF08345
284	PF01514
285	PF00437
286	PF04760
287	PF04760
288	PF08364
289	PF11987
290	PF00009
291	PF02618
292	PF01380
293	PF01380
294	PF13522
295	PF13439
296	PF00534
297	PF01546
298	PF07687
299	PF13292
300	PF02779
301	PF02780
302	PF16358
303	PF02615
304	PF03466
305	PF00126
306	PF00873
307	PF00582
308	PF08323
309	PF00534
310	PF00889
311	PF00282
312	PF00528
313	PF06481
314	PF00116
