Feature	Pfam
0	PF01292
1	PF00565
2	PF04352
3	PF12602
4	PF06290
5	PF03743
6	PF00078
7	PF13655
8	PF01844
9	PF08388
10	PF07057
11	PF08751
12	PF13604
13	PF05321
14	PF02518
15	PF00512
16	PF05261
17	PF06006
18	PF02195
19	PF05016
20	PF10412
21	PF12615
22	PF13476
23	PF13304
24	PF13007
25	PF03050
26	PF13817
27	PF13005
28	PF07296
29	PF02387
30	PF05175
31	PF00436
32	PF06406
33	PF00072
34	PF00486
35	PF10723
36	PF05309
37	PF02604
38	PF01527
39	PF02048
40	PF01555
41	PF01555
42	PF01375
43	PF05857
44	PF00174
45	PF09676
46	PF01376
47	PF10784
48	PF01464
49	PF08048
50	PF01258
51	PF06067
52	PF12083
53	PF06952
54	PF10881
55	PF07128
56	PF06586
57	PF10894
58	PF05717
59	PF07178
60	PF05513
61	PF05509
62	PF05509
63	PF01848
64	PF05973
65	PF01815
66	PF03432
67	PF05713
68	PF02395
69	PF03797
70	PF06067
71	PF06290
72	PF01555
73	PF02195
74	PF06406
75	PF01848
76	PF02796
77	PF00239
78	PF02321
79	PF05016
80	PF01464
81	PF06924
82	PF13614
83	PF06924
84	PF10784
85	PF00005
86	PF05016
87	PF05261
88	PF01527
89	PF01848
90	PF01548
91	PF02371
92	PF00872
93	PF06952
94	PF02048
95	PF08048
96	PF04221
97	PF13304
98	PF04449
99	PF12833
100	PF16967
101	PF15976
102	PF17271
103	PF03865
104	PF08479
105	PF01402
106	PF07434
107	PF13700
108	PF01526
109	PF02387
110	PF05717
111	PF10723
112	PF11143
113	PF04952
114	PF08534
115	PF00384
116	PF04879
117	PF01568
118	PF01127
119	PF03480
120	PF00085
121	PF15977
122	PF06476
123	PF02452
124	PF13481
125	PF13541
126	PF03091
127	PF00873
128	PF12911
129	PF00528
130	PF00152
131	PF00355
132	PF01145
133	PF15975
134	PF02626
135	PF04349
136	PF00009
137	PF06421
138	PF03144
139	PF00679
140	PF00005
141	PF01380
142	PF01380
143	PF07729
144	PF00392
145	PF01791
146	PF01507
147	PF11922
148	PF11922
149	PF00367
150	PF00358
151	PF02378
152	PF15919
153	PF01381
154	PF02776
155	PF02775
156	PF00205
157	PF01568
158	PF00384
159	PF04879
160	PF03668
161	PF15631
162	PF12836
163	PF16921
164	PF00575
165	PF09371
166	PF00113
167	PF03952
168	PF12568
169	PF00459
170	PF00691
171	PF00015
172	PF02203
173	PF00672
174	PF01568
175	PF04879
176	PF00384
177	PF00345
178	PF02753
179	PF00793
180	PF00343
181	PF00873
182	PF03892
183	PF00512
184	PF02518
185	PF00672
186	PF07282
187	PF12323
188	PF01385
189	PF01810
190	PF00126
191	PF03466
192	PF02784
193	PF09600
194	PF04536
195	PF00696
196	PF01842
197	PF00091
198	PF12327
199	PF02954
200	PF13188
201	PF00158
202	PF07690
203	PF07690
204	PF02581
205	PF00183
206	PF02518
207	PF12800
208	PF13247
209	PF09163
210	PF00343
211	PF00561
212	PF00389
213	PF02826
214	PF01964
215	PF13667
216	PF06050
217	PF02801
218	PF00109
219	PF03476
220	PF00111
221	PF03473
222	PF02384
223	PF13307
224	PF04851
225	PF01312
226	PF03461
227	PF00270
228	PF00271
229	PF02559
230	PF09078
231	PF01584
232	PF02895
233	PF01627
234	PF02518
235	PF06154
236	PF00881
237	PF13502
238	PF13116
239	PF00512
240	PF00672
241	PF02518
242	PF03331
243	PF00696
244	PF02253
245	PF00109
246	PF02801
247	PF13394
248	PF04055
249	PF07883
250	PF01381
251	PF15567
252	PF08546
253	PF02558
254	PF00455
255	PF08220
256	PF05524
257	PF00391
258	PF02896
259	PF02561
260	PF13622
261	PF00171
262	PF00465
263	PF00551
264	PF02911
265	PF01149
266	PF06831
267	PF06827
268	PF00291
269	PF02887
270	PF00224
271	PF12798
272	PF13247
273	PF12800
274	PF07730
275	PF02518
276	PF00672
277	PF13675
278	PF01266
279	PF00366
280	PF12793
281	PF00496
282	PF01867
283	PF00293
284	PF10415
285	PF00206
286	PF01694
287	PF12122
288	PF03466
289	PF00126
290	PF00325
291	PF00027
292	PF04055
293	PF13353
294	PF00005
295	PF01416
296	PF01416
297	PF03120
298	PF01653
299	PF00042
300	PF00175
301	PF00970
302	PF02622
303	PF00583
304	PF09500
305	PF00231
306	PF00308
307	PF00696
308	PF01306
309	PF08220
310	PF00455
311	PF00497
312	PF00571
313	PF03471
314	PF01595
315	PF04754
316	PF04261
317	PF13420
318	PF00849
319	PF01343
320	PF08496
321	PF00317
322	PF03477
323	PF02867
324	PF07702
325	PF00392
326	PF02801
327	PF00109
328	PF01568
329	PF00384
330	PF00202
331	PF01590
332	PF00158
333	PF07690
334	PF07690
335	PF00392
336	PF07702
337	PF04453
338	PF03968
339	PF13377
340	PF00356
341	PF00338
342	PF07690
343	PF08238
344	PF08238
345	PF08238
346	PF08238
347	PF08282
348	PF02687
349	PF04356
350	PF00550
351	PF00815
352	PF07724
353	PF02861
354	PF02861
355	PF10431
356	PF00004
357	PF00766
358	PF01012
359	PF00005
360	PF00730
361	PF14815
362	PF10576
363	PF00633
364	PF00119
365	PF02976
366	PF11604
367	PF03958
368	PF03958
369	PF03958
370	PF00263
371	PF00126
372	PF03466
373	PF01627
374	PF16359
375	PF02518
376	PF01609
377	PF13808
378	PF00265
379	PF01497
380	PF10956
381	PF00528
382	PF00004
383	PF12002
384	PF16193
385	PF01098
386	PF00550
387	PF00668
388	PF00501
389	PF13193
390	PF00975
391	PF03466
392	PF00126
393	PF00893
394	PF02899
395	PF00589
396	PF02880
397	PF02879
398	PF02878
399	PF00408
400	PF03460
401	PF03460
402	PF01077
403	PF01077
404	PF14833
405	PF03446
406	PF04002
407	PF02504
408	PF00392
409	PF07702
410	PF00501
411	PF13193
412	PF00116
413	PF06481
414	PF13458
415	PF00873
416	PF01709
417	PF05036
418	PF01965
419	PF00155
420	PF02782
421	PF00158
422	PF02954
423	PF01590
424	PF13537
425	PF00733
426	PF00696
427	PF01180
428	PF00861
429	PF00936
430	PF16365
431	PF00384
432	PF10588
433	PF04879
434	PF01568
435	PF13510
436	PF02518
437	PF00512
438	PF08521
439	PF00990
440	PF13426
441	PF00563
442	PF07166
443	PF01040
444	PF04295
445	PF08666
446	PF00285
447	PF13091
448	PF13091
449	PF00936
450	PF00005
451	PF03616
452	PF17147
453	PF02775
454	PF01558
455	PF10371
456	PF13484
457	PF01855
458	PF16344
459	PF04773
460	PF16220
461	PF01381
462	PF13673
463	PF09339
464	PF01614
465	PF12833
466	PF13419
467	PF12019
468	PF07963
469	PF00330
470	PF00290
471	PF01479
472	PF00849
473	PF00345
474	PF02753
475	PF00403
476	PF00403
477	PF00122
478	PF00702
479	PF00208
480	PF02812
481	PF07690
482	PF02223
483	PF01272
484	PF14760
485	PF06750
486	PF01478
487	PF07992
488	PF02852
489	PF03709
490	PF03711
491	PF01276
492	PF05127
493	PF13718
494	PF08351
495	PF17176
496	PF03934
497	PF03358
498	PF16363
499	PF03477
500	PF13597
501	PF00480
502	PF16353
503	PF02929
504	PF00703
505	PF02836
506	PF02837
507	PF04222
508	PF00005
509	PF00316
510	PF02613
511	PF01906
512	PF00005
513	PF07969
514	PF00171
515	PF03819
516	PF03819
517	PF12833
518	PF02311
519	PF00471
520	PF00990
521	PF00563
522	PF13426
523	PF13426
524	PF13023
525	PF03755
526	PF08340
527	PF08352
528	PF00005
529	PF00005
530	PF00571
531	PF01189
532	PF01029
533	PF07690
534	PF08241
535	PF07690
536	PF00528
537	PF00512
538	PF16527
539	PF00672
540	PF02518
541	PF02130
542	PF04023
543	PF08240
544	PF00107
545	PF03717
546	PF00905
547	PF01808
548	PF02142
549	PF00535
550	PF00210
551	PF03320
552	PF12833
553	PF00571
554	PF00571
555	PF01380
556	PF17203
557	PF00989
558	PF14689
559	PF02518
560	PF00111
561	PF08240
562	PF00107
563	PF03147
564	PF03483
565	PF03484
566	PF01588
567	PF00512
568	PF02518
569	PF04542
570	PF04539
571	PF04545
572	PF00587
573	PF03129
574	PF04073
575	PF13230
576	PF00673
577	PF00281
578	PF00313
579	PF04480
580	PF02727
581	PF01179
582	PF07833
583	PF02728
584	PF03313
585	PF03315
586	PF03466
587	PF00126
588	PF12848
589	PF16326
590	PF00005
591	PF00005
592	PF08335
593	PF01909
594	PF01842
595	PF01842
596	PF01966
597	PF16973
598	PF01052
599	PF00953
600	PF02698
601	PF13520
602	PF00436
603	PF01343
604	PF01343
605	PF14819
606	PF14489
607	PF01264
608	PF02729
609	PF00185
610	PF00950
611	PF03100
612	PF09864
613	PF04175
614	PF00595
615	PF00595
616	PF13365
617	PF07729
618	PF00392
619	PF00156
620	PF01381
621	PF06545
622	PF03061
623	PF00677
624	PF00677
625	PF13417
626	PF14834
627	PF13183
628	PF02913
629	PF01565
630	PF00216
631	PF00692
632	PF00378
633	PF00725
634	PF00725
635	PF02737
636	PF07992
637	PF00724
638	PF12833
639	PF14525
640	PF07963
641	PF03719
642	PF00333
643	PF00266
644	PF00384
645	PF01568
646	PF14710
647	PF01027
648	PF08335
649	PF08335
650	PF03710
651	PF03710
652	PF08264
653	PF10458
654	PF00133
655	PF00155
656	PF01274
657	PF00132
658	PF00132
659	PF13720
660	PF00696
661	PF00543
662	PF00391
663	PF00359
664	PF05524
665	PF02896
666	PF00381
667	PF04403
668	PF04403
669	PF13335
670	PF01078
671	PF13541
672	PF00005
673	PF02789
674	PF00883
675	PF03466
676	PF00126
677	PF01245
678	PF00474
679	PF00196
680	PF00589
681	PF00175
682	PF00970
683	PF00528
684	PF04945
685	PF00122
686	PF00702
687	PF03450
688	PF00941
689	PF13505
690	PF00185
691	PF02729
692	PF13247
693	PF01204
694	PF01590
695	PF00391
696	PF02896
697	PF05524
698	PF01063
699	PF00696
700	PF00890
701	PF02910
702	PF02738
703	PF01799
704	PF01315
705	PF00271
706	PF00270
707	PF00703
708	PF02929
709	PF16353
710	PF02837
711	PF02836
712	PF07256
713	PF02545
714	PF06082
715	PF00873
716	PF01042
717	PF09084
718	PF12833
719	PF02624
720	PF13847
721	PF10662
722	PF00271
723	PF00270
724	PF08494
725	PF02776
726	PF00205
727	PF02775
728	PF13378
729	PF02746
730	PF00521
731	PF03989
732	PF03989
733	PF13561
734	PF03709
735	PF01276
736	PF03711
737	PF09339
738	PF01614
739	PF03167
740	PF17152
741	PF00990
742	PF10531
743	PF02563
744	PF13521
745	PF01381
746	PF00577
747	PF13954
748	PF13953
749	PF00881
750	PF00199
751	PF06628
752	PF08275
753	PF13155
754	PF08278
755	PF01807
756	PF10410
757	PF02826
758	PF00745
759	PF01488
760	PF05201
761	PF00496
762	PF05134
763	PF12693
764	PF01588
765	PF09334
766	PF02353
767	PF13899
768	PF11412
769	PF02683
770	PF00356
771	PF13377
772	PF08245
773	PF02875
774	PF00072
775	PF00486
776	PF12889
777	PF05746
778	PF00750
779	PF03485
780	PF02086
781	PF00848
782	PF00355
783	PF13693
784	PF01266
785	PF04324
786	PF04115
787	PF02321
788	PF02321
789	PF00126
790	PF03466
791	PF03572
792	PF11818
793	PF00595
794	PF03466
795	PF00126
796	PF05343
797	PF00467
798	PF17136
799	PF00005
800	PF00181
801	PF03947
802	PF00258
803	PF00175
804	PF00667
805	PF07517
806	PF02810
807	PF07516
808	PF01043
809	PF00793
810	PF00563
811	PF12792
812	PF01192
813	PF02872
814	PF00149
815	PF00496
816	PF00480
817	PF01047
818	PF02386
819	PF13328
820	PF13291
821	PF02824
822	PF04607
823	PF00485
824	PF00089
825	PF06379
826	PF00350
827	PF06779
828	PF03446
829	PF14833
830	PF01545
831	PF00512
832	PF02518
833	PF00989
834	PF00873
835	PF09339
836	PF01614
837	PF00118
838	PF02954
839	PF00072
840	PF00158
841	PF02780
842	PF00456
843	PF02779
844	PF06693
845	PF02664
846	PF01209
847	PF10150
848	PF00575
849	PF12111
850	PF00486
851	PF00072
852	PF12911
853	PF00528
854	PF03891
855	PF00342
856	PF00004
857	PF01434
858	PF06480
859	PF02767
860	PF02768
861	PF00712
862	PF02769
863	PF00586
864	PF02203
865	PF00672
866	PF00015
867	PF00275
868	PF00596
869	PF05068
870	PF06500
871	PF13847
872	PF01075
873	PF01259
874	PF12693
875	PF05134
876	PF12804
877	PF00132
878	PF00132
879	PF00132
880	PF08207
881	PF01132
882	PF09285
883	PF00081
884	PF02777
885	PF13167
886	PF16360
887	PF01926
888	PF08918
889	PF02518
890	PF01476
891	PF01551
892	PF04060
893	PF14697
894	PF02321
895	PF02321
896	PF07731
897	PF07732
898	PF00394
899	PF02965
900	PF02310
901	PF02607
902	PF02574
903	PF00809
904	PF00294
905	PF00575
906	PF08461
907	PF00773
908	PF08206
909	PF08206
910	PF00196
911	PF00501
912	PF01553
913	PF02653
914	PF03330
915	PF05036
916	PF00391
917	PF00381
918	PF03610
919	PF05524
920	PF01255
921	PF00005
922	PF00561
923	PF13279
924	PF07690
925	PF02782
926	PF00370
927	PF00271
928	PF00176
929	PF12137
930	PF03989
931	PF03989
932	PF03989
933	PF03989
934	PF03989
935	PF03989
936	PF00521
937	PF08338
938	PF01370
939	PF03840
940	PF00044
941	PF02800
942	PF00005
943	PF03459
944	PF01337
945	PF13417
946	PF04399
947	PF00486
948	PF01820
949	PF07478
950	PF02776
951	PF00205
952	PF02775
953	PF08282
954	PF07073
955	PF03502
956	PF03466
957	PF00126
958	PF12911
959	PF00528
960	PF00579
961	PF02153
962	PF01817
963	PF02782
964	PF00370
965	PF00468
966	PF08543
967	PF00072
968	PF00196
969	PF01627
970	PF02518
971	PF00512
972	PF00072
973	PF00990
974	PF08448
