Feature	Pfam
0	PF00176
1	PF00271
2	PF12137
3	PF00005
4	PF00005
5	PF00455
6	PF08220
7	PF14864
8	PF14863
9	PF00753
10	PF05193
11	PF05193
12	PF00675
13	PF08240
14	PF00107
15	PF02321
16	PF02321
17	PF00005
18	PF12792
19	PF00563
20	PF02503
21	PF13089
22	PF13090
23	PF02899
24	PF02899
25	PF02899
26	PF08220
27	PF00455
28	PF00732
29	PF05199
30	PF08282
31	PF13676
32	PF00988
33	PF00117
34	PF00691
35	PF00392
36	PF07840
37	PF14711
38	PF13247
39	PF00196
40	PF00072
41	PF00437
42	PF00596
43	PF14714
44	PF01926
45	PF01926
46	PF00158
47	PF01590
48	PF00158
49	PF01590
50	PF08238
51	PF08238
52	PF08238
53	PF08238
54	PF13091
55	PF13091
56	PF00860
57	PF00005
58	PF01026
59	PF02384
60	PF12161
61	PF00384
62	PF04879
63	PF01568
64	PF00005
65	PF12399
66	PF07690
67	PF00005
68	PF00291
69	PF00551
70	PF04257
71	PF08543
72	PF01590
73	PF00158
74	PF02954
75	PF00578
76	PF00528
77	PF00528
78	PF00580
79	PF12462
80	PF13361
81	PF00571
82	PF03471
83	PF01595
84	PF13978
85	PF04055
86	PF06969
87	PF00698
88	PF01207
89	PF01418
90	PF01380
91	PF00011
92	PF00512
93	PF00072
94	PF00497
95	PF00497
96	PF02518
97	PF02826
98	PF00389
99	PF00889
100	PF13237
101	PF12801
102	PF12801
103	PF01225
104	PF02875
105	PF08245
106	PF01041
107	PF03968
108	PF14579
109	PF02811
110	PF01336
111	PF07733
112	PF02501
113	PF07963
114	PF07883
115	PF12833
116	PF00189
117	PF07650
118	PF00696
119	PF13840
120	PF00742
121	PF01842
122	PF03447
123	PF00817
124	PF11799
125	PF11798
126	PF00725
127	PF02737
128	PF00005
129	PF00005
130	PF01507
131	PF05954
132	PF06415
133	PF01676
134	PF00345
135	PF00936
136	PF01276
137	PF03709
138	PF03711
139	PF02870
140	PF02805
141	PF12833
142	PF01035
143	PF00126
144	PF03466
145	PF12911
146	PF00528
147	PF08240
148	PF00107
149	PF01515
150	PF03949
151	PF00390
152	PF00202
153	PF13936
154	PF04198
155	PF00873
156	PF04055
157	PF00919
158	PF13714
159	PF00753
160	PF03786
161	PF03786
162	PF06500
163	PF07233
164	PF01025
165	PF00370
166	PF02782
167	PF00528
168	PF00009
169	PF00679
170	PF03144
171	PF14492
172	PF03764
173	PF07690
174	PF00571
175	PF00571
176	PF01380
177	PF00310
178	PF01493
179	PF04898
180	PF01645
181	PF00860
182	PF00860
183	PF07963
184	PF12019
185	PF11682
186	PF00689
187	PF00122
188	PF00702
189	PF00690
190	PF09179
191	PF11734
192	PF01171
193	PF02595
194	PF01845
195	PF12804
196	PF00132
197	PF00132
198	PF00132
199	PF13193
200	PF00501
201	PF00696
202	PF04452
203	PF13413
204	PF13464
205	PF07302
206	PF16576
207	PF01418
208	PF01380
209	PF16881
210	PF04055
211	PF02556
212	PF17209
213	PF00831
214	PF00361
215	PF00254
216	PF01346
217	PF00696
218	PF01472
219	PF02899
220	PF00589
221	PF10749
222	PF00158
223	PF00072
224	PF02954
225	PF00158
226	PF02954
227	PF13188
228	PF00282
229	PF00579
230	PF00549
231	PF02629
232	PF00370
233	PF02782
234	PF01171
235	PF01612
236	PF02739
237	PF00476
238	PF01367
239	PF02463
240	PF01895
241	PF01895
242	PF00258
243	PF13710
244	PF10369
245	PF01679
246	PF13429
247	PF13283
248	PF11806
249	PF00756
250	PF01316
251	PF02863
252	PF00177
253	PF02775
254	PF10371
255	PF01855
256	PF13484
257	PF17147
258	PF01558
259	PF07244
260	PF07244
261	PF07244
262	PF07244
263	PF01103
264	PF00072
265	PF00486
266	PF04055
267	PF13353
268	PF00480
269	PF01274
270	PF01274
271	PF01274
272	PF05247
273	PF05930
274	PF00403
275	PF00403
276	PF00702
277	PF00122
278	PF13353
279	PF04055
280	PF00893
281	PF00072
282	PF12838
283	PF12800
284	PF12800
285	PF09339
286	PF01614
287	PF03144
288	PF00009
289	PF03143
290	PF00873
291	PF13671
292	PF13378
293	PF02746
294	PF09375
295	PF13473
296	PF08448
297	PF05231
298	PF00563
299	PF08447
300	PF00990
301	PF13426
302	PF02770
303	PF02771
304	PF00441
305	PF01118
306	PF02774
307	PF04408
308	PF00271
309	PF11898
310	PF00270
311	PF07717
312	PF02913
313	PF01565
314	PF09134
315	PF09134
316	PF09134
317	PF09134
318	PF09134
319	PF02369
320	PF02369
321	PF02369
322	PF11924
323	PF02313
324	PF02313
325	PF04551
326	PF04565
327	PF00562
328	PF04561
329	PF04561
330	PF10385
331	PF04560
332	PF04563
333	PF01642
334	PF01300
335	PF07503
336	PF07503
337	PF00708
338	PF00248
339	PF00248
340	PF01571
341	PF13375
342	PF01512
343	PF12838
344	PF10531
345	PF13296
346	PF10106
347	PF05954
348	PF02976
349	PF05400
350	PF00702
351	PF00122
352	PF00702
353	PF00122
354	PF13247
355	PF09163
356	PF00328
357	PF07690
358	PF01797
359	PF00210
360	PF13192
361	PF07992
362	PF13476
363	PF13558
364	PF03454
365	PF03453
366	PF00994
367	PF01568
368	PF00384
369	PF04879
370	PF02357
371	PF00107
372	PF08240
373	PF00486
374	PF00072
375	PF00589
376	PF02311
377	PF12833
378	PF14502
379	PF14503
380	PF01337
381	PF00483
382	PF05954
383	PF00126
384	PF03466
385	PF00550
386	PF00128
387	PF02922
388	PF07690
389	PF01156
390	PF01228
391	PF03502
392	PF03212
393	PF03797
394	PF08220
395	PF00455
396	PF00669
397	PF00700
398	PF12445
399	PF00230
400	PF02823
401	PF00401
402	PF02823
403	PF00401
404	PF00475
405	PF13242
406	PF03466
407	PF00126
408	PF02746
409	PF13378
410	PF03170
411	PF03724
412	PF00893
413	PF00158
414	PF13188
415	PF00126
416	PF03466
417	PF03963
418	PF13861
419	PF13860
420	PF13533
421	PF13437
422	PF14698
423	PF00206
424	PF12836
425	PF13193
426	PF00550
427	PF00668
428	PF00501
429	PF00501
430	PF01556
431	PF00226
432	PF09335
433	PF00117
434	PF06418
435	PF02154
436	PF01052
437	PF01750
438	PF01980
439	PF00384
440	PF01568
441	PF00419
442	PF00936
443	PF00107
444	PF08240
445	PF00384
446	PF01568
447	PF14710
448	PF02348
449	PF00501
450	PF13193
451	PF01266
452	PF04324
453	PF00005
454	PF00005
455	PF12344
456	PF02151
457	PF00271
458	PF04851
459	PF07478
460	PF01820
461	PF00196
462	PF00072
463	PF01116
464	PF00118
465	PF00709
466	PF05173
467	PF01113
468	PF17152
469	PF00990
470	PF07728
471	PF12592
472	PF06508
473	PF02867
474	PF00317
475	PF03477
476	PF04069
477	PF06969
478	PF04055
479	PF00902
480	PF00440
481	PF00990
482	PF05230
483	PF04333
484	PF00185
485	PF02729
486	PF11471
487	PF16966
488	PF13560
489	PF14310
490	PF00933
491	PF01915
492	PF00224
493	PF02887
494	PF00762
495	PF00933
496	PF00009
497	PF05524
498	PF01590
499	PF00391
500	PF02896
501	PF02033
502	PF00083
503	PF00083
504	PF00990
505	PF08448
506	PF02547
507	PF01370
508	PF02302
509	PF00563
510	PF00990
511	PF13426
512	PF02321
513	PF02321
514	PF00581
515	PF00581
516	PF00581
517	PF13091
518	PF13091
519	PF13396
520	PF00834
521	PF00430
522	PF08447
523	PF00015
524	PF01402
525	PF08753
526	PF01402
527	PF08753
528	PF00155
529	PF01406
530	PF09190
531	PF01098
532	PF10636
533	PF00899
534	PF12146
535	PF12146
536	PF09339
537	PF01614
538	PF03450
539	PF00941
540	PF00873
541	PF01381
542	PF08352
543	PF00005
544	PF03734
545	PF01192
546	PF02142
547	PF01808
548	PF02403
549	PF00587
550	PF02080
551	PF02080
552	PF06826
553	PF06826
554	PF07308
555	PF07308
556	PF00532
557	PF00356
558	PF03606
559	PF00252
560	PF00009
561	PF06421
562	PF03144
563	PF00679
564	PF00557
565	PF03449
566	PF01272
567	PF00532
568	PF10415
569	PF00206
570	PF02702
571	PF13492
572	PF00512
573	PF02518
574	PF13493
575	PF02300
576	PF02300
577	PF00419
578	PF03462
579	PF00472
580	PF00532
581	PF00356
582	PF00107
583	PF13230
584	PF05872
585	PF00149
586	PF00107
587	PF08240
588	PF01420
589	PF01016
590	PF02321
591	PF02321
592	PF02664
593	PF01253
594	PF13510
595	PF10588
596	PF00384
597	PF01568
598	PF04879
599	PF14002
600	PF00005
601	PF00005
602	PF08352
603	PF08352
604	PF00999
605	PF02254
606	PF02283
607	PF05860
608	PF05594
609	PF05594
610	PF05594
611	PF05594
612	PF05594
613	PF05594
614	PF05594
615	PF05594
616	PF05594
617	PF05594
618	PF05594
619	PF05594
620	PF05594
621	PF13332
622	PF13332
623	PF13332
624	PF13332
625	PF04829
626	PF15530
627	PF10531
628	PF10589
629	PF01512
630	PF01464
631	PF11873
632	PF04362
633	PF00270
634	PF00271
635	PF04996
636	PF00009
637	PF08364
638	PF11987
639	PF04760
640	PF04760
641	PF03477
642	PF13597
643	PF17125
644	PF01189
645	PF13636
646	PF04349
647	PF13698
648	PF00579
649	PF01479
650	PF00056
651	PF02866
652	PF07254
653	PF01694
654	PF12122
655	PF01694
656	PF12122
657	PF05971
658	PF01566
659	PF03873
660	PF03872
661	PF00749
662	PF00749
663	PF07702
664	PF00392
665	PF02492
666	PF07683
667	PF04011
668	PF00072
669	PF02378
670	PF00367
671	PF02875
672	PF08245
673	PF01717
674	PF08267
675	PF02594
676	PF12831
677	PF16925
678	PF00440
679	PF05201
680	PF01488
681	PF00745
682	PF01544
683	PF00480
684	PF13023
685	PF00361
686	PF00662
687	PF00521
688	PF03989
689	PF03989
690	PF01168
691	PF00842
692	PF13940
693	PF01521
694	PF04748
695	PF00206
696	PF10415
697	PF01144
698	PF13522
699	PF00156
700	PF01261
701	PF13561
702	PF04239
703	PF00145
704	PF02836
705	PF02837
706	PF02929
707	PF00703
708	PF16353
709	PF00701
710	PF02737
711	PF00725
712	PF00725
713	PF00378
714	PF08274
715	PF03831
716	PF00596
717	PF01048
718	PF04055
719	PF06968
720	PF00044
721	PF02800
722	PF00126
723	PF03466
724	PF06831
725	PF01149
726	PF06827
727	PF01047
728	PF00205
729	PF02776
730	PF02775
731	PF14748
732	PF03807
733	PF09984
734	PF00512
735	PF02518
736	PF01627
737	PF00072
738	PF02254
739	PF07885
740	PF00925
741	PF00577
742	PF13954
743	PF13953
744	PF00324
745	PF01487
746	PF02894
747	PF01408
748	PF00126
749	PF03466
750	PF00126
751	PF03466
752	PF00005
753	PF12857
754	PF00501
755	PF16177
756	PF13193
757	PF11842
758	PF08497
759	PF04055
760	PF06445
761	PF12833
762	PF00571
763	PF03471
764	PF01595
765	PF01261
766	PF00266
767	PF01276
