Feature	Pfam
0	PF01895
1	PF01895
2	PF04055
3	PF13353
4	PF01197
5	PF13365
6	PF13180
7	PF00072
8	PF00158
9	PF02954
10	PF00072
11	PF02954
12	PF00158
13	PF00682
14	PF07836
15	PF02518
16	PF00512
17	PF13492
18	PF02702
19	PF13493
20	PF06519
21	PF03466
22	PF00126
23	PF02152
24	PF06889
25	PF00005
26	PF02203
27	PF00015
28	PF00672
29	PF14579
30	PF02811
31	PF07733
32	PF01336
33	PF08220
34	PF00455
35	PF00455
36	PF08220
37	PF00455
38	PF08220
39	PF05593
40	PF05593
41	PF05593
42	PF05593
43	PF05593
44	PF05593
45	PF05593
46	PF03527
47	PF14220
48	PF04493
49	PF01842
50	PF00551
51	PF00239
52	PF01432
53	PF13533
54	PF13437
55	PF02518
56	PF00512
57	PF11808
58	PF00989
59	PF06877
60	PF05638
61	PF00171
62	PF13942
63	PF00158
64	PF00072
65	PF07683
66	PF02492
67	PF13607
68	PF13549
69	PF00583
70	PF13380
71	PF02826
72	PF01979
73	PF13382
74	PF00391
75	PF00381
76	PF05524
77	PF02896
78	PF00359
79	PF00116
80	PF06481
81	PF08220
82	PF00455
83	PF08240
84	PF00107
85	PF13823
86	PF01145
87	PF10369
88	PF13710
89	PF00702
90	PF00122
91	PF00690
92	PF00689
93	PF09339
94	PF01614
95	PF00462
96	PF13378
97	PF01263
98	PF04536
99	PF08275
100	PF13155
101	PF08278
102	PF01807
103	PF10410
104	PF06812
105	PF12486
106	PF03466
107	PF00126
108	PF00929
109	PF03372
110	PF13183
111	PF13085
112	PF00563
113	PF12167
114	PF00589
115	PF00768
116	PF01568
117	PF00384
118	PF03880
119	PF12343
120	PF00270
121	PF00271
122	PF02415
123	PF02415
124	PF02415
125	PF12951
126	PF12951
127	PF12951
128	PF03797
129	PF02952
130	PF07882
131	PF07881
132	PF01808
133	PF02142
134	PF03960
135	PF01022
136	PF00665
137	PF13936
138	PF00128
139	PF02922
140	PF00591
141	PF02885
142	PF07831
143	PF00596
144	PF00140
145	PF04542
146	PF04545
147	PF03979
148	PF04546
149	PF04539
150	PF14691
151	PF07992
152	PF08443
153	PF14849
154	PF02096
155	PF02597
156	PF00300
157	PF08220
158	PF00455
159	PF00015
160	PF02203
161	PF00672
162	PF02775
163	PF00205
164	PF02776
165	PF07690
166	PF01761
167	PF12848
168	PF16326
169	PF00005
170	PF00005
171	PF00345
172	PF02753
173	PF00248
174	PF13237
175	PF12801
176	PF12801
177	PF03061
178	PF00889
179	PF00196
180	PF03472
181	PF02203
182	PF00672
183	PF00015
184	PF01479
185	PF00163
186	PF08343
187	PF00317
188	PF02867
189	PF01380
190	PF01380
191	PF01568
192	PF00384
193	PF10555
194	PF00953
195	PF02515
196	PF00557
197	PF01321
198	PF04542
199	PF04539
200	PF00140
201	PF04545
202	PF00436
203	PF00291
204	PF00009
205	PF06421
206	PF03144
207	PF00679
208	PF04055
209	PF07724
210	PF02861
211	PF02861
212	PF10431
213	PF00004
214	PF07690
215	PF02082
216	PF12592
217	PF07728
218	PF00419
219	PF01471
220	PF13401
221	PF07479
222	PF01210
223	PF00590
224	PF00011
225	PF00356
226	PF13377
227	PF04898
228	PF01493
229	PF00310
230	PF01645
231	PF04143
232	PF00456
233	PF02779
234	PF02780
235	PF08125
236	PF01232
237	PF07361
238	PF00512
239	PF02518
240	PF00989
241	PF00768
242	PF07943
243	PF01741
244	PF01784
245	PF02682
246	PF01578
247	PF16327
248	PF00873
249	PF13411
250	PF00528
251	PF00294
252	PF01568
253	PF00384
254	PF14710
255	PF08223
256	PF07848
257	PF10282
258	PF01553
259	PF01568
260	PF00384
261	PF00356
262	PF13377
263	PF12836
264	PF16921
265	PF00575
266	PF09371
267	PF12804
268	PF04288
269	PF01869
270	PF02839
271	PF08845
272	PF03702
273	PF00126
274	PF03466
275	PF02753
276	PF00345
277	PF03527
278	PF05593
279	PF05593
280	PF05593
281	PF05593
282	PF05593
283	PF05593
284	PF02537
285	PF07690
286	PF02253
287	PF13558
288	PF13476
289	PF04349
290	PF00005
291	PF00571
292	PF00308
293	PF08437
294	PF01501
295	PF00528
296	PF02882
297	PF00763
298	PF05343
299	PF07549
300	PF02355
301	PF00263
302	PF03958
303	PF12798
304	PF13247
305	PF12800
306	PF11742
307	PF00510
308	PF00702
309	PF00122
310	PF00403
311	PF00005
312	PF13419
313	PF00346
314	PF00346
315	PF00329
316	PF00374
317	PF07992
318	PF02852
319	PF12833
320	PF02311
321	PF02575
322	PF00152
323	PF01336
324	PF02938
325	PF02653
326	PF02739
327	PF01612
328	PF00476
329	PF01367
330	PF00472
331	PF03466
332	PF00126
333	PF01507
334	PF02954
335	PF01590
336	PF00158
337	PF00378
338	PF02782
339	PF00370
340	PF00370
341	PF00764
342	PF02300
343	PF03721
344	PF03720
345	PF00984
346	PF00430
347	PF08482
348	PF04408
