Feature	Pfam
0	PF00842
1	PF01168
2	PF13673
3	PF00361
4	PF03550
5	PF13419
6	PF01402
7	PF01263
8	PF13328
9	PF13291
10	PF02824
11	PF04607
12	PF13365
13	PF00595
14	PF13180
15	PF00725
16	PF00725
17	PF02737
18	PF00378
19	PF00873
20	PF05195
21	PF00557
22	PF01042
23	PF02595
24	PF00497
25	PF01464
26	PF02887
27	PF00224
28	PF13607
29	PF13549
30	PF00583
31	PF13380
32	PF07963
33	PF00465
34	PF03466
35	PF00126
36	PF05343
37	PF00392
38	PF07840
39	PF11776
40	PF00710
41	PF06826
42	PF06826
43	PF02080
44	PF02080
45	PF01808
46	PF02142
47	PF16199
48	PF04055
49	PF14579
50	PF02811
51	PF07733
52	PF01336
53	PF16168
54	PF16168
55	PF03797
56	PF03212
57	PF07991
58	PF01450
59	PF01450
60	PF09619
61	PF01381
62	PF16576
63	PF00529
64	PF07702
65	PF00392
66	PF14883
67	PF01522
68	PF02954
69	PF01590
70	PF00158
71	PF02369
72	PF09134
73	PF01479
74	PF00830
75	PF01556
76	PF00226
77	PF01245
78	PF00848
79	PF00355
80	PF11726
81	PF01791
82	PF00005
83	PF00005
84	PF00459
85	PF00497
86	PF02785
87	PF00289
88	PF02786
89	PF04960
90	PF02366
91	PF00005
92	PF00005
93	PF04151
94	PF00155
95	PF00834
96	PF11115
97	PF00585
98	PF00585
99	PF00291
100	PF01119
101	PF08676
102	PF13589
103	PF00873
104	PF02746
105	PF13378
106	PF01546
107	PF07687
108	PF00563
109	PF00990
110	PF13426
111	PF13426
112	PF00916
113	PF01740
114	PF00162
115	PF01022
116	PF00254
117	PF05697
118	PF05698
119	PF13184
120	PF00575
121	PF08529
122	PF14520
123	PF02153
124	PF01817
125	PF03144
126	PF00009
127	PF03143
128	PF00072
129	PF00463
130	PF00463
131	PF00092
132	PF13580
133	PF00301
134	PF00753
135	PF00258
136	PF07085
137	PF01515
138	PF13500
139	PF00677
140	PF00677
141	PF03119
142	PF14520
143	PF03120
144	PF01653
145	PF12826
146	PF00533
147	PF02786
148	PF02786
149	PF02787
150	PF02142
151	PF00237
152	PF04355
153	PF01292
154	PF12836
155	PF16921
156	PF00575
157	PF09371
158	PF00528
159	PF01520
160	PF11741
161	PF12450
162	PF00092
163	PF12034
164	PF00496
165	PF00072
166	PF02518
167	PF01627
168	PF00989
169	PF00512
170	PF04384
171	PF00117
172	PF06418
173	PF00881
174	PF13537
175	PF00733
176	PF00419
177	PF00571
178	PF00571
179	PF03471
180	PF08220
181	PF00455
182	PF01590
183	PF02896
184	PF00391
185	PF05524
186	PF03749
187	PF02780
188	PF00456
189	PF02779
190	PF08240
191	PF00107
192	PF00795
193	PF07690
194	PF00510
195	PF01258
196	PF03150
197	PF00034
198	PF14376
199	PF04962
200	PF00444
201	PF12706
202	PF12706
203	PF05746
204	PF02092
205	PF00317
206	PF03477
207	PF02867
208	PF00528
209	PF02823
210	PF00401
211	PF04957
212	PF00348
213	PF03989
214	PF03989
215	PF03989
216	PF03989
217	PF03989
218	PF03989
219	PF00521
220	PF03320
221	PF12170
222	PF13177
223	PF12168
224	PF12169
225	PF00455
226	PF08220
227	PF00144
228	PF01058
229	PF14720
230	PF04077
231	PF01848
232	PF02922
233	PF00756
234	PF00355
235	PF00848
236	PF00664
237	PF00005
238	PF01095
239	PF02107
240	PF05930
241	PF02954
242	PF00158
243	PF00072
244	PF14748
245	PF03807
246	PF00717
247	PF10150
248	PF00575
249	PF12111
250	PF01568
251	PF00384
252	PF04879
253	PF02878
254	PF00408
255	PF02879
256	PF02880
257	PF00145
258	PF02749
259	PF01729
260	PF08411
261	PF00929
262	PF00590
263	PF04379
264	PF07743
265	PF00271
266	PF08494
267	PF00270
268	PF02657
269	PF02302
270	PF01568
271	PF00384
272	PF14710
273	PF01636
274	PF03588
275	PF04055
276	PF13353
277	PF00903
278	PF00013
279	PF01138
280	PF01138
281	PF03725
282	PF03725
283	PF00575
284	PF03726
285	PF09107
286	PF09106
287	PF00009
288	PF03144
289	PF12833
290	PF04266
291	PF00854
292	PF00267
293	PF01144
294	PF00344
295	PF13545
296	PF00027
297	PF17152
298	PF00990
299	PF11045
300	PF00577
301	PF13954
302	PF13953
303	PF12627
304	PF12626
305	PF01743
306	PF07729
307	PF00392
308	PF05746
309	PF00750
310	PF03485
311	PF01568
312	PF00384
313	PF14833
314	PF03446
315	PF07690
316	PF01182
317	PF01551
318	PF01476
319	PF12557
320	PF02572
321	PF02826
322	PF01842
323	PF00389
324	PF00198
325	PF00364
326	PF00364
327	PF00364
328	PF02817
329	PF02597
330	PF07715
331	PF00593
332	PF04480
333	PF01676
334	PF06415
335	PF04362
336	PF01156
337	PF00012
338	PF13356
339	PF00589
340	PF02801
341	PF00109
342	PF00391
343	PF00381
344	PF05524
345	PF02896
346	PF00359
347	PF03636
348	PF03632
349	PF03633
350	PF01476
351	PF01476
352	PF01464
353	PF00392
354	PF07729
355	PF17147
356	PF02775
357	PF10371
358	PF01855
359	PF13484
360	PF01558
361	PF00146
362	PF02369
363	PF02369
364	PF02369
365	PF02369
366	PF02369
367	PF02369
368	PF02369
369	PF02369
370	PF02369
371	PF02369
372	PF02369
373	PF02369
374	PF13417
375	PF00043
376	PF01381
377	PF07883
378	PF02503
379	PF13090
380	PF13089
381	PF00871
382	PF01263
383	PF01609
384	PF07729
385	PF00392
386	PF00355
387	PF02310
388	PF01642
389	PF08032
390	PF00588
391	PF07690
392	PF00083
393	PF03502
394	PF07906
395	PF00496
396	PF00035
397	PF14622
398	PF08019
399	PF00884
400	PF13439
401	PF00534
402	PF13356
403	PF00589
404	PF12849
405	PF04012
406	PF04612
407	PF00535
408	PF07730
409	PF02518
410	PF00672
411	PF13675
412	PF00213
413	PF04349
414	PF13185
415	PF00990
416	PF02929
417	PF02836
418	PF00703
419	PF02837
420	PF16353
421	PF12710
422	PF02872
423	PF00149
424	PF00294
425	PF03475
426	PF03473
427	PF00861
428	PF06506
429	PF02954
430	PF00158
431	PF04542
432	PF04545
433	PF00596
434	PF13247
435	PF00037
436	PF00696
437	PF04728
438	PF13481
439	PF13541
440	PF00356
441	PF13377
442	PF00512
443	PF02518
444	PF00672
445	PF00857
446	PF00528
447	PF00107
448	PF16884
449	PF05239
450	PF01782
451	PF03740
452	PF02566
453	PF02016
454	PF00042
455	PF00175
456	PF00970
457	PF01281
458	PF03948
459	PF02811
460	PF01750
461	PF10369
462	PF13710
463	PF02772
464	PF02773
465	PF00438
466	PF00300
467	PF00941
468	PF03450
469	PF00625
470	PF00403
471	PF00403
472	PF00702
473	PF00122
474	PF01313
475	PF05134
476	PF12693
477	PF00270
478	PF00271
479	PF09382
480	PF16124
481	PF00570
482	PF02951
483	PF02955
484	PF04390
485	PF03009
486	PF01371
487	PF05036
488	PF00583
489	PF13492
490	PF02518
491	PF02702
492	PF00512
493	PF13493
494	PF01728
495	PF13247
496	PF00081
497	PF02777
498	PF00691
499	PF01389
500	PF02091
501	PF02080
502	PF00999
503	PF03471
504	PF01012
505	PF01367
506	PF02739
507	PF17432
508	PF01433
509	PF11940
510	PF00294
511	PF13437
512	PF13533
513	PF13416
514	PF00871
515	PF02203
516	PF00672
517	PF00015
518	PF02976
519	PF07724
520	PF02861
521	PF02861
522	PF10431
523	PF00004
524	PF14711
525	PF13247
526	PF01018
527	PF01926
528	PF01300
529	PF00753
530	PF14863
531	PF14864
532	PF00528
533	PF02492
534	PF07683
535	PF02350
536	PF04055
537	PF13353
538	PF11622
539	PF03942
540	PF00501
541	PF13193
542	PF00550
543	PF00668
544	PF00975
545	PF02610
546	PF11762
547	PF00206
548	PF10415
549	PF01016
550	PF00294
551	PF05362
552	PF02190
553	PF00004
554	PF00356
555	PF13377
556	PF00474
557	PF00479
558	PF02781
559	PF14833
560	PF03446
561	PF02784
562	PF00496
563	PF03825
564	PF01479
565	PF00849
566	PF00436
567	PF01527
568	PF14821
569	PF00291
570	PF03873
571	PF03872
572	PF13561
573	PF00005
574	PF00106
575	PF02311
576	PF12833
577	PF02518
578	PF00512
579	PF00989
580	PF07690
581	PF00108
582	PF02803
583	PF00137
584	PF02798
585	PF00043
586	PF13657
587	PF07804
588	PF02264
589	PF14840
590	PF06144
591	PF00528
592	PF08352
593	PF08352
594	PF00005
595	PF00005
596	PF08338
597	PF01370
598	PF02347
599	PF02347
600	PF00141
601	PF00141
602	PF01687
603	PF06574
604	PF02492
605	PF00160
606	PF01012
607	PF09984
608	PF00512
609	PF02518
610	PF01627
611	PF00072
612	PF00216
613	PF02874
614	PF00006
615	PF00306
616	PF02926
617	PF02568
618	PF04055
619	PF13353
620	PF13186
621	PF01258
622	PF13730
623	PF06147
624	PF02872
625	PF00149
626	PF14691
627	PF07992
628	PF13247
629	PF01381
630	PF00271
631	PF00270
632	PF10729
633	PF00356
634	PF13377
635	PF00338
636	PF00398
637	PF00986
638	PF00204
639	PF01751
640	PF02518
641	PF07244
642	PF07244
643	PF07244
644	PF07244
645	PF01103
646	PF00936
647	PF06628
648	PF00199
649	PF00181
650	PF03947
651	PF07729
652	PF00392
653	PF01632
654	PF00854
655	PF01409
656	PF02912
657	PF03819
658	PF03819
659	PF01848
660	PF00324
661	PF06315
662	PF00482
663	PF00482
664	PF13464
665	PF13413
666	PF04551
667	PF08352
668	PF00005
669	PF00004
670	PF01434
671	PF06480
672	PF00381
673	PF00359
674	PF01979
675	PF13382
676	PF00682
677	PF08502
678	PF01212
679	PF00419
680	PF00119
681	PF00296
682	PF00254
683	PF04186
684	PF07369
685	PF00009
686	PF00679
687	PF03144
688	PF14492
689	PF03764
690	PF13521
691	PF01381
692	PF08402
693	PF00005
694	PF07973
695	PF01411
696	PF02272
697	PF14833
698	PF03446
699	PF01476
700	PF01551
701	PF00005
702	PF00154
703	PF13247
704	PF00440
705	PF09209
706	PF12146
707	PF13183
708	PF02913
709	PF01565
710	PF00365
711	PF01252
712	PF05000
713	PF00623
714	PF00623
715	PF04997
716	PF04983
717	PF04998
718	PF14450
719	PF07883
720	PF01381
721	PF00756
722	PF11806
723	PF00158
724	PF00989
725	PF02954
726	PF09339
727	PF01614
728	PF02545
729	PF01380
730	PF01380
731	PF13522
732	PF13144
733	PF00884
734	PF00854
735	PF01541
736	PF02770
737	PF02771
738	PF00441
739	PF01025
740	PF00664
741	PF00005
742	PF00378
743	PF00271
744	PF00270
745	PF09078
746	PF01584
747	PF02895
748	PF01627
749	PF02518
750	PF00384
751	PF04879
752	PF01568
753	PF00271
754	PF00176
755	PF12137
756	PF05188
757	PF05190
758	PF00488
759	PF01624
760	PF05192
761	PF01757
762	PF10415
763	PF00206
764	PF13378
765	PF02746
766	PF04760
767	PF04760
768	PF08364
769	PF11987
770	PF00009
771	PF00486
772	PF00072
773	PF11230
774	PF09481
775	PF04127
776	PF02441
777	PF00749
778	PF02839
779	PF00005
780	PF13458
781	PF01330
782	PF14520
783	PF07499
784	PF09500
785	PF00583
786	PF00005
787	PF09383
788	PF02878
789	PF02879
790	PF02880
791	PF00408
792	PF00528
793	PF14697
794	PF01180
795	PF00043
796	PF13409
797	PF08323
798	PF00534
799	PF03313
800	PF03315
801	PF16576
802	PF00529
803	PF08946
804	PF00083
805	PF00126
806	PF03466
807	PF00528
808	PF00528
809	PF13417
810	PF14834
811	PF03255
812	PF01494
813	PF00356
814	PF13377
815	PF13722
816	PF02554
817	PF01488
818	PF08501
819	PF00072
820	PF00486
821	PF02378
822	PF02742
823	PF01325
824	PF09335
825	PF02410
826	PF00889
827	PF00994
828	PF04996
829	PF00126
830	PF04452
831	PF00132
832	PF00132
833	PF13489
834	PF00456
835	PF02540
836	PF00367
837	PF02378
838	PF00330
839	PF11791
840	PF06434
841	PF03061
842	PF01041
843	PF05193
844	PF05193
845	PF00675
846	PF16187
847	PF16363
848	PF00083
849	PF02562
850	PF00117
851	PF02358
852	PF00549
853	PF08442
854	PF01037
855	PF13404
856	PF13416
857	PF00936
858	PF02518
859	PF17203
860	PF00989
861	PF14689
862	PF12344
863	PF00271
864	PF04851
865	PF02151
866	PF08207
867	PF01132
868	PF09285
869	PF00364
870	PF02378
871	PF00367
872	PF09829
873	PF08245
874	PF02875
875	PF01225
876	PF02321
877	PF02321
878	PF02540
879	PF00117
880	PF00958
881	PF13307
882	PF04851
883	PF02798
884	PF00043
885	PF03918
886	PF14559
887	PF00732
888	PF05199
889	PF00361
890	PF02302
891	PF02378
892	PF00359
893	PF02629
894	PF00549
895	PF00232
896	PF02803
897	PF00108
898	PF00005
899	PF14524
900	PF00268
901	PF00873
902	PF08136
903	PF00083
904	PF01479
905	PF00849
906	PF00005
907	PF00877
908	PF00091
909	PF12327
910	PF03797
911	PF16168
912	PF16168
913	PF16168
914	PF13018
915	PF16576
916	PF00710
917	PF00126
918	PF03459
919	PF03459
920	PF16200
921	PF01145
922	PF08443
923	PF04247
924	PF07963
925	PF00291
926	PF02021
927	PF00497
928	PF08240
929	PF00107
930	PF07690
931	PF07690
932	PF00375
933	PF00293
934	PF01738
935	PF01336
936	PF00152
937	PF02800
938	PF00044
939	PF03466
940	PF00126
941	PF01381
942	PF07690
943	PF00437
944	PF01381
945	PF01568
946	PF00384
947	PF04879
948	PF00588
949	PF08032
950	PF02664
951	PF07992
952	PF08798
953	PF00701
954	PF01553
955	PF00501
956	PF13242
957	PF06295
958	PF00528
959	PF10808
960	PF03946
961	PF00298
962	PF00271
963	PF11898
964	PF04408
965	PF00270
966	PF07717
967	PF00702
968	PF00403
969	PF00122
970	PF02826
971	PF00389
972	PF01966
973	PF03471
974	PF00571
975	PF00571
976	PF00665
977	PF03741
978	PF03466
979	PF00126
980	PF04170
981	PF17185
982	PF00359
983	PF02302
984	PF02378
985	PF13801
986	PF02254
987	PF00999
988	PF06693
989	PF07883
990	PF12833
991	PF01649
992	PF01292
993	PF12833
994	PF00126
995	PF03466
996	PF03466
997	PF00126
998	PF00005
999	PF00005
1000	PF02769
1001	PF00586
1002	PF01197
1003	PF00694
1004	PF00330
1005	PF00005
1006	PF00825
1007	PF00873
1008	PF14559
1009	PF00085
1010	PF14561
1011	PF03527
1012	PF14220
1013	PF05593
1014	PF05593
1015	PF05593
1016	PF05593
1017	PF05593
1018	PF05593
1019	PF05593
1020	PF08264
1021	PF10458
1022	PF00133
1023	PF08125
1024	PF01232
1025	PF07732
1026	PF07731
1027	PF00394
1028	PF02283
1029	PF04608
1030	PF03109
1031	PF00749
1032	PF14002
1033	PF01497
1034	PF00202
1035	PF00563
1036	PF12792
1037	PF09312
1038	PF00639
1039	PF13616
1040	PF00005
1041	PF00881
1042	PF00177
1043	PF00586
1044	PF02769
1045	PF00126
1046	PF03466
1047	PF01568
1048	PF04879
1049	PF00384
1050	PF01225
1051	PF02875
1052	PF08245
1053	PF00528
1054	PF04055
1055	PF00484
1056	PF00085
1057	PF03922
1058	PF00577
1059	PF13953
1060	PF13954
1061	PF00753
1062	PF03772
1063	PF00196
1064	PF00009
1065	PF06421
1066	PF03144
1067	PF00679
1068	PF00809
1069	PF13187
1070	PF04055
1071	PF00471
1072	PF01627
1073	PF02518
1074	PF00512
1075	PF00072
