Feature	Pfam
0	PF07719
1	PF13181
2	PF10431
3	PF07724
4	PF02861
5	PF00004
6	PF00989
7	PF02518
8	PF17203
9	PF14689
10	PF00588
11	PF08032
12	PF08125
13	PF01232
14	PF02518
15	PF13675
16	PF07730
17	PF00672
18	PF00440
19	PF01520
20	PF11741
21	PF02781
22	PF00479
23	PF01371
24	PF03116
25	PF00873
26	PF02452
27	PF00330
28	PF06434
29	PF11791
30	PF00813
31	PF00664
32	PF00005
33	PF03412
34	PF01131
35	PF01396
36	PF01396
37	PF08272
38	PF08272
39	PF01751
40	PF00753
41	PF16123
42	PF00288
43	PF10509
44	PF08544
45	PF01261
46	PF00203
47	PF02894
48	PF01408
49	PF00384
50	PF01568
51	PF00361
52	PF04055
53	PF00919
54	PF13407
55	PF00149
56	PF02872
57	PF00593
58	PF07715
59	PF01556
60	PF00226
61	PF03461
62	PF00270
63	PF00271
64	PF02559
65	PF10938
66	PF00324
67	PF06039
68	PF00015
69	PF08447
70	PF13328
71	PF02824
72	PF13291
73	PF04607
74	PF00742
75	PF00696
76	PF13840
77	PF01842
78	PF03447
79	PF04542
80	PF04545
81	PF04546
82	PF00140
83	PF03979
84	PF04539
85	PF00551
86	PF02911
87	PF13238
88	PF00216
89	PF02627
90	PF00072
91	PF03264
92	PF00528
93	PF00091
94	PF12327
95	PF09330
96	PF01565
97	PF02782
98	PF00370
99	PF04461
100	PF00571
101	PF00571
102	PF03471
103	PF12344
104	PF04851
105	PF00271
106	PF02151
107	PF03711
108	PF01276
109	PF03709
110	PF13437
111	PF13533
112	PF02350
113	PF02774
114	PF01118
115	PF13332
116	PF13332
117	PF13332
118	PF13332
119	PF15605
120	PF05860
121	PF04829
122	PF11944
123	PF02789
124	PF00883
125	PF13521
126	PF01381
127	PF01416
128	PF01416
129	PF11726
130	PF00005
131	PF07012
132	PF07012
133	PF07012
134	PF13416
135	PF00348
136	PF00158
137	PF13188
138	PF13377
139	PF00356
140	PF00575
141	PF00575
142	PF00575
143	PF00575
144	PF00575
145	PF00575
146	PF00521
147	PF03989
148	PF03989
149	PF03989
150	PF03989
151	PF03989
152	PF03989
153	PF01568
154	PF00384
155	PF14710
156	PF00873
157	PF08364
158	PF11987
159	PF00009
160	PF04760
161	PF04760
162	PF05195
163	PF00557
164	PF00440
165	PF00271
166	PF00270
167	PF13525
168	PF06185
169	PF00854
170	PF08240
171	PF00107
172	PF04131
173	PF00676
174	PF16870
175	PF02779
176	PF14602
177	PF14602
178	PF12464
179	PF00877
180	PF00384
181	PF01568
182	PF04879
183	PF13375
184	PF01512
185	PF10531
186	PF12838
187	PF00175
188	PF00970
189	PF00111
190	PF01678
191	PF01678
192	PF00370
193	PF00370
194	PF02782
195	PF07977
196	PF00392
197	PF07729
198	PF01381
199	PF12833
200	PF07690
201	PF03972
202	PF13520
203	PF00312
204	PF02861
205	PF02861
206	PF00004
207	PF07724
208	PF10431
209	PF02800
210	PF00044
211	PF03061
212	PF02801
213	PF00975
214	PF16197
215	PF08659
216	PF00109
217	PF08242
218	PF08242
219	PF00550
220	PF00550
221	PF00668
222	PF00698
223	PF00890
224	PF02910
225	PF05130
226	PF00005
227	PF00005
228	PF00390
229	PF03949
230	PF09339
231	PF01614
232	PF00248
233	PF02119
234	PF13505
235	PF00267
236	PF06429
237	PF07559
238	PF00460
239	PF00181
240	PF03947
241	PF02146
242	PF04995
243	PF01551
244	PF00575
245	PF00773
246	PF08206
247	PF05231
248	PF00563
249	PF02080
250	PF02080
251	PF06826
252	PF06826
253	PF00198
254	PF00364
255	PF00364
256	PF00364
257	PF02817
258	PF02798
259	PF00043
260	PF09160
261	PF00419
262	PF00171
263	PF01554
264	PF01554
265	PF02036
266	PF00668
267	PF00501
