Feature	Pfam
0	PF12728
1	PF02796
2	PF00239
3	PF13354
4	PF01815
5	PF05713
6	PF03432
7	PF13700
8	PF01526
9	PF08775
10	PF02195
11	PF00959
12	PF15944
13	PF02604
14	PF03374
15	PF00176
16	PF00271
17	PF02384
18	PF02796
19	PF00239
20	PF02086
21	PF00145
22	PF00145
23	PF00145
24	PF13935
25	PF00772
26	PF03796
27	PF04381
28	PF07484
29	PF10544
30	PF01965
31	PF12833
32	PF02661
33	PF00239
34	PF00436
35	PF00149
36	PF16083
37	PF13483
38	PF13935
39	PF06147
40	PF06440
41	PF00589
42	PF07484
43	PF03406
44	PF03406
45	PF03406
46	PF03406
47	PF03406
48	PF03406
49	PF03406
50	PF01848
51	PF01145
52	PF16786
53	PF13614
54	PF07484
55	PF04383
56	PF03374
57	PF01464
58	PF08774
59	PF11195
60	PF02413
61	PF07484
62	PF01051
63	PF16084
64	PF07484
65	PF16083
66	PF01636
67	PF04655
68	PF14319
69	PF01526
70	PF13700
71	PF02195
72	PF08775
73	PF01464
74	PF10723
75	PF13614
76	PF01555
77	PF07963
78	PF11612
79	PF00565
80	PF08334
81	PF07963
82	PF01024
83	PF11504
84	PF00239
85	PF00239
86	PF00437
87	PF03230
88	PF00132
89	PF00132
90	PF04352
91	PF04352
92	PF12602
93	PF04612
94	PF13005
95	PF13817
96	PF13007
97	PF03050
98	PF01478
99	PF06750
100	PF11356
101	PF03934
102	PF00263
103	PF03958
104	PF03958
105	PF03958
106	PF02501
107	PF05016
108	PF12693
109	PF05134
110	PF00482
111	PF00482
112	PF05717
113	PF02604
114	PF06586
115	PF09691
116	PF00589
117	PF13006
118	PF01609
119	PF00665
120	PF01527
121	PF05857
122	PF05261
123	PF05016
124	PF07128
125	PF10462
126	PF07178
127	PF05309
128	PF07128
129	PF05509
130	PF05509
131	PF06067
132	PF01051
133	PF03526
134	PF00145
135	PF01815
136	PF05713
137	PF03432
138	PF02926
139	PF02568
140	PF00873
141	PF13187
142	PF00037
143	PF12800
144	PF00571
145	PF00571
146	PF00478
147	PF00293
148	PF01381
149	PF00919
150	PF04055
151	PF11756
152	PF05343
153	PF08478
154	PF03799
155	PF00589
156	PF12836
157	PF16921
158	PF00575
159	PF09371
160	PF02321
161	PF02321
162	PF01297
163	PF07927
164	PF07789
165	PF13378
166	PF02746
167	PF04957
168	PF01926
169	PF01926
170	PF00006
171	PF02874
172	PF00584
173	PF00258
174	PF00175
175	PF00667
176	PF00106
177	PF00324
178	PF03144
179	PF00009
180	PF03143
181	PF00198
182	PF00364
183	PF00364
184	PF00364
185	PF02817
186	PF00005
187	PF03459
188	PF08335
189	PF08335
190	PF03710
191	PF03710
192	PF07728
193	PF12592
194	PF00009
195	PF04060
196	PF14697
197	PF08007
198	PF02875
199	PF08245
200	PF00012
201	PF00216
202	PF02470
203	PF02470
204	PF02470
205	PF12850
206	PF01544
207	PF03320
208	PF00795
209	PF14834
210	PF13417
211	PF06445
212	PF00873
213	PF00015
214	PF08447
215	PF01131
216	PF01396
217	PF01396
218	PF08272
219	PF08272
220	PF01751
221	PF01012
222	PF06429
223	PF00460
224	PF12836
225	PF00005
226	PF00005
227	PF05683
228	PF03721
229	PF00984
230	PF03720
231	PF01569
232	PF02310
233	PF02080
234	PF02080
235	PF06826
236	PF06826
237	PF00710
238	PF06977
239	PF00237
240	PF01202
241	PF12792
242	PF00563
243	PF01041
244	PF06071
245	PF01926
246	PF13488
247	PF00691
248	PF08943
249	PF00005
250	PF01510
251	PF00270
252	PF11898
253	PF04408
254	PF00271
255	PF07717
256	PF13808
257	PF01609
258	PF00924
259	PF13720
260	PF00132
261	PF00132
262	PF00132
263	PF06426
264	PF01649
265	PF03946
266	PF00298
267	PF01113
268	PF05173
269	PF02782
270	PF12821
271	PF00181
272	PF03947
273	PF13561
274	PF04851
275	PF00271
276	PF04204
277	PF00267
278	PF02654
279	PF03738
280	PF01565
281	PF02913
282	PF00282
283	PF07825
284	PF01026
285	PF04728
286	PF03958
287	PF03958
288	PF03958
289	PF00263
290	PF01979
291	PF02403
292	PF00587
293	PF01095
294	PF06293
295	PF06276
296	PF11575
297	PF02875
298	PF08245
299	PF07883
300	PF01381
301	PF13742
302	PF02601
303	PF03949
304	PF00390
305	PF01515
306	PF00005
307	PF00149
308	PF00391
309	PF05524
310	PF02896
311	PF00579
312	PF13437
313	PF13533
314	PF05036
315	PF03330
316	PF12833
317	PF02311
318	PF13994
319	PF00579
320	PF01479
321	PF13622
322	PF01202
323	PF00486
324	PF00072
325	PF06154
326	PF00484
327	PF03104
328	PF03104
329	PF00136
330	PF00698
331	PF16901
332	PF01266
333	PF13247
334	PF05016
335	PF01743
336	PF12626
337	PF12627
338	PF00696
339	PF01842
340	PF00345
341	PF02753
342	PF02021
343	PF02706
344	PF01430
345	PF17384
346	PF02576
347	PF14437
348	PF02540
349	PF00117
350	PF00958
351	PF00990
352	PF13426
353	PF00563
354	PF04220
355	PF13561
356	PF01928
357	PF00231
358	PF05866
359	PF01553
360	PF01979
361	PF02590
362	PF13481
363	PF13541
364	PF00072
365	PF02518
366	PF01627
367	PF00989
368	PF00512
369	PF06178
370	PF13954
371	PF00577
372	PF13953
373	PF10150
374	PF00575
375	PF12111
376	PF03454
377	PF00994
378	PF03453
379	PF01012
380	PF00766
381	PF07730
382	PF02518
383	PF00672
384	PF13675
385	PF13806
386	PF02369
387	PF02369
388	PF02369
389	PF02369
390	PF02369
391	PF02369
392	PF02369
393	PF02369
394	PF02369
395	PF02369
396	PF10672
397	PF01497
398	PF00330
399	PF00694
400	PF00463
401	PF00463
402	PF12399
403	PF00005
404	PF00905
405	PF17092
406	PF00912
407	PF16881
408	PF04055
409	PF00005
410	PF00441
411	PF02770
412	PF09317
413	PF02771
414	PF01058
415	PF14720
416	PF02870
417	PF01035
418	PF01487
419	PF00440
420	PF09209
421	PF00324
422	PF00248
423	PF01043
424	PF07517
425	PF02810
426	PF07516
427	PF02572
428	PF13847
429	PF05985
430	PF10502
431	PF00717
432	PF00005
433	PF01197
434	PF13417
435	PF00043
436	PF14819
437	PF14489
438	PF04952
439	PF02545
440	PF00551
441	PF01842
442	PF13116
443	PF13502
444	PF01266
445	PF00005
446	PF06472
447	PF02302
448	PF01325
449	PF02742
450	PF00501
451	PF13193
452	PF02615
453	PF00149
454	PF02872
455	PF03738
456	PF05257
457	PF03466
