Feature	Pfam
0	PF01895
1	PF01895
2	PF04055
3	PF13353
4	PF01197
5	PF13365
6	PF13180
7	PF00072
8	PF00158
9	PF02954
10	PF00072
11	PF02954
12	PF00158
13	PF00682
14	PF07836
15	PF02518
16	PF00512
17	PF13492
18	PF02702
19	PF13493
20	PF06519
21	PF03466
22	PF00126
23	PF02152
24	PF06889
25	PF00005
26	PF02203
27	PF00015
28	PF00672
29	PF14579
30	PF02811
31	PF07733
32	PF01336
33	PF08220
34	PF00455
35	PF00455
36	PF08220
37	PF00455
38	PF08220
39	PF06316
40	PF05593
41	PF05593
42	PF05593
43	PF05593
44	PF05593
45	PF05593
46	PF05593
47	PF03527
48	PF14220
49	PF04493
50	PF01842
51	PF00551
52	PF00239
53	PF01432
54	PF13533
55	PF13437
56	PF02518
57	PF00512
58	PF11808
59	PF00989
60	PF06877
61	PF05638
62	PF00171
63	PF13942
64	PF00158
65	PF00072
66	PF07683
67	PF02492
68	PF13607
69	PF13549
70	PF00583
71	PF13380
72	PF02826
73	PF01979
74	PF13382
75	PF00391
76	PF00381
77	PF05524
78	PF02896
79	PF00359
80	PF00116
81	PF06481
82	PF08220
83	PF00455
84	PF08240
85	PF00107
86	PF13823
87	PF01145
88	PF10369
89	PF13710
90	PF00702
91	PF00122
92	PF00690
93	PF00689
94	PF09339
95	PF01614
96	PF00462
97	PF13378
98	PF01263
99	PF04536
100	PF08275
101	PF13155
102	PF08278
103	PF01807
104	PF10410
105	PF06812
106	PF12486
107	PF03466
108	PF00126
109	PF00929
110	PF03372
111	PF13183
112	PF13085
113	PF00563
114	PF12167
115	PF00589
116	PF00768
117	PF02498
118	PF01568
119	PF00384
120	PF03880
121	PF12343
122	PF00270
123	PF00271
124	PF02415
125	PF02415
126	PF02415
127	PF12951
128	PF12951
129	PF12951
130	PF03797
131	PF02952
132	PF07882
133	PF07881
134	PF01808
135	PF02142
136	PF03960
137	PF01022
138	PF00665
139	PF13936
140	PF00128
141	PF02922
142	PF00591
143	PF02885
144	PF07831
145	PF00596
146	PF00140
147	PF04542
148	PF04545
149	PF03979
150	PF04546
151	PF04539
152	PF14691
153	PF07992
154	PF08443
155	PF14849
156	PF02096
157	PF02597
158	PF00300
159	PF08220
160	PF00455
161	PF00015
162	PF02203
163	PF00672
164	PF02775
165	PF00205
166	PF02776
167	PF07690
168	PF01761
169	PF12848
170	PF16326
171	PF00005
172	PF00005
173	PF00345
174	PF02753
175	PF00248
176	PF13237
177	PF12801
178	PF12801
179	PF03061
180	PF00889
181	PF00196
182	PF03472
183	PF02203
184	PF00672
185	PF00015
186	PF01479
187	PF00163
188	PF08343
189	PF00317
190	PF02867
191	PF01380
192	PF01380
193	PF01568
194	PF00384
195	PF10555
196	PF00953
197	PF02515
198	PF00557
199	PF01321
200	PF04542
201	PF04539
202	PF00140
203	PF04545
204	PF00436
205	PF00291
206	PF00009
207	PF06421
208	PF03144
209	PF00679
210	PF04055
211	PF07724
212	PF02861
213	PF02861
214	PF10431
215	PF00004
216	PF07690
217	PF02082
218	PF12592
219	PF07728
220	PF00419
221	PF01471
222	PF13401
223	PF07479
224	PF01210
225	PF00590
226	PF00011
227	PF00356
228	PF13377
229	PF04898
230	PF01493
231	PF00310
232	PF01645
233	PF04143
234	PF00456
235	PF02779
236	PF02780
237	PF08125
238	PF01232
239	PF07361
240	PF00512
241	PF02518
242	PF00989
243	PF00768
244	PF07943
245	PF01741
246	PF01784
247	PF02682
248	PF01578
249	PF16327
250	PF00873
251	PF13411
252	PF00528
253	PF00294
254	PF01568
255	PF00384
256	PF14710
257	PF08223
258	PF07848
259	PF10282
260	PF01553
261	PF01568
262	PF00384
263	PF00356
264	PF13377
265	PF12836
266	PF16921
267	PF00575
268	PF09371
269	PF12804
270	PF04288
271	PF01869
272	PF02839
273	PF08845
274	PF03702
275	PF00126
276	PF03466
277	PF02753
278	PF00345
279	PF03527
280	PF05593
281	PF05593
282	PF05593
283	PF05593
284	PF05593
285	PF05593
286	PF02537
287	PF07690
288	PF02253
289	PF13558
290	PF13476
291	PF04349
292	PF00005
293	PF00571
294	PF00308
295	PF08437
296	PF01501
297	PF00528
298	PF02882
299	PF00763
300	PF05343
301	PF07549
302	PF02355
303	PF00263
304	PF03958
305	PF12798
306	PF13247
307	PF12800
308	PF11742
309	PF00510
310	PF00702
311	PF00122
312	PF00403
313	PF00005
314	PF13419
315	PF00346
316	PF00346
317	PF00329
318	PF00374
319	PF07992
320	PF02852
321	PF12833
322	PF02311
323	PF02575
324	PF00152
325	PF01336
326	PF02938
327	PF02653
328	PF02739
329	PF01612
330	PF00476
331	PF01367
332	PF00472
333	PF03466
334	PF00126
335	PF01507
336	PF02954
337	PF01590
338	PF00158
339	PF00378
340	PF02782
341	PF00370
342	PF00370
343	PF00764
344	PF02300
345	PF03721
346	PF03720
347	PF00984
348	PF00430
