Feature	Pfam
0	PF01520
1	PF11741
2	PF07883
3	PF01381
4	PF00121
5	PF02261
6	PF00990
7	PF08448
8	PF00448
9	PF02978
10	PF02881
11	PF00392
12	PF07702
13	PF02353
14	PF00083
15	PF14559
16	PF01435
17	PF12833
18	PF14691
19	PF13247
20	PF07992
21	PF00155
22	PF02126
23	PF00436
24	PF02733
25	PF03946
26	PF00298
27	PF00939
28	PF00445
29	PF00005
30	PF08402
31	PF00528
32	PF13167
33	PF16360
34	PF01926
35	PF00392
36	PF07702
37	PF04261
38	PF00419
39	PF04295
40	PF08666
41	PF04324
42	PF09588
43	PF12838
44	PF12800
45	PF12800
46	PF00512
47	PF02518
48	PF01627
49	PF00072
50	PF00990
51	PF00673
52	PF00281
53	PF00813
54	PF03486
55	PF00709
56	PF00749
57	PF01894
58	PF13416
59	PF13533
60	PF13437
61	PF16327
62	PF16327
63	PF01578
64	PF04131
65	PF13378
66	PF02706
67	PF03551
68	PF00416
69	PF14535
70	PF00501
71	PF01370
72	PF13378
73	PF01848
74	PF00595
75	PF02163
76	PF01179
77	PF07833
78	PF02728
79	PF02727
80	PF09078
81	PF01584
82	PF02895
83	PF01627
84	PF02518
85	PF10808
86	PF08282
87	PF13091
88	PF13091
89	PF13396
90	PF17156
91	PF00990
92	PF05683
93	PF05681
94	PF14819
95	PF14489
96	PF00419
97	PF02335
98	PF13183
99	PF02754
100	PF02754
101	PF02355
102	PF13721
103	PF07549
104	PF02779
105	PF02780
106	PF00456
107	PF01182
108	PF08338
109	PF01370
110	PF00313
111	PF00563
112	PF12792
113	PF00083
114	PF00370
115	PF02782
116	PF00158
117	PF02954
118	PF01590
119	PF13627
120	PF00873
121	PF12798
122	PF13247
123	PF12800
124	PF12833
125	PF00512
126	PF00672
127	PF02518
128	PF01300
129	PF00708
130	PF07503
131	PF07503
132	PF16326
133	PF12848
134	PF00005
135	PF00005
136	PF13328
137	PF13291
138	PF02824
139	PF04607
140	PF00009
141	PF16658
142	PF03144
143	PF12833
144	PF13481
145	PF13541
146	PF13722
147	PF02554
148	PF00106
149	PF01668
150	PF12724
151	PF01264
152	PF01926
153	PF00561
154	PF01568
155	PF04879
156	PF00384
157	PF03720
158	PF00984
159	PF03721
160	PF00471
161	PF00478
162	PF13302
163	PF00959
164	PF06004
165	PF03740
166	PF12833
167	PF00005
168	PF02880
169	PF02879
170	PF02878
171	PF00408
172	PF10796
173	PF02803
174	PF00108
175	PF00012
176	PF06411
177	PF00474
178	PF00005
179	PF00425
180	PF00072
181	PF00486
182	PF00043
183	PF13409
184	PF01266
185	PF08267
186	PF01717
187	PF13560
188	PF02874
189	PF00006
190	PF00306
191	PF02560
192	PF05188
193	PF05190
194	PF00488
195	PF01624
196	PF05192
197	PF00425
198	PF07694
199	PF02518
200	PF06580
201	PF00367
202	PF00358
203	PF02378
204	PF00324
205	PF00267
206	PF01808
207	PF02142
208	PF00589
209	PF09003
210	PF04102
211	PF00593
212	PF07715
213	PF00528
214	PF00294
215	PF00497
