Feature	Pfam
0	PF13730
1	PF04352
2	PF12602
3	PF11412
4	PF13655
5	PF01844
6	PF08388
7	PF00078
8	PF07690
9	PF02452
10	PF02384
11	PF12161
12	PF13523
13	PF04851
14	PF04313
15	PF12008
16	PF13427
17	PF01909
18	PF00589
19	PF13495
20	PF01636
21	PF13354
22	PF13354
23	PF13610
24	PF13610
25	PF13610
26	PF13610
27	PF13610
28	PF13610
29	PF13610
30	PF00809
31	PF00809
32	PF00239
33	PF02796
34	PF00589
35	PF00440
36	PF14319
37	PF04986
38	PF00440
39	PF01555
40	PF01555
41	PF01636
42	PF02195
43	PF13495
44	PF00589
45	PF13427
46	PF01909
47	PF13610
48	PF07362
49	PF04655
50	PF02909
51	PF00440
52	PF04014
53	PF00753
54	PF13354
55	PF08483
56	PF01695
57	PF02604
58	PF14319
59	PF00186
60	PF13481
61	PF01850
62	PF13238
63	PF13166
64	PF00186
65	PF06924
66	PF12083
67	PF01051
68	PF13610
69	PF00809
70	PF00665
71	PF00905
72	PF00589
73	PF05857
74	PF01420
75	PF01420
76	PF01848
77	PF10723
78	PF00893
79	PF00893
80	PF03230
81	PF00753
82	PF13614
83	PF01051
84	PF02517
85	PF00697
86	PF13610
87	PF01845
88	PF01609
89	PF07128
90	PF08048
91	PF02661
92	PF13610
93	PF02522
94	PF02387
95	PF07128
96	PF06504
97	PF13020
98	PF01446
99	PF00181
100	PF03947
101	PF00122
102	PF00403
103	PF00702
104	PF01077
105	PF03460
106	PF07992
107	PF04324
108	PF00929
109	PF00710
110	PF00923
111	PF01479
112	PF00849
113	PF00589
114	PF02899
115	PF09003
116	PF07969
117	PF01551
118	PF00117
119	PF06418
120	PF14579
121	PF02811
122	PF07733
123	PF01336
124	PF01694
125	PF12122
126	PF01694
127	PF10282
128	PF12795
129	PF00924
130	PF12794
131	PF01464
132	PF11873
133	PF02784
134	PF12833
135	PF03610
136	PF03830
137	PF00392
138	PF07840
139	PF00455
140	PF08220
141	PF00171
142	PF01272
143	PF14760
144	PF03466
145	PF00126
146	PF01212
147	PF00370
148	PF02782
149	PF03129
150	PF13393
151	PF00873
152	PF01842
153	PF00742
154	PF13840
155	PF00696
156	PF03447
157	PF01380
158	PF13377
159	PF00356
160	PF02572
161	PF12557
162	PF17203
163	PF14689
164	PF02518
165	PF00989
166	PF00293
167	PF00196
168	PF00072
169	PF12833
170	PF02311
171	PF00532
172	PF02767
173	PF02768
174	PF00712
175	PF00267
176	PF05974
177	PF06481
178	PF00116
