Feature	Pfam
0	PF00474
1	PF13145
2	PF13624
3	PF03476
4	PF00111
5	PF03473
6	PF07690
7	PF14833
8	PF03446
9	PF00359
10	PF00512
11	PF02518
12	PF00381
13	PF00586
14	PF02769
15	PF00356
16	PF13377
17	PF00072
18	PF00158
19	PF02954
20	PF00005
21	PF08352
22	PF01012
23	PF13489
24	PF08956
25	PF03061
26	PF00389
27	PF02826
28	PF00672
29	PF00563
30	PF00990
31	PF17154
32	PF07724
33	PF02861
34	PF02861
35	PF10431
36	PF00004
37	PF00563
38	PF00196
39	PF00512
40	PF02518
41	PF03313
42	PF03315
43	PF06628
44	PF00199
45	PF01926
46	PF12631
47	PF10396
48	PF08013
49	PF02738
50	PF01315
51	PF02075
52	PF02585
53	PF00202
54	PF00313
55	PF13247
56	PF14711
57	PF13419
58	PF03918
59	PF00196
60	PF00107
61	PF08240
62	PF01300
63	PF04995
64	PF08282
65	PF09339
66	PF01614
67	PF12697
68	PF00465
69	PF03144
70	PF00009
71	PF03143
72	PF00271
73	PF00270
74	PF08494
75	PF00133
76	PF08264
77	PF06827
78	PF04295
79	PF08666
80	PF02527
81	PF03222
82	PF00072
83	PF01627
84	PF00989
85	PF00512
86	PF02518
87	PF08240
88	PF00107
89	PF04166
90	PF00849
91	PF00496
92	PF02464
93	PF00809
94	PF00881
95	PF02152
96	PF00245
97	PF00126
98	PF03466
99	PF13662
100	PF02132
101	PF00571
102	PF00571
103	PF03471
104	PF01790
105	PF01676
106	PF01568
107	PF00384
108	PF04879
109	PF00271
110	PF00270
111	PF07411
112	PF07411
113	PF02096
114	PF14849
115	PF00107
116	PF08240
117	PF00270
118	PF00271
119	PF09382
120	PF16124
121	PF00570
122	PF08525
123	PF01551
124	PF01476
125	PF03786
126	PF06977
127	PF13545
128	PF00027
129	PF09339
130	PF01614
131	PF01636
132	PF13247
133	PF00037
134	PF04262
135	PF13361
136	PF00580
137	PF02082
138	PF00348
139	PF02782
140	PF07369
141	PF00271
142	PF11898
143	PF04408
144	PF00270
145	PF07717
146	PF00873
147	PF06754
148	PF00550
149	PF01687
150	PF06574
151	PF03241
152	PF11794
153	PF02976
154	PF03830
155	PF14714
156	PF01926
157	PF01926
158	PF00111
159	PF01799
160	PF01479
161	PF00849
162	PF01808
163	PF02142
164	PF00171
165	PF01230
166	PF12344
167	PF00271
168	PF04851
169	PF02151
170	PF02401
171	PF00581
172	PF00581
173	PF01409
174	PF02912
175	PF03925
176	PF17206
177	PF10769
178	PF00015
179	PF08447
180	PF00345
181	PF02753
182	PF06050
183	PF00005
184	PF03460
185	PF03460
186	PF01077
187	PF01077
188	PF13437
189	PF13533
190	PF00871
191	PF01848
192	PF00543
193	PF00486
194	PF00534
195	PF00345
196	PF02753
197	PF03621
198	PF13328
199	PF13291
200	PF02824
201	PF04607
202	PF00512
203	PF02518
204	PF00989
205	PF03330
206	PF05036
207	PF00551
208	PF02911
209	PF10610
210	PF14833
211	PF03446
212	PF01381
213	PF00403
214	PF00403
215	PF00702
216	PF00122
217	PF01261
218	PF00664
219	PF00005
220	PF00857
221	PF00455
222	PF08220
223	PF01048
224	PF04055
225	PF13353
226	PF02653
227	PF01263
228	PF13377
229	PF00356
230	PF00874
231	PF00874
232	PF03123
233	PF08891
