Feature	Pfam
0	PF02133
1	PF01850
2	PF00549
3	PF02629
4	PF06006
5	PF11130
6	PF01935
7	PF10894
8	PF00696
9	PF03743
10	PF01258
11	PF07361
12	PF04352
13	PF00665
14	PF02796
15	PF13604
16	PF07057
17	PF08751
18	PF09676
19	PF01848
20	PF00589
21	PF02899
22	PF07178
23	PF00989
24	PF00436
25	PF02195
26	PF08775
27	PF05016
28	PF11392
29	PF01464
30	PF00696
31	PF01848
32	PF06545
33	PF12796
34	PF13637
35	PF09679
36	PF02387
37	PF00857
38	PF02629
39	PF00549
40	PF10723
41	PF12602
42	PF04352
43	PF02195
44	PF13614
45	PF09677
46	PF06122
47	PF00126
48	PF03466
49	PF12615
50	PF10412
51	PF03466
52	PF00126
53	PF00561
54	PF01695
55	PF06952
56	PF13276
57	PF12477
58	PF05261
59	PF06986
60	PF13728
61	PF02604
62	PF06545
63	PF04014
64	PF05818
65	PF06290
66	PF06834
67	PF07296
68	PF13728
69	PF07916
70	PF11100
71	PF05857
72	PF01051
73	PF11392
74	PF09673
75	PF08048
76	PF06067
77	PF00589
78	PF05509
79	PF00436
80	PF00816
81	PF00816
82	PF05443
83	PF04956
84	PF03230
85	PF00239
86	PF06006
87	PF01464
88	PF12651
89	PF16509
90	PF10263
91	PF04796
92	PF05101
93	PF13342
94	PF01131
95	PF01751
96	PF00437
97	PF00816
98	PF03743
99	PF00226
100	PF04335
101	PF08019
102	PF00884
103	PF01569
104	PF07424
105	PF05534
106	PF04610
107	PF01051
108	PF05101
109	PF03135
110	PF13610
111	PF03524
112	PF05321
113	PF13117
114	PF02534
115	PF01656
116	PF07927
117	PF08281
118	PF07996
119	PF01464
120	PF10881
121	PF03432
122	PF04956
123	PF06586
124	PF00436
125	PF05261
126	PF01258
127	PF09676
128	PF10784
129	PF09679
130	PF01848
131	PF13610
132	PF13610
133	PF06952
134	PF01051
135	PF13604
136	PF08751
137	PF07057
138	PF03743
139	PF05016
140	PF06986
141	PF05321
142	PF01555
143	PF03230
144	PF00903
145	PF07128
146	PF12602
147	PF04352
148	PF11130
149	PF13728
150	PF06406
151	PF10412
152	PF12615
153	PF02195
154	PF00561
155	PF06924
156	PF05509
157	PF07916
158	PF12477
159	PF09673
160	PF06067
161	PF06006
162	PF06290
163	PF05818
164	PF11100
165	PF05175
166	PF10894
167	PF13728
168	PF12083
169	PF10881
170	PF05309
171	PF05857
172	PF06122
173	PF08048
174	PF05513
175	PF07178
176	PF10723
177	PF10624
178	PF00565
179	PF16509
180	PF07296
181	PF06834
182	PF13610
183	PF07339
184	PF07128
185	PF02387
186	PF09677
187	PF00571
188	PF03471
189	PF01595
190	PF02545
191	PF00724
192	PF07992
193	PF08502
194	PF00682
195	PF08206
196	PF08206
197	PF00773
198	PF00575
199	PF08461
200	PF11944
201	PF06007
202	PF08352
203	PF08352
204	PF00005
205	PF00005
206	PF00582
207	PF01618
208	PF02779
209	PF00676
210	PF16870
211	PF16078
212	PF00376
213	PF09278
214	PF01588
215	PF09334
216	PF10614
217	PF00529
218	PF16576
219	PF01520
220	PF11741
221	PF06476
222	PF13560
223	PF00528
224	PF01118
225	PF09290
226	PF00126
227	PF03466
228	PF00528
229	PF00270
230	PF00271
231	PF09382
232	PF16124
233	PF00570
234	PF01032
235	PF01521
236	PF00254
237	PF01346
238	PF06751
239	PF13328
240	PF13291
241	PF02824
242	PF04607
243	PF02770
244	PF00441
245	PF04539
246	PF04542
247	PF00140
248	PF04545
249	PF01551
250	PF01476
251	PF00563
252	PF00196
253	PF02233
254	PF08483
255	PF01695
256	PF00512
257	PF00672
258	PF02518
259	PF00005
260	PF00005
261	PF02744
262	PF01087
263	PF00176
264	PF00271
265	PF12137
266	PF08245
267	PF01225
268	PF02875
269	PF08279
270	PF00874
271	PF00874
272	PF05043
273	PF02302
274	PF00009
275	PF09106
276	PF03144
277	PF09107
278	PF02897
279	PF00326
280	PF01048
281	PF02527
282	PF03928
283	PF02798
284	PF13410
285	PF07963
286	PF08334
287	PF05437
288	PF01432
289	PF13353
290	PF03544
291	PF16031
292	PF02775
293	PF00205
294	PF02776
295	PF05638
296	PF03358
297	PF00015
298	PF08447
299	PF00654
300	PF04269
301	PF03473
302	PF03475
303	PF00679
304	PF03144
305	PF03764
306	PF14492
307	PF00009
308	PF02378
309	PF00367
310	PF06864
311	PF01379
312	PF03900
313	PF02769
314	PF02769
315	PF13507
316	PF01609
317	PF01609
318	PF01609
319	PF01609
320	PF01609
321	PF01609
322	PF01609
323	PF01609
324	PF01609
325	PF01609
326	PF01609
327	PF01609
328	PF00330
329	PF13417
330	PF00043
331	PF00873
332	PF07690
333	PF00919
334	PF01938
335	PF04055
336	PF07729
337	PF00392
338	PF01232
339	PF08125
340	PF17425
341	PF05935
342	PF00989
343	PF00512
344	PF11808
345	PF02518
346	PF02152
347	PF00456
348	PF02779
349	PF02780
350	PF02823
351	PF00401
352	PF02350
353	PF02811
354	PF14691
355	PF07992
356	PF13247
357	PF13672
358	PF06277
359	PF00263
360	PF03958
361	PF13720
362	PF00132
363	PF00132
364	PF14706
365	PF02281
366	PF01609
367	PF14706
368	PF02281
369	PF01609
370	PF14706
371	PF02281
372	PF01609
373	PF14706
374	PF02281
375	PF01609
376	PF14706
377	PF02281
378	PF01609
379	PF14706
380	PF02281
381	PF01609
382	PF14706
383	PF02281
384	PF01609
385	PF02463
386	PF13980
387	PF08264
388	PF00133
389	PF06827
390	PF14805
391	PF14602
392	PF00132
393	PF00478
394	PF00717
395	PF01381
396	PF00141
397	PF00141
398	PF13394
399	PF04055
400	PF00528
401	PF06558
402	PF00072
403	PF00486
404	PF01026
405	PF02142
406	PF02787
407	PF02786
408	PF02786
409	PF02086
410	PF05188
411	PF05190
412	PF05192
413	PF01624
414	PF00488
415	PF06251
416	PF03466
417	PF00126
418	PF04055
419	PF02954
420	PF00158
421	PF00072
422	PF08220
423	PF00455
424	PF06154
425	PF03120
426	PF01653
427	PF01948
428	PF02748
429	PF08240
430	PF00107
431	PF00390
432	PF03949
433	PF13793
434	PF14572
435	PF03116
436	PF03709
437	PF03711
438	PF01276
439	PF02872
440	PF00149
441	PF00990
442	PF00563
443	PF17154
444	PF01042
445	PF05930
446	PF00072
447	PF00171
448	PF00772
449	PF03796
450	PF00004
451	PF01434
452	PF06480
453	PF03330
454	PF05036
455	PF01035
456	PF02805
457	PF12833
458	PF02870
459	PF01743
460	PF12626
461	PF12627
462	PF02909
463	PF00440
464	PF00497
465	PF12804
466	PF00132
467	PF00132
468	PF00132
469	PF01292
470	PF00248
471	PF01402
472	PF08753
473	PF04076
474	PF01242
475	PF01261
476	PF01380
477	PF01418
478	PF08443
479	PF08331
480	PF13484
481	PF09344
482	PF07687
483	PF01546
484	PF02575
485	PF12833
486	PF00589
487	PF02899
488	PF00367
489	PF00358
490	PF02378
491	PF00316
492	PF13347
493	PF03502
494	PF16363
495	PF01381
496	PF00696
497	PF03264
498	PF04542
499	PF04545
500	PF05717
501	PF07690
502	PF06006
503	PF06006
504	PF07179
505	PF14581
506	PF00528
507	PF01791
508	PF07992
509	PF14691
510	PF03946
511	PF00298
512	PF01022
513	PF00884
514	PF01590
515	PF00158
516	PF02954
517	PF01380
518	PF11842
519	PF08497
520	PF04055
521	PF00196
522	PF00072
523	PF02080
524	PF00999
525	PF03471
526	PF07943
527	PF00768
528	PF01467
529	PF00294
530	PF03193
531	PF00245
532	PF14691
533	PF07992
534	PF00480
535	PF00174
536	PF13847
537	PF02678
538	PF01084
539	PF13580
540	PF00145
541	PF01263
542	PF01515
543	PF05222
544	PF12769
545	PF01262
546	PF01344
547	PF00590
548	PF02311
549	PF12833
550	PF03454
551	PF03453
552	PF00994
553	PF06890
554	PF04565
555	PF00562
556	PF04561
557	PF04561
558	PF10385
559	PF04560
560	PF04563
561	PF00903
562	PF01195
563	PF06643
564	PF02403
565	PF00587
566	PF00419
567	PF01206
568	PF13545
569	PF00027
570	PF14502
571	PF14503
572	PF00941
573	PF03450
574	PF13412
575	PF05231
576	PF00990
577	PF13426
578	PF08448
579	PF00563
580	PF08447
581	PF04321
582	PF02896
583	PF00171
584	PF00012
585	PF02547
586	PF00248
587	PF16320
588	PF00542
589	PF04606
590	PF06004
591	PF16359
592	PF02518
593	PF01627
594	PF02875
595	PF01225
596	PF08245
597	PF04175
598	PF00529
599	PF16576
600	PF00356
601	PF13377
602	PF06004
603	PF13982
604	PF01520
605	PF01702
606	PF06956
607	PF00158
608	PF00465
609	PF04287
610	PF13144
611	PF01497
612	PF13091
613	PF13091
614	PF13396
615	PF13283
616	PF07479
617	PF01210
618	PF02036
619	PF00196
620	PF00072
621	PF00456
622	PF01494
