Feature	Pfam
0	PF12833
1	PF03740
2	PF04060
3	PF14697
4	PF00213
5	PF00892
6	PF07743
7	PF02541
8	PF07973
9	PF03129
10	PF00587
11	PF02824
12	PF01263
13	PF00378
14	PF00849
15	PF01479
16	PF15738
17	PF07445
18	PF02739
19	PF01612
20	PF00476
21	PF01367
22	PF03825
23	PF00581
24	PF17155
25	PF00990
26	PF00924
27	PF12795
28	PF12794
29	PF00202
30	PF01256
31	PF03853
32	PF00596
33	PF01740
34	PF00916
35	PF07690
36	PF01261
37	PF08282
38	PF00483
39	PF01050
40	PF00181
41	PF03947
42	PF04325
43	PF03880
44	PF00271
45	PF00270
46	PF01597
47	PF08240
48	PF00107
49	PF09134
50	PF09134
51	PF09134
52	PF09134
53	PF09134
54	PF02369
55	PF02369
56	PF02369
57	PF11924
58	PF08282
59	PF00975
60	PF08659
61	PF02801
62	PF00109
63	PF00668
64	PF16197
65	PF08242
66	PF08242
67	PF00698
68	PF00550
69	PF00550
70	PF00367
71	PF00358
72	PF02378
73	PF01258
74	PF00126
75	PF03466
76	PF02542
77	PF02772
78	PF02773
79	PF00438
80	PF02203
81	PF00015
82	PF00672
83	PF02113
84	PF00497
85	PF06504
86	PF05591
87	PF03797
88	PF02395
89	PF13018
90	PF03797
91	PF02395
92	PF13018
93	PF10423
94	PF01048
95	PF02452
96	PF08240
97	PF00107
98	PF00005
99	PF00005
100	PF00005
101	PF02618
102	PF00392
103	PF07702
104	PF13247
105	PF14711
106	PF00270
107	PF03461
108	PF00271
109	PF02559
110	PF00012
111	PF00012
112	PF13617
113	PF03825
114	PF07717
115	PF04408
116	PF00270
117	PF00271
118	PF11898
119	PF00126
120	PF03466
121	PF02870
122	PF01035
123	PF00923
124	PF13408
125	PF00586
126	PF02769
127	PF15919
128	PF01381
129	PF00535
130	PF02653
131	PF01476
132	PF03734
133	PF00665
134	PF07131
135	PF00905
136	PF03717
137	PF00497
138	PF00497
139	PF00512
140	PF01627
141	PF00072
142	PF02518
143	PF05954
144	PF00027
145	PF12833
146	PF02311
147	PF07498
148	PF07497
149	PF00006
150	PF00512
151	PF00672
152	PF02518
153	PF07748
154	PF09261
155	PF01074
156	PF00771
157	PF02803
158	PF00108
159	PF00171
160	PF00205
161	PF02775
162	PF02776
163	PF09339
164	PF01614
165	PF00202
166	PF00160
167	PF00328
168	PF00528
169	PF02897
170	PF00326
171	PF13614
172	PF02706
173	PF13807
174	PF07471
175	PF01032
176	PF00707
177	PF05198
178	PF00989
179	PF02518
180	PF17203
181	PF14689
182	PF00528
183	PF12911
184	PF16881
185	PF04055
186	PF11471
187	PF02264
188	PF07690
189	PF04214
190	PF03264
191	PF14464
192	PF00877
193	PF00710
194	PF00521
195	PF03989
196	PF03989
197	PF04542
198	PF04539
199	PF04545
200	PF02153
201	PF01817
202	PF12833
203	PF13377
204	PF13520
205	PF00344
206	PF06983
207	PF16576
208	PF00529
209	PF00583
210	PF09500
211	PF07992
212	PF06672
213	PF00345
214	PF02753
215	PF13353
216	PF04055
217	PF13186
218	PF01116
219	PF01571
220	PF00290
221	PF02687
222	PF01336
223	PF00152
224	PF00156
225	PF03629
226	PF08410
227	PF00596
228	PF02563
229	PF10531
230	PF10531
231	PF00356
232	PF13377
233	PF03459
234	PF03459
235	PF00126
236	PF01926
237	PF07650
238	PF11967
239	PF02565
240	PF08343
241	PF00317
242	PF02867
243	PF13377
244	PF00356
245	PF02302
246	PF00359
247	PF02378
248	PF14691
249	PF07992
250	PF00881
251	PF00370
252	PF02782
253	PF00696
254	PF01472
255	PF00367
256	PF02378
257	PF00271
258	PF08494
259	PF00270
260	PF13806
261	PF00005
262	PF00013
263	PF01138
264	PF01138
265	PF03725
266	PF03725
267	PF00575
268	PF03726
269	PF01381
270	PF01507
271	PF00491
272	PF02803
273	PF00108
274	PF10684
275	PF00005
276	PF00005
277	PF04551
278	PF16473
279	PF13098
280	PF10411
281	PF03797
282	PF16168
283	PF16168
284	PF03212
285	PF08974
286	PF02518
287	PF00512
288	PF13492
289	PF02702
290	PF13493
291	PF01636
292	PF00291
293	PF00585
294	PF00585
295	PF08521
296	PF00512
297	PF02518
298	PF01832
299	PF00753
300	PF16123
301	PF08478
302	PF03799
303	PF00581
304	PF02302
305	PF01715
306	PF01381
307	PF13192
308	PF07992
309	PF00665
310	PF00665
311	PF00665
312	PF03144
313	PF00009
314	PF03143
315	PF03009
316	PF14559
317	PF06056
318	PF17289
319	PF03237
320	PF00005
321	PF00571
322	PF13328
323	PF13291
324	PF02824
325	PF04607
326	PF07690
327	PF02585
328	PF00072
329	PF02080
330	PF00999
331	PF03471
332	PF10431
333	PF06689
334	PF07724
335	PF00797
336	PF05188
337	PF05190
338	PF00488
339	PF01624
340	PF05192
341	PF02501
342	PF07963
343	PF00005
344	PF00664
345	PF02567
346	PF00085
347	PF06628
348	PF00199
349	PF00392
350	PF07729
