Feature	Pfam
0	PF03486
1	PF09676
2	PF11130
3	PF01935
4	PF00005
5	PF01527
6	PF13276
7	PF00665
8	PF01527
9	PF13276
10	PF00665
11	PF01527
12	PF13276
13	PF00665
14	PF06006
15	PF13728
16	PF06067
17	PF01258
18	PF07715
19	PF00593
20	PF01527
21	PF00665
22	PF13276
23	PF07993
24	PF02195
25	PF01024
26	PF11504
27	PF12615
28	PF10412
29	PF03412
30	PF00664
31	PF00005
32	PF01051
33	PF04193
34	PF00756
35	PF07683
36	PF02492
37	PF07057
38	PF13604
39	PF08751
40	PF00436
41	PF13614
42	PF03743
43	PF01297
44	PF01527
45	PF13276
46	PF00665
47	PF12477
48	PF04183
49	PF06276
50	PF16576
51	PF00529
52	PF02195
53	PF07690
54	PF01278
55	PF17508
56	PF06276
57	PF04183
58	PF05261
59	PF12704
60	PF02687
61	PF00005
62	PF06122
63	PF06586
64	PF16576
65	PF06291
66	PF06834
67	PF01527
68	PF00665
69	PF13276
70	PF02321
71	PF02321
72	PF02387
73	PF00589
74	PF13434
75	PF14602
76	PF00132
77	PF08048
78	PF05016
79	PF07916
80	PF13523
81	PF05175
82	PF00950
83	PF06722
84	PF10894
85	PF07715
86	PF00593
87	PF09679
88	PF00005
89	PF00005
90	PF00664
91	PF00664
92	PF06986
93	PF09673
94	PF07395
95	PF00565
96	PF05857
97	PF07178
98	PF12602
99	PF04352
100	PF05509
101	PF05509
102	PF00665
103	PF13936
104	PF00950
105	PF01848
106	PF12083
107	PF00756
108	PF11806
109	PF13006
110	PF01609
111	PF06290
112	PF05818
113	PF00793
114	PF02537
115	PF10723
116	PF03526
117	PF00929
118	PF11100
119	PF05309
120	PF06952
121	PF05513
122	PF07296
123	PF13728
124	PF09677
125	PF13683
126	PF10624
127	PF01323
128	PF00816
129	PF13354
130	PF13098
131	PF10411
132	PF00092
133	PF15616
134	PF15632
135	PF13361
136	PF00580
137	PF00665
138	PF13936
139	PF13391
140	PF01343
141	PF00092
142	PF08378
143	PF13495
144	PF00589
145	PF14020
146	PF14348
147	PF00565
148	PF02342
149	PF00809
150	PF00809
151	PF00145
152	PF13361
153	PF13245
154	PF11809
155	PF00563
156	PF01494
157	PF01636
158	PF00092
159	PF01527
160	PF13276
161	PF00665
162	PF01527
163	PF13276
164	PF00665
165	PF00186
166	PF13354
167	PF02342
168	PF10138
169	PF01381
170	PF13610
171	PF13610
172	PF13610
173	PF02342
174	PF13610
175	PF17438
176	PF13708
177	PF05175
178	PF00092
179	PF02086
180	PF02342
181	PF00717
182	PF15617
183	PF05321
184	PF05139
185	PF02417
186	PF02417
187	PF05099
188	PF13750
189	PF12245
190	PF09673
191	PF06586
192	PF03741
193	PF06406
194	PF13728
195	PF12500
196	PF15609
197	PF01507
198	PF01526
199	PF13700
200	PF13701
201	PF11202
202	PF15608
203	PF00665
204	PF13276
205	PF01527
206	PF00589
207	PF00149
208	PF13438
209	PF00817
210	PF11799
211	PF02342
212	PF02796
213	PF00239
214	PF08019
215	PF00884
216	PF08536
217	PF10502
218	PF07178
219	PF00440
220	PF01909
221	PF13427
222	PF14338
223	PF01555
224	PF11130
225	PF13614
226	PF03551
227	PF03743
228	PF05015
229	PF12846
230	PF10412
231	PF13362
232	PF13238
233	PF01464
234	PF01909
235	PF13427
236	PF13610
237	PF12120
238	PF06122
239	PF12245
240	PF13750
241	PF13391
242	PF02522
243	PF05309
244	PF14319
245	PF04986
246	PF05175
247	PF07728
248	PF11284
249	PF02342
250	PF02195
251	PF08775
252	PF01636
253	PF09676
254	PF13700
255	PF01526
256	PF05472
257	PF07916
258	PF07916
259	PF13752
260	PF13750
261	PF12245
262	PF01051
263	PF01848
264	PF13700
265	PF06666
266	PF06834
267	PF13708
268	PF06117
269	PF00893
270	PF07804
271	PF13657
272	PF06986
273	PF06986
274	PF01051
275	PF04655
276	PF11348
277	PF01557
278	PF00486
279	PF00072
280	PF00359
281	PF02302
282	PF02378
283	PF00975
284	PF00668
285	PF00501
286	PF00550
287	PF13193
288	PF00216
289	PF08463
290	PF04313
291	PF13643
292	PF04851
293	PF00271
294	PF01494
295	PF01553
296	PF07166
297	PF04354
298	PF14503
299	PF14502
300	PF12836
301	PF09371
302	PF16921
303	PF00575
304	PF17384
305	PF02576
306	PF13481
307	PF01510
308	PF13356
309	PF00589
