Feature	Pfam
0	PF05525
1	PF12705
2	PF00580
3	PF13361
4	PF00436
5	PF01726
6	PF00146
7	PF01925
8	PF00266
9	PF00005
10	PF02852
11	PF07992
12	PF00528
13	PF13310
14	PF04542
15	PF04539
16	PF04545
17	PF00563
18	PF12792
19	PF01381
20	PF03873
21	PF03872
22	PF07687
23	PF01546
24	PF00550
25	PF00857
26	PF11941
27	PF00128
28	PF07479
29	PF01210
30	PF01578
31	PF16327
32	PF07729
33	PF00392
34	PF01026
35	PF00890
36	PF02910
37	PF00005
38	PF00005
39	PF04204
40	PF06500
41	PF04354
42	PF13419
43	PF08918
44	PF02518
45	PF00356
46	PF13377
47	PF01547
48	PF01450
49	PF01450
50	PF07991
51	PF04348
52	PF00479
53	PF02781
54	PF08402
55	PF00005
56	PF07041
57	PF07041
58	PF07731
59	PF07732
60	PF00394
61	PF04257
62	PF00291
63	PF02739
64	PF01367
65	PF07694
66	PF02518
67	PF06580
68	PF00696
69	PF01472
70	PF03830
71	PF02749
72	PF01729
73	PF08125
74	PF01232
75	PF00486
76	PF00072
77	PF01263
78	PF00939
79	PF03129
80	PF00587
81	PF07973
82	PF02824
83	PF00359
84	PF02878
85	PF00408
86	PF02879
87	PF02880
88	PF02254
89	PF00999
90	PF03358
91	PF00126
92	PF03466
93	PF02826
94	PF00389
95	PF00156
96	PF01012
97	PF00766
98	PF00419
99	PF01625
100	PF02638
101	PF01568
102	PF00384
103	PF01497
104	PF00255
105	PF00528
106	PF00563
107	PF00990
108	PF17154
109	PF00596
110	PF03061
111	PF03949
112	PF00390
113	PF01515
114	PF02223
115	PF03230
116	PF02503
117	PF13089
118	PF13090
119	PF00941
120	PF03450
121	PF01381
122	PF00672
123	PF00512
124	PF02518
125	PF02609
126	PF07690
127	PF02463
128	PF01491
129	PF12693
130	PF05134
131	PF02572
132	PF12557
133	PF00276
134	PF03061
135	PF01035
136	PF02870
137	PF02805
138	PF12833
139	PF00563
140	PF05231
141	PF07690
142	PF07450
143	PF00583
144	PF07690
145	PF00749
146	PF02753
147	PF00345
148	PF00871
149	PF11066
150	PF13460
151	PF04362
152	PF00484
153	PF00455
154	PF08220
155	PF02302
156	PF00359
157	PF02378
158	PF00766
159	PF01012
160	PF00571
161	PF00571
162	PF01380
163	PF00230
164	PF00005
165	PF00005
166	PF07724
167	PF02861
168	PF02861
169	PF10431
170	PF00004
171	PF00730
172	PF14815
173	PF10576
174	PF00633
175	PF04002
176	PF02613
177	PF07730
178	PF00672
179	PF02518
180	PF13675
181	PF02086
182	PF17185
183	PF04170
184	PF01568
185	PF00384
186	PF01761
187	PF00293
188	PF00528
189	PF00202
190	PF11798
191	PF13438
192	PF00817
193	PF11799
194	PF02900
195	PF00294
196	PF07219
197	PF07719
198	PF00873
199	PF02518
200	PF09984
201	PF00512
