Feature	Pfam
0	PF05134
1	PF12693
2	PF00436
3	PF03934
4	PF13276
5	PF00665
6	PF13437
7	PF01051
8	PF01047
9	PF13655
10	PF00078
11	PF08388
12	PF01844
13	PF02195
14	PF07963
15	PF11612
16	PF07963
17	PF08334
18	PF05175
19	PF12602
20	PF04352
21	PF06006
22	PF01522
23	PF11356
24	PF02195
25	PF03279
26	PF00263
27	PF03958
28	PF03958
29	PF03958
30	PF03412
31	PF00664
32	PF00005
33	PF00482
34	PF00482
35	PF06952
36	PF07339
37	PF00884
38	PF00561
39	PF01527
40	PF01695
41	PF00437
42	PF01848
43	PF02382
44	PF00353
45	PF00353
46	PF00353
47	PF00353
48	PF00353
49	PF00353
50	PF08339
51	PF00534
52	PF13439
53	PF00665
54	PF13276
55	PF02395
56	PF03797
57	PF13018
58	PF01478
59	PF06750
60	PF02501
61	PF05321
62	PF00565
63	PF01527
64	PF01527
65	PF01555
66	PF04612
67	PF06924
68	PF06519
69	PF01845
70	PF03811
71	PF12759
72	PF05016
73	PF10723
74	PF03230
75	PF12083
76	PF00589
77	PF06290
78	PF00665
79	PF02794
80	PF12918
81	PF12919
82	PF11996
83	PF10462
84	PF05857
85	PF01695
86	PF00589
87	PF13614
88	PF07362
89	PF11740
90	PF09691
91	PF02387
92	PF14319
93	PF01402
94	PF07128
95	PF07128
96	PF01568
97	PF00384
98	PF04879
99	PF01070
100	PF01649
101	PF00005
102	PF03459
103	PF04204
104	PF00270
105	PF00271
106	PF09369
107	PF00316
108	PF13184
109	PF08529
110	PF00575
111	PF14520
112	PF00881
113	PF01218
114	PF00809
115	PF00571
116	PF00571
117	PF01380
118	PF02224
119	PF01458
120	PF00155
121	PF10729
122	PF00083
123	PF02091
124	PF13537
125	PF00733
126	PF00005
127	PF12399
128	PF02518
129	PF00512
130	PF01592
131	PF12836
132	PF16921
133	PF00575
134	PF09371
135	PF00072
136	PF00196
137	PF00873
138	PF04055
139	PF00107
140	PF08240
141	PF01957
142	PF01042
143	PF00359
144	PF00254
145	PF01408
146	PF12833
147	PF12852
148	PF14691
149	PF07992
150	PF07338
151	PF13005
152	PF13007
153	PF03050
154	PF13817
155	PF00313
156	PF09003
157	PF00589
158	PF13954
159	PF00577
160	PF13953
161	PF01521
162	PF00005
163	PF13378
164	PF02746
165	PF00012
166	PF00012
167	PF00208
168	PF02812
169	PF00345
170	PF02753
171	PF02541
172	PF07238
173	PF00535
174	PF13416
175	PF04608
176	PF06977
177	PF01343
178	PF01343
179	PF00224
180	PF02887
181	PF02664
182	PF03176
183	PF00005
184	PF03937
185	PF12826
186	PF03120
187	PF03119
188	PF14520
189	PF00533
190	PF01653
191	PF00496
192	PF00861
193	PF17151
194	PF00990
195	PF01702
196	PF08240
197	PF00107
198	PF00816
199	PF12800
200	PF12800
201	PF12838
202	PF08362
203	PF00440
204	PF02080
205	PF02080
206	PF02254
207	PF02254
208	PF02978
209	PF00448
210	PF02881
211	PF03737
212	PF04239
213	PF12836
214	PF01228
215	PF01627
216	PF02518
217	PF02895
218	PF09078
219	PF01584
