Feature	Pfam
0	PF04335
1	PF03524
2	PF02534
3	PF00534
4	PF07996
5	PF00534
6	PF00534
7	PF03743
8	PF01051
9	PF13342
10	PF01131
11	PF01396
12	PF01751
13	PF01656
14	PF02357
15	PF03432
16	PF00565
17	PF05321
18	PF02878
19	PF02880
20	PF00408
21	PF02879
22	PF00816
23	PF00437
24	PF00534
25	PF13439
26	PF00005
27	PF14524
28	PF00226
29	PF01609
30	PF05598
31	PF01464
32	PF01061
33	PF00239
34	PF13117
35	PF05101
36	PF03135
37	PF10263
38	PF04956
39	PF04610
40	PF02195
41	PF02796
42	PF00239
43	PF01022
44	PF01022
45	PF00403
46	PF00239
47	PF13091
48	PF13411
49	PF01979
50	PF13676
51	PF08980
52	PF01850
53	PF00528
54	PF00717
55	PF14252
56	PF16184
57	PF16184
58	PF16184
59	PF00403
60	PF07992
61	PF02852
62	PF01175
63	PF17392
64	PF17391
65	PF02405
66	PF01979
67	PF01934
68	PF00437
69	PF13610
70	PF13610
71	PF13610
72	PF13610
73	PF00210
74	PF00210
75	PF07702
76	PF00392
77	PF00589
78	PF02899
79	PF09003
80	PF13518
81	PF00665
82	PF08048
83	PF09278
84	PF00376
85	PF00196
86	PF13610
87	PF01548
88	PF02371
89	PF01548
90	PF02371
91	PF01548
92	PF02371
93	PF00155
94	PF00990
95	PF11563
96	PF16576
97	PF00221
98	PF03693
99	PF13533
100	PF13437
101	PF07825
102	PF02195
103	PF05052
104	PF05013
105	PF02321
106	PF02321
107	PF13406
108	PF00817
109	PF11799
110	PF13438
111	PF01381
112	PF00239
113	PF02796
114	PF00589
115	PF01070
116	PF09722
117	PF04014
118	PF13817
119	PF13005
120	PF03050
121	PF13007
122	PF01609
123	PF05598
124	PF12759
125	PF03400
126	PF03811
127	PF03693
128	PF02470
129	PF00078
130	PF02387
131	PF00005
132	PF00465
133	PF13276
134	PF13683
135	PF01527
136	PF05962
137	PF01527
138	PF13276
139	PF00665
140	PF01527
141	PF01909
142	PF02517
143	PF13614
144	PF10711
145	PF02566
146	PF13304
147	PF09907
148	PF13610
149	PF02413
150	PF01381
151	PF13437
152	PF13533
153	PF02387
154	PF00005
155	PF03203
156	PF03886
157	PF01258
158	PF13610
159	PF02371
160	PF01548
161	PF08808
162	PF01051
163	PF02589
164	PF05598
165	PF01609
166	PF05717
167	PF03313
168	PF10723
169	PF02411
170	PF05321
171	PF09084
172	PF07883
173	PF03400
174	PF12759
175	PF03811
176	PF02452
177	PF05016
178	PF07026
179	PF01609
180	PF05598
181	PF06085
182	PF13737
183	PF02627
184	PF02627
185	PF07131
186	PF08937
187	PF12833
188	PF13737
189	PF05973
190	PF11809
191	PF02447
192	PF10881
193	PF13935
194	PF13538
195	PF08751
196	PF13604
197	PF00816
198	PF00816
199	PF11799
200	PF13438
201	PF00817
202	PF01051
203	PF02371
204	PF01548
205	PF10412
206	PF07275
207	PF01051
208	PF01464
209	PF13354
210	PF00717
211	PF02796
212	PF00239
213	PF10263
214	PF13610
215	PF13610
216	PF04335
217	PF07091
218	PF02796
219	PF00239
220	PF13091
221	PF03524
222	PF01555
223	PF07996
224	PF03743
225	PF03230
226	PF03199
227	PF03917
228	PF04610
229	PF02371
230	PF01548
231	PF16509
232	PF13610
233	PF03135
234	PF04471
235	PF07424
236	PF00437
237	PF05101
238	PF00239
239	PF02374
240	PF02374
241	PF03230
242	PF00717
243	PF00702
244	PF04945
245	PF00122
