Feature	Pfam
0	PF00378
1	PF00871
2	PF00132
3	PF00132
4	PF00132
5	PF04613
6	PF14602
7	PF13460
8	PF01502
9	PF01503
10	PF01121
11	PF00113
12	PF03952
13	PF00512
14	PF02518
15	PF00989
16	PF07120
17	PF01848
18	PF07690
19	PF01232
20	PF08125
21	PF02753
22	PF00345
23	PF16461
24	PF02368
25	PF07730
26	PF02518
27	PF05231
28	PF03061
29	PF00108
30	PF02803
31	PF02746
32	PF13378
33	PF02195
34	PF07506
35	PF08525
36	PF01551
37	PF01476
38	PF01627
39	PF16359
40	PF02518
41	PF13472
42	PF00483
43	PF03193
44	PF01435
45	PF02615
46	PF04378
47	PF11776
48	PF14464
49	PF00877
50	PF02518
51	PF13675
52	PF07730
53	PF00672
54	PF13343
55	PF01556
56	PF00226
57	PF03222
58	PF00440
59	PF02254
60	PF00999
61	PF02224
62	PF00158
63	PF02954
64	PF06506
65	PF04284
66	PF00146
67	PF00231
68	PF02801
69	PF00109
70	PF00892
71	PF00892
72	PF01455
73	PF00005
74	PF00005
75	PF13353
76	PF00588
77	PF08032
78	PF00215
79	PF01507
80	PF02203
81	PF00672
82	PF00015
83	PF07690
84	PF04358
85	PF00343
86	PF13193
87	PF00501
88	PF06293
89	PF01255
90	PF04408
91	PF08482
92	PF00271
93	PF00270
94	PF04760
95	PF04760
96	PF08364
97	PF11987
98	PF00009
99	PF02153
100	PF01817
101	PF01553
102	PF00745
103	PF01488
104	PF05201
105	PF13419
106	PF07729
107	PF00392
108	PF06791
109	PF06791
110	PF09718
111	PF07690
112	PF00149
113	PF00155
114	PF09381
115	PF02872
116	PF00149
117	PF08443
118	PF02798
119	PF00043
120	PF00196
121	PF03472
122	PF00392
123	PF07729
124	PF13522
125	PF00156
126	PF00361
127	PF02086
128	PF01202
129	PF02541
130	PF00753
131	PF03772
132	PF00268
133	PF00005
134	PF00005
135	PF12848
136	PF01618
137	PF00367
138	PF00358
139	PF02378
140	PF01381
141	PF00111
142	PF05524
143	PF00391
144	PF02896
145	PF03846
146	PF02547
147	PF00589
148	PF09003
149	PF00294
150	PF00710
151	PF00970
152	PF00175
153	PF00111
154	PF01584
155	PF14602
156	PF00132
157	PF12464
158	PF03331
159	PF00180
160	PF00175
161	PF00970
162	PF00056
163	PF02866
164	PF01765
165	PF04542
166	PF04539
167	PF04545
168	PF00486
169	PF00072
170	PF01380
171	PF01380
172	PF13276
173	PF00665
174	PF01527
175	PF13276
176	PF00665
177	PF01527
178	PF13276
179	PF00665
180	PF01527
181	PF13276
182	PF00665
183	PF01527
184	PF13276
185	PF00665
186	PF01527
187	PF13276
188	PF00665
189	PF01527
190	PF13276
191	PF00665
192	PF01527
193	PF13276
194	PF00665
195	PF01527
196	PF13276
197	PF00665
198	PF01527
199	PF13276
200	PF00665
201	PF01527
202	PF13276
203	PF00665
204	PF01527
205	PF13184
206	PF00575
207	PF08529
208	PF14520
209	PF00115
210	PF03466
211	PF00126
212	PF01061
213	PF01842
214	PF00742
215	PF00696
216	PF03447
217	PF13840
218	PF01380
219	PF03797
220	PF13018
221	PF02395
222	PF02518
223	PF00512
224	PF13492
225	PF02702
226	PF13493
227	PF00043
228	PF13409
229	PF13167
230	PF16360
231	PF01926
232	PF00593
233	PF07715
234	PF00485
235	PF01728
236	PF00005
237	PF12857
238	PF00238
239	PF08352
240	PF00005
241	PF01142
242	PF01142
243	PF08352
244	PF00005
245	PF05231
246	PF00563
247	PF08448
248	PF00990
249	PF13426
250	PF08447
251	PF00512
252	PF16527
253	PF00672
254	PF02518
255	PF00923
256	PF13183
257	PF02754
258	PF02754
259	PF13353
260	PF13186
261	PF04055
262	PF00448
263	PF02978
264	PF02881
265	PF01070
266	PF13673
267	PF00313
268	PF02599
269	PF02779
270	PF00676
271	PF16870
272	PF16078
273	PF01055
274	PF13802
275	PF02254
276	PF00999
277	PF00528
278	PF12911
279	PF02403
280	PF00587
281	PF01627
282	PF02518
283	PF00512
284	PF00072
285	PF00133
286	PF08264
287	PF10458
288	PF02515
289	PF06005
290	PF01588
291	PF09334
292	PF01979
293	PF01381
294	PF00717
295	PF07690
