Feature	Pfam
0	PF00196
1	PF00308
2	PF08299
3	PF11638
4	PF01257
5	PF08437
6	PF01501
7	PF05036
8	PF01336
9	PF00152
10	PF00005
11	PF11119
12	PF08918
13	PF02518
14	PF10672
15	PF12323
16	PF01385
17	PF07282
18	PF00113
19	PF03952
20	PF08282
21	PF04261
22	PF00072
23	PF00158
24	PF02954
25	PF14525
26	PF12833
27	PF00155
28	PF02785
29	PF00289
30	PF02786
31	PF01590
32	PF02954
33	PF00158
34	PF00005
35	PF05954
36	PF03466
37	PF03279
38	PF08273
39	PF03288
40	PF13362
41	PF08706
42	PF02777
43	PF00081
44	PF00528
45	PF03968
46	PF04340
47	PF08085
48	PF00350
49	PF00137
50	PF11762
51	PF02610
52	PF00816
53	PF04379
54	PF00158
55	PF01590
56	PF01717
57	PF08267
58	PF00347
59	PF00347
60	PF00009
61	PF03144
62	PF00679
63	PF01380
64	PF01418
65	PF08525
66	PF01551
67	PF01476
68	PF02951
69	PF02955
70	PF01784
71	PF00196
72	PF11563
73	PF00990
74	PF06050
75	PF13085
76	PF13534
77	PF13616
78	PF16576
79	PF01514
80	PF08345
81	PF03889
82	PF01568
83	PF04879
84	PF00384
85	PF01557
86	PF01557
87	PF01964
88	PF13667
89	PF13365
90	PF00595
91	PF13180
92	PF01521
93	PF00044
94	PF02800
95	PF00687
96	PF09583
97	PF00593
98	PF07715
99	PF00005
100	PF00571
101	PF00370
102	PF02782
103	PF01047
104	PF04985
105	PF00312
106	PF01266
107	PF13569
108	PF05406
109	PF01402
110	PF08753
111	PF13627
112	PF00764
113	PF00625
114	PF03606
115	PF02744
116	PF01087
117	PF02036
118	PF00149
119	PF02872
120	PF05166
121	PF00587
122	PF04073
123	PF03129
124	PF00572
125	PF07166
126	PF01687
127	PF06574
128	PF00171
129	PF00550
130	PF00857
131	PF00271
132	PF00270
133	PF00267
134	PF00132
135	PF00132
136	PF00132
137	PF04613
138	PF14602
139	PF07730
140	PF02518
141	PF00672
142	PF13675
143	PF01728
144	PF05936
145	PF04344
146	PF03709
147	PF03711
148	PF01276
149	PF02624
150	PF03880
151	PF00270
152	PF00271
153	PF14503
154	PF14502
155	PF07992
156	PF02852
157	PF00158
158	PF02954
159	PF01590
160	PF00977
161	PF03527
162	PF05593
163	PF05593
164	PF05593
165	PF05593
166	PF05593
167	PF05593
168	PF05593
169	PF02580
170	PF05593
171	PF03527
172	PF14220
173	PF00343
174	PF00141
175	PF00141
176	PF08461
177	PF00773
178	PF00575
179	PF08206
180	PF08206
181	PF01488
182	PF08501
183	PF01450
184	PF01450
185	PF07991
186	PF01381
187	PF12221
188	PF01145
189	PF00474
190	PF00267
191	PF04380
192	PF09864
193	PF10831
194	PF00015
195	PF02203
196	PF00672
197	PF01228
198	PF02901
199	PF02852
200	PF07992
201	PF01077
202	PF03460
203	PF07992
204	PF04324
205	PF00684
206	PF00226
207	PF01556
208	PF00970
209	PF00175
210	PF00111
211	PF00005
212	PF08402
213	PF00378
214	PF07722
215	PF05489
216	PF00171
217	PF17399
218	PF00005
219	PF00005
220	PF02706
221	PF13807
222	PF13614
223	PF03279
224	PF04542
225	PF04546
226	PF04545
227	PF00140
228	PF03979
229	PF04539
230	PF03806
231	PF00072
232	PF00196
233	PF00313
234	PF00005
235	PF00664
236	PF00730
237	PF06029
238	PF01979
239	PF00145
240	PF13375
241	PF01512
242	PF12838
243	PF10531
244	PF01311
245	PF00795
246	PF00532
247	PF00356
248	PF05954
249	PF01156
250	PF00006
251	PF02874
252	PF03949
253	PF00390
254	PF01515
255	PF07690
256	PF00745
257	PF01488
258	PF05201
259	PF00416
260	PF00267
261	PF00899
262	PF03841
263	PF00392
264	PF07702
265	PF03737
266	PF02357
267	PF02503
268	PF13090
269	PF13089
270	PF01625
271	PF02545
272	PF05977
273	PF07338
274	PF01205
275	PF09186
276	PF00923
277	PF03739
278	PF00133
279	PF00133
280	PF00133
281	PF08264
282	PF13603
283	PF07690
284	PF05593
285	PF05593
286	PF05593
287	PF05593
288	PF05593
289	PF05593
290	PF05593
291	PF03527
292	PF14220
293	PF00202
294	PF00345
295	PF00206
296	PF14698
297	PF01636
298	PF02492
299	PF02540
300	PF00117
301	PF00958
302	PF02378
303	PF08402
304	PF00005
305	PF05189
306	PF01137
307	PF02153
308	PF01817
309	PF14833
310	PF03446
311	PF07719
312	PF13181
313	PF00072
314	PF09482
315	PF07690
316	PF01979
317	PF05728
318	PF13238
319	PF07702
320	PF00392
321	PF13328
322	PF13291
323	PF02824
324	PF04607
325	PF01121
326	PF01016
327	PF00889
328	PF00270
329	PF00271
330	PF03461
331	PF02559
332	PF00005
333	PF00005
334	PF17243
335	PF01103
336	PF07244
337	PF13714
338	PF11102
339	PF10590
340	PF01243
341	PF00303
342	PF01467
343	PF02378
344	PF00367
345	PF00756
346	PF00496
347	PF12793
348	PF04346
349	PF03466
350	PF00126
351	PF07690
352	PF03590
353	PF07729
354	PF00392
355	PF00563
356	PF00990
357	PF17154
358	PF02666
359	PF03466
360	PF00126
361	PF08211
362	PF00383
363	PF00664
364	PF00005
365	PF07244
366	PF07244
367	PF07244
368	PF07244
369	PF01103
370	PF07471
371	PF01494
372	PF08218
373	PF03741
374	PF01250
375	PF00455
376	PF08220
377	PF03734
378	PF01476
379	PF02965
380	PF02607
381	PF02574
382	PF02310
383	PF00809
384	PF00497
385	PF00497
386	PF00512
387	PF01627
388	PF02518
389	PF00072
390	PF17358
391	PF00455
392	PF08220
393	PF02962
394	PF03446
395	PF14833
396	PF13279
397	PF00126
398	PF03466
399	PF00004
400	PF01434
401	PF06480
402	PF10588
403	PF00384
404	PF13510
405	PF04879
406	PF01568
407	PF00013
408	PF01138
409	PF01138
410	PF03725
411	PF03725
412	PF00575
413	PF03726
414	PF00501
415	PF13193
416	PF00486
417	PF00072
418	PF02416
419	PF00857
420	PF01739
421	PF03705
422	PF01551
423	PF01476
424	PF01588
425	PF09334
426	PF00528
427	PF05025
428	PF02321
429	PF02321
430	PF00271
431	PF00270
432	PF09382
433	PF16124
434	PF00570
435	PF00581
436	PF01155
437	PF05534
438	PF00154
439	PF13440
440	PF14667
441	PF08240
442	PF00107
443	PF07690
444	PF04055
445	PF06969
446	PF02922
447	PF00756
448	PF00440
449	PF00831
450	PF04898
451	PF00310
452	PF01493
453	PF01645
454	PF14542
455	PF01330
456	PF14520
457	PF07499
458	PF13673
459	PF05524
460	PF02896
461	PF00391
462	PF00326
463	PF00202
464	PF04452
465	PF00005
466	PF00004
467	PF07724
468	PF10431
469	PF00528
470	PF12911
471	PF00990
472	PF08448
473	PF00717
474	PF01381
475	PF04717
476	PF00293
477	PF07690
478	PF11842
479	PF08497
480	PF04055
481	PF03479
482	PF06500
483	PF04257
484	PF00486
485	PF00072
486	PF00291
487	PF00585
488	PF00585
489	PF00005
490	PF00589
491	PF17158
492	PF00990
493	PF06956
494	PF00158
495	PF02729
496	PF00185
497	PF03740
498	PF02599
499	PF13558
500	PF04310
501	PF16330
502	PF00766
503	PF01012
504	PF03846
505	PF00367
506	PF02378
507	PF03129
508	PF00587
509	PF07973
510	PF02824
511	PF00391
512	PF02896
513	PF01326
514	PF06942
515	PF02498
516	PF10548
517	PF06628
518	PF00199
519	PF01145
520	PF00486
521	PF00072
522	PF00263
523	PF03958
524	PF01182
525	PF00202
526	PF00990
527	PF17152
528	PF07963
529	PF12019
530	PF03466
531	PF00126
532	PF09588
533	PF12800
534	PF13247
535	PF09163
536	PF07237
537	PF00797
538	PF13185
539	PF00990
540	PF00171
541	PF02772
542	PF02773
543	PF00438
544	PF01411
545	PF07973
546	PF02272
547	PF17155
548	PF00990
549	PF01000
550	PF01193
551	PF03118
552	PF00288
553	PF10509
554	PF08544
555	PF03951
556	PF00120
557	PF00171
558	PF00708
559	PF13673
560	PF17156
561	PF00990
562	PF00330
563	PF11791
564	PF06434
565	PF00496
566	PF09984
567	PF00512
568	PF02518
569	PF01627
570	PF00072
571	PF01306
572	PF13416
573	PF02595
574	PF01979
575	PF03739
576	PF08334
577	PF07963
578	PF08798
579	PF01263
580	PF13614
581	PF02706
582	PF13807
583	PF02050
584	PF02866
585	PF00056
586	PF09134
587	PF09134
588	PF09134
589	PF09134
590	PF09134
591	PF11924
592	PF02369
593	PF02369
594	PF02369
595	PF06056
596	PF17289
597	PF03237
598	PF01820
599	PF07478
600	PF14718
601	PF01464
602	PF00521
603	PF03989
604	PF03989
605	PF02614
606	PF00005
607	PF00005
608	PF12698
609	PF01218
610	PF05247
611	PF13531
612	PF00152
613	PF02938
614	PF01336
615	PF01757
616	PF01590
617	PF02896
618	PF00391
619	PF05524
620	PF02515
621	PF03120
622	PF01653
623	PF03054
624	PF08240
625	PF00107
626	PF02233
627	PF00155
628	PF01075
629	PF03932
630	PF02826
631	PF00389
632	PF11890
633	PF00132
634	PF00132
635	PF07977
636	PF00005
637	PF03459
638	PF03562
639	PF06725
640	PF01842
641	PF01842
642	PF08335
643	PF01909
644	PF01966
645	PF02880
646	PF02879
647	PF02878
648	PF00408
649	PF16881
650	PF04055
651	PF02784
652	PF02775
653	PF02776
654	PF00205
655	PF07690
656	PF04728
657	PF00126
658	PF03466
659	PF00133
660	PF08264
661	PF06827
662	PF13439
663	PF00534
664	PF12974
665	PF01783
666	PF05195
667	PF00557
668	PF00809
669	PF14691
670	PF13247
671	PF07992
672	PF06831
673	PF06827
674	PF01149
675	PF12146
676	PF12805
677	PF13515
678	PF00370
679	PF02782
680	PF04055
681	PF06968
682	PF03319
683	PF01379
684	PF03900
685	PF11737
686	PF00356
687	PF00532
688	PF13237
689	PF12801
690	PF12801
691	PF14691
692	PF07992
693	PF13247
694	PF00122
695	PF00403
696	PF00403
697	PF00702
698	PF03480
699	PF10809
700	PF00107
701	PF08240
702	PF00106
703	PF08816
704	PF03061
705	PF07037
706	PF01312
707	PF08220
708	PF00455
709	PF01272
710	PF03449
711	PF03797
712	PF03212
713	PF12840
714	PF00117
715	PF06418
716	PF00497
717	PF01575
718	PF00171
719	PF01568
720	PF04879
721	PF00384
722	PF00171
723	PF01619
724	PF14850
725	PF13416
726	PF00005
727	PF00005
728	PF00293
729	PF00584
730	PF00198
731	PF00364
732	PF00364
733	PF00364
734	PF02817
735	PF00267
736	PF00342
737	PF02254
738	PF00999
739	PF00215
740	PF00106
741	PF01458
742	PF00171
743	PF01053
744	PF01636
745	PF01225
746	PF08245
747	PF02875
748	PF02899
749	PF00589
750	PF03466
751	PF00126
752	PF02082
753	PF00701
754	PF08274
755	PF03831
756	PF00258
757	PF00083
758	PF00083
759	PF00005
760	PF00005
761	PF01032
762	PF10145
763	PF06564
764	PF01408
765	PF02894
766	PF00834
767	PF01842
768	PF02826
769	PF00389
770	PF13522
771	PF00156
772	PF08335
773	PF08335
774	PF03710
775	PF03710
776	PF00929
777	PF00528
778	PF12911
779	PF00202
780	PF00724
781	PF07992
782	PF13740
783	PF01842
784	PF00455
785	PF08220
786	PF05958
787	PF07715
788	PF00593
789	PF00126
790	PF03466
791	PF03608
792	PF01728
793	PF00474
794	PF04354
795	PF03471
796	PF00571
797	PF00571
798	PF03741
799	PF04461
800	PF14812
801	PF00905
802	PF14814
803	PF00912
804	PF00581
805	PF01521
806	PF01106
807	PF08544
808	PF00288
809	PF00210
810	PF12728
811	PF13419
812	PF05175
813	PF10150
814	PF00575
815	PF12111
816	PF00849
817	PF01479
818	PF00583
819	PF07724
820	PF02861
821	PF02861
822	PF10431
823	PF00004
824	PF08125
825	PF01232
826	PF06379
827	PF13537
828	PF00733
829	PF01119
830	PF08676
831	PF13589
832	PF00990
833	PF00563
834	PF13426
835	PF13426
836	PF00563
837	PF12792
838	PF00702
839	PF00122
840	PF00690
841	PF00689
842	PF03527
843	PF05593
844	PF05593
845	PF05593
846	PF05593
847	PF05593
848	PF05593
849	PF06325
850	PF00392
851	PF07729
852	PF00156
853	PF01206
854	PF03610
855	PF00381
856	PF00391
857	PF05524
858	PF14748
859	PF03807
860	PF04055
861	PF06968
862	PF07119
863	PF17158
864	PF00990
865	PF00669
866	PF00480
867	PF00325
868	PF00027
869	PF00444
870	PF05343
871	PF01521
872	PF11892
873	PF14793
874	PF03641
875	PF02472
876	PF00496
877	PF07549
878	PF02355
879	PF01848
880	PF00989
881	PF00512
882	PF11808
883	PF02518
884	PF05954
885	PF01212
886	PF00448
887	PF02978
888	PF02881
889	PF00849
890	PF01479
891	PF00501
892	PF13193
893	PF00171
894	PF00465
895	PF07274
896	PF00224
897	PF02887
898	PF00455
899	PF08220
900	PF13036
901	PF00694
902	PF00330
903	PF01409
904	PF02912
905	PF00275
906	PF02421
907	PF07670
908	PF07670
909	PF07664
910	PF16576
911	PF00529
912	PF00440
913	PF16576
914	PF00356
915	PF13377
916	PF03358
917	PF01027
918	PF07690
919	PF02560
920	PF00486
921	PF00072
922	PF01979
923	PF03480
924	PF01306
925	PF13378
926	PF02746
927	PF07690
928	PF08282
929	PF01476
930	PF03734
931	PF00072
932	PF02518
933	PF01627
934	PF00512
935	PF00472
936	PF01702
937	PF00571
938	PF00571
939	PF01380
940	PF04751
941	PF00528
942	PF00490
943	PF01751
944	PF00204
945	PF00986
946	PF02518
947	PF02371
948	PF01548
949	PF02371
950	PF01548
951	PF02371
952	PF01548
953	PF02371
954	PF01548
955	PF02371
956	PF01548
957	PF02371
958	PF01548
959	PF02056
960	PF11975
961	PF02749
962	PF01729
963	PF02508
964	PF05958
965	PF03441
966	PF00875
967	PF02203
968	PF00015
969	PF00672
970	PF02562
971	PF01985
972	PF03264
973	PF13361
974	PF12462
975	PF00580
976	PF00109
977	PF02801
978	PF05929
979	PF00496
980	PF01026
981	PF13184
982	PF00575
983	PF08529
984	PF14520
985	PF00083
986	PF00753
987	PF16123
988	PF00196
989	PF00072
990	PF00089
991	PF02518
992	PF00989
993	PF17203
994	PF14689
995	PF00005
996	PF01367
997	PF02739
998	PF01612
999	PF00476
1000	PF02653
1001	PF00171
1002	PF02566
1003	PF12344
1004	PF00271
1005	PF04851
1006	PF02151
1007	PF13419
1008	PF00171
1009	PF02222
1010	PF03313
1011	PF03315
1012	PF02482
1013	PF02922
1014	PF00128
1015	PF02806
1016	PF02896
1017	PF00381
1018	PF05524
1019	PF00359
1020	PF00391
1021	PF01074
1022	PF07748
1023	PF09261
1024	PF14883
1025	PF01522
1026	PF09179
1027	PF11734
1028	PF01171
1029	PF06146
1030	PF00419
1031	PF00551
1032	PF02911
1033	PF00158
1034	PF02954
1035	PF00237
1036	PF02863
1037	PF01316
1038	PF00781
1039	PF13953
1040	PF00577
1041	PF13954
1042	PF00359
1043	PF02302
1044	PF02378
1045	PF03602
1046	PF00072
1047	PF02518
1048	PF01627
1049	PF00989
1050	PF00512
1051	PF00115
1052	PF11898
1053	PF00270
1054	PF04408
1055	PF00271
1056	PF07717
1057	PF14464
1058	PF00877
1059	PF01799
1060	PF00111
1061	PF03150
1062	PF00034
1063	PF14376
1064	PF01432
1065	PF05638
1066	PF01127
1067	PF01381
1068	PF00196
1069	PF01848
1070	PF00128
1071	PF02922
1072	PF02706
1073	PF05681
1074	PF05683
1075	PF01648
1076	PF00175
1077	PF00970
1078	PF00111
1079	PF12706
1080	PF12706
1081	PF04728
1082	PF00465
1083	PF04060
1084	PF14697
1085	PF00175
1086	PF00970
1087	PF04565
1088	PF00562
1089	PF04561
1090	PF04561
1091	PF10385
1092	PF04560
1093	PF04563
1094	PF08494
1095	PF00271
1096	PF00270
1097	PF12833
1098	PF00359
1099	PF10555
1100	PF00953
1101	PF01116
1102	PF07338
1103	PF00571
1104	PF03471
1105	PF01595
1106	PF03372
1107	PF00793
1108	PF05400
1109	PF01722
1110	PF00005
1111	PF00881
1112	PF02733
1113	PF01300
1114	PF13847
1115	PF01040
1116	PF01546
1117	PF07687
1118	PF00580
1119	PF13361
1120	PF12705
1121	PF07690
1122	PF12801
1123	PF12801
1124	PF00356
1125	PF13377
1126	PF07944
1127	PF12421
1128	PF09327
1129	PF13550
1130	PF00005
1131	PF09383
1132	PF06429
1133	PF00460
1134	PF02518
1135	PF13675
1136	PF07730
1137	PF00672
1138	PF00732
1139	PF05199
1140	PF02308
1141	PF01418
1142	PF01380
1143	PF02300
1144	PF13187
1145	PF00037
1146	PF12800
1147	PF10672
1148	PF02926
1149	PF01170
1150	PF06996
1151	PF13722
1152	PF02554
1153	PF00455
1154	PF08220
1155	PF08125
1156	PF01232
1157	PF00107
1158	PF03466
1159	PF00126
1160	PF05472
1161	PF00318
1162	PF00155
1163	PF00378
1164	PF00725
1165	PF00725
1166	PF02737
1167	PF07445
1168	PF05128
1169	PF13823
1170	PF08240
1171	PF00107
1172	PF01022
1173	PF02403
