Feature	Pfam
0	PF09718
1	PF06791
2	PF08206
3	PF00773
4	PF00575
5	PF03527
6	PF05593
7	PF05593
8	PF05593
9	PF05593
10	PF05593
11	PF05593
12	PF02878
13	PF02879
14	PF00408
15	PF02880
16	PF00374
17	PF12684
18	PF06630
19	PF00528
20	PF00994
21	PF07478
22	PF01820
23	PF01055
24	PF13802
25	PF17243
26	PF01103
27	PF07244
28	PF00005
29	PF00005
30	PF08352
31	PF08352
32	PF02670
33	PF08436
34	PF13288
35	PF02874
36	PF00006
37	PF00306
38	PF00126
39	PF03466
40	PF06325
41	PF00324
42	PF00950
43	PF13183
44	PF13085
45	PF07729
46	PF00392
47	PF06147
48	PF00072
49	PF04397
50	PF00005
51	PF00005
52	PF00528
53	PF00834
54	PF04355
55	PF02698
56	PF02540
57	PF00037
58	PF01568
59	PF00384
60	PF00196
61	PF01566
62	PF00923
63	PF00512
64	PF16527
65	PF00672
66	PF02518
67	PF12833
68	PF02311
69	PF00486
70	PF13018
71	PF03212
72	PF03797
73	PF00004
74	PF10431
75	PF02861
76	PF07724
77	PF00005
78	PF00664
79	PF00575
80	PF00575
81	PF00575
82	PF00575
83	PF00575
84	PF00575
85	PF00849
86	PF01292
87	PF00912
88	PF07690
89	PF00005
90	PF00005
91	PF12698
92	PF03594
93	PF13353
94	PF04055
95	PF03552
96	PF00535
97	PF07238
98	PF00158
99	PF02954
100	PF00072
101	PF00149
102	PF13193
103	PF00501
104	PF00300
105	PF13419
106	PF01751
107	PF00204
108	PF00986
109	PF02518
110	PF00009
111	PF03144
112	PF16658
113	PF04055
114	PF13353
115	PF06463
116	PF00005
117	PF00664
118	PF00230
119	PF00155
120	PF03144
121	PF00009
122	PF03143
123	PF00005
124	PF07690
125	PF03473
126	PF03476
127	PF00111
128	PF00512
129	PF00672
130	PF02518
131	PF02775
132	PF17147
133	PF01558
134	PF10371
135	PF13484
136	PF01855
137	PF00132
138	PF05430
139	PF01266
140	PF05321
141	PF00210
142	PF00691
143	PF01389
144	PF06750
145	PF01478
146	PF07729
147	PF00392
148	PF06794
149	PF01554
150	PF01554
151	PF00361
152	PF00126
153	PF03466
154	PF02391
155	PF00355
156	PF00848
157	PF07730
158	PF02518
159	PF05231
160	PF02595
161	PF00158
162	PF02954
163	PF01590
164	PF00797
165	PF01058
166	PF13144
167	PF00330
168	PF13091
169	PF13091
170	PF13396
171	PF03120
172	PF01653
173	PF03600
174	PF02357
175	PF00467
176	PF00004
177	PF01434
178	PF06480
179	PF00892
180	PF00892
181	PF00453
182	PF01042
183	PF01475
184	PF01512
185	PF10531
186	PF10589
187	PF00300
188	PF03120
189	PF03119
190	PF12826
191	PF01653
192	PF14520
193	PF00533
194	PF01555
195	PF00206
196	PF08328
197	PF07748
198	PF09261
199	PF01074
200	PF07690
201	PF00009
202	PF03144
203	PF00679
204	PF00005
205	PF00005
206	PF12848
207	PF03099
208	PF03825
209	PF00248
210	PF00248
211	PF02668
212	PF17153
213	PF00563
214	PF02350
215	PF00702
216	PF00122
217	PF03616
218	PF02601
219	PF13742
220	PF08029
221	PF01634
222	PF00701
223	PF01047
224	PF02811
225	PF00478
226	PF00384
227	PF01568
228	PF00044
229	PF02800
230	PF17152
231	PF00990
232	PF13500
233	PF00486
234	PF00072
235	PF02378
236	PF00359
237	PF02302
238	PF07332
239	PF07690
240	PF16576
241	PF00529
242	PF01869
243	PF03279
244	PF04233
245	PF04347
246	PF11036
247	PF04002
248	PF13847
249	PF04073
250	PF02881
251	PF00448
252	PF00816
253	PF00126
254	PF03466
255	PF07690
256	PF00015
257	PF02203
258	PF00672
259	PF01509
260	PF09157
261	PF16198
262	PF00005
263	PF14691
264	PF07992
265	PF02929
266	PF00703
267	PF02837
268	PF16353
269	PF02836
270	PF02978
271	PF00448
272	PF02881
273	PF13420
274	PF06094
275	PF04851
276	PF04313
277	PF12008
278	PF00266
279	PF08918
280	PF02518
281	PF00358
282	PF01799
283	PF00111
284	PF05962
285	PF00588
286	PF05593
287	PF05593
288	PF05593
289	PF05593
290	PF05593
291	PF05593
292	PF05593
293	PF03527
294	PF14220
295	PF00271
296	PF00176
297	PF12137
298	PF01568
299	PF04879
300	PF00384
301	PF00873
302	PF02016
303	PF02254
304	PF00999
305	PF02378
306	PF00367
307	PF13275
308	PF00455
309	PF08220
310	PF01379
311	PF03900
312	PF00301
313	PF00753
314	PF00258
315	PF00419
316	PF02873
317	PF01565
318	PF00346
319	PF00346
320	PF00329
321	PF00374
322	PF06117
323	PF11842
324	PF08497
325	PF04055
326	PF02151
327	PF08459
328	PF14520
329	PF01541
330	PF00080
331	PF07676
332	PF12566
333	PF01179
334	PF02727
335	PF07833
336	PF02728
337	PF01225
338	PF08245
339	PF02875
340	PF07676
341	PF07676
342	PF07676
343	PF07676
344	PF04052
345	PF00231
346	PF09312
347	PF00639
348	PF13616
349	PF03775
350	PF05209
351	PF12833
352	PF01081
353	PF00132
354	PF06426
355	PF00577
356	PF13954
357	PF13953
358	PF00392
359	PF07729
360	PF00815
361	PF00593
362	PF07715
363	PF07719
364	PF13181
365	PF01726
366	PF02611
367	PF07063
368	PF01058
369	PF14720
370	PF05175
371	PF13714
372	PF02353
373	PF02223
374	PF13807
375	PF02706
376	PF13614
377	PF00970
378	PF00175
379	PF00111
380	PF01494
381	PF00970
382	PF00111
383	PF00175
384	PF04760
385	PF04760
386	PF08364
387	PF11987
388	PF00009
389	PF02776
390	PF02775
391	PF00205
392	PF14819
393	PF14489
394	PF00416
395	PF02463
396	PF00496
397	PF08282
398	PF04973
399	PF13183
400	PF02754
401	PF02754
402	PF14759
403	PF07992
404	PF00206
405	PF14698
406	PF00923
407	PF00005
408	PF16193
409	PF00004
410	PF12002
411	PF01810
412	PF05136
413	PF13942
414	PF02311
415	PF12833
416	PF03629
417	PF00218
418	PF00697
419	PF07690
420	PF00528
421	PF11737
422	PF02378
423	PF02302
424	PF00282
425	PF00117
426	PF02885
427	PF00591
428	PF07883
429	PF12833
430	PF00581
431	PF02653
432	PF00180
433	PF06508
434	PF13708
435	PF12698
436	PF07690
437	PF07729
438	PF00392
439	PF02092
440	PF05746
441	PF11967
442	PF02565
443	PF03372
444	PF08352
445	PF00005
446	PF01127
447	PF04565
448	PF00562
449	PF04561
450	PF04561
451	PF10385
452	PF04560
453	PF04563
454	PF03406
455	PF03406
456	PF03406
457	PF07484
458	PF08400
459	PF03335
460	PF03335
461	PF03335
462	PF03335
463	PF03335
464	PF03335
465	PF02780
466	PF00456
467	PF02779
468	PF00126
469	PF03466
470	PF04383
471	PF00474
472	PF03129
473	PF00587
474	PF07973
475	PF02824
476	PF00166
477	PF07166
478	PF08013
479	PF02965
480	PF00809
481	PF02607
482	PF02574
483	PF02310
484	PF12836
485	PF16921
486	PF00575
487	PF09371
488	PF02779
489	PF00676
490	PF16870
491	PF16078
492	PF00144
493	PF00460
494	PF07559
495	PF06429
496	PF01209
497	PF00210
498	PF01791
499	PF12833
500	PF02311
501	PF01614
502	PF09339
503	PF05728
504	PF12911
505	PF00528
506	PF00128
507	PF02806
508	PF03061
509	PF01019
510	PF00005
511	PF00005
512	PF04362
513	PF00919
514	PF01938
515	PF04055
516	PF02518
517	PF00512
518	PF01842
519	PF13740
520	PF04002
521	PF00202
522	PF01488
523	PF08501
524	PF02734
525	PF02782
526	PF00370
527	PF01458
528	PF09186
529	PF01205
530	PF03767
531	PF01497
532	PF00005
533	PF00005
534	PF08402
535	PF07690
536	PF00346
537	PF00329
538	PF02852
539	PF07992
540	PF00072
541	PF00486
542	PF08275
543	PF13155
544	PF08278
545	PF01807
546	PF10410
547	PF17125
548	PF01189
549	PF13636
550	PF05954
551	PF16916
552	PF01545
553	PF01048
554	PF00475
555	PF08645
556	PF00318
557	PF07729
558	PF00392
559	PF07180
560	PF11471
561	PF02264
562	PF03104
563	PF03104
564	PF00136
565	PF01814
566	PF04405
567	PF00486
568	PF00072
569	PF00346
570	PF00346
571	PF00329
572	PF00374
573	PF00158
574	PF02954
575	PF00691
576	PF13677
577	PF08402
578	PF00005
579	PF04060
580	PF14697
581	PF03808
582	PF00873
583	PF04378
584	PF00486
585	PF00072
586	PF06723
587	PF02107
588	PF00485
589	PF00106
590	PF00410
591	PF05130
592	PF01155
593	PF04972
594	PF04972
595	PF00158
596	PF00356
597	PF13377
598	PF04542
599	PF04539
600	PF04545
601	PF00551
602	PF01370
603	PF02911
604	PF00702
605	PF00403
606	PF00122
607	PF02091
608	PF01370
609	PF14450
610	PF02491
611	PF00005
612	PF00005
613	PF01177
614	PF14833
615	PF03446
616	PF03222
617	PF05166
618	PF01568
619	PF00384
620	PF04879
621	PF00936
622	PF02882
623	PF00763
624	PF03466
625	PF00126
626	PF00107
627	PF08240
628	PF00232
629	PF01228
630	PF02901
631	PF04348
632	PF04348
633	PF03527
634	PF00854
635	PF00359
636	PF14437
637	PF01726
638	PF01250
639	PF13432
640	PF13432
641	PF14559
642	PF05420
643	PF01380
644	PF01380
645	PF13522
646	PF13302
647	PF02826
648	PF00389
649	PF04358
650	PF10509
651	PF00288
652	PF08544
653	PF01418
654	PF01380
655	PF00232
656	PF00528
657	PF01627
658	PF01584
659	PF02895
660	PF02518
661	PF09078
662	PF00589
663	PF02050
664	PF01232
665	PF08125
666	PF00455
667	PF08220
668	PF04107
669	PF02669
670	PF07927
671	PF01025
672	PF00122
673	PF00403
674	PF00403
675	PF00702
676	PF13183
677	PF02754
678	PF02754
679	PF08173
680	PF01494
681	PF12849
682	PF00083
683	PF08946
684	PF10150
685	PF00575
686	PF12111
687	PF04295
688	PF08666
689	PF01597
690	PF02264
691	PF11471
692	PF07037
693	PF00171
694	PF01206
695	PF00367
696	PF02378
697	PF01476
698	PF01476
699	PF01464
700	PF05025
701	PF08220
702	PF00455
703	PF04613
704	PF00132
705	PF00132
706	PF00132
707	PF14602
708	PF03466
709	PF00126
710	PF02302
711	PF00268
712	PF00455
713	PF08220
714	PF02518
715	PF00512
716	PF00672
717	PF00005
718	PF05489
719	PF01256
720	PF03853
721	PF00480
722	PF01208
723	PF04069
724	PF02313
725	PF02525
726	PF03825
727	PF01149
728	PF06827
729	PF06831
730	PF02899
731	PF00589
732	PF00557
733	PF01321
734	PF01926
735	PF04539
736	PF04542
737	PF00140
738	PF04545
739	PF00390
740	PF03949
741	PF02753
742	PF00345
743	PF08240
744	PF00107
745	PF00175
746	PF00970
747	PF00267
748	PF01678
749	PF01678
750	PF04261
751	PF01514
752	PF08345
753	PF01274
754	PF02075
755	PF00871
756	PF13561
757	PF00571
758	PF00571
759	PF03471
760	PF04754
761	PF04264
762	PF02397
763	PF13727
764	PF09583
765	PF00528
766	PF09179
767	PF01171
768	PF11734
769	PF13411
770	PF06069
771	PF17432
772	PF11940
773	PF01433
774	PF07690
775	PF16325
776	PF01136
777	PF02826
778	PF01842
779	PF00389
780	PF00781
781	PF03167
782	PF06977
783	PF07963
784	PF00696
785	PF03129
786	PF13393
787	PF07690
788	PF15953
789	PF00817
790	PF11799
791	PF11798
792	PF10431
793	PF06689
794	PF07724
795	PF02321
796	PF02321
797	PF01551
798	PF01476
799	PF03709
800	PF01276
801	PF03711
802	PF01053
803	PF02729
804	PF00185
805	PF00440
806	PF03264
807	PF02698
808	PF12833
809	PF12147
810	PF12146
811	PF10954
812	PF00550
813	PF06564
814	PF00903
815	PF01926
816	PF12631
817	PF10396
818	PF01127
819	PF00005
820	PF01694
821	PF12122
822	PF00005
823	PF00005
824	PF13361
825	PF00580
826	PF13192
827	PF07992
828	PF13193
829	PF16177
830	PF00501
831	PF13464
832	PF13413
833	PF00885
834	PF01546
835	PF16925
836	PF00440
837	PF00884
838	PF08019
839	PF07702
840	PF00392
841	PF13258
842	PF13417
843	PF00043
844	PF00270
845	PF00271
846	PF09382
847	PF16124
848	PF00570
849	PF00654
850	PF01497
851	PF00849
852	PF00543
853	PF07690
854	PF05362
855	PF02190
856	PF00004
857	PF00196
858	PF00072
859	PF13353
860	PF04055
861	PF13186
862	PF11745
863	PF03319
864	PF16881
865	PF04055
866	PF04748
867	PF00012
868	PF01313
869	PF13378
870	PF00126
871	PF03466
872	PF02875
873	PF08245
874	PF01225
875	PF00005
876	PF00005
877	PF01061
878	PF12804
879	PF13183
880	PF11870
881	PF02589
882	PF10685
883	PF10685
884	PF13561
885	PF00227
886	PF03061
887	PF00206
888	PF10415
889	PF13402
890	PF17291
891	PF13322
892	PF01207
893	PF01740
894	PF00916
895	PF01048
896	PF02082
897	PF02288
898	PF00132
899	PF00132
900	PF00083
901	PF00694
902	PF00330
903	PF03611
904	PF10636
905	PF00842
906	PF01168
907	PF13378
908	PF02746
909	PF07429
910	PF13455
911	PF04074
912	PF01895
913	PF01895
914	PF00684
915	PF00226
916	PF01556
917	PF00072
918	PF00486
919	PF00345
920	PF02753
921	PF02302
922	PF00691
923	PF06288
924	PF07484
925	PF08400
926	PF00577
927	PF13954
928	PF13953
929	PF00325
930	PF00027
931	PF01227
932	PF02653
933	PF13954
934	PF00577
935	PF13953
936	PF01848
937	PF01520
938	PF11741
939	PF00300
940	PF00873
941	PF12793
942	PF00496
943	PF10576
944	PF00633
945	PF00730
946	PF13558
