Feature	Pfam
0	PF01131
1	PF13342
2	PF01751
3	PF01656
4	PF07927
5	PF03743
6	PF03524
7	PF00589
8	PF01051
9	PF07996
10	PF04335
11	PF03895
12	PF15919
13	PF01464
14	PF00437
15	PF05101
16	PF02534
17	PF04610
18	PF03135
19	PF03150
20	PF14376
21	PF00034
22	PF05974
23	PF13419
24	PF16353
25	PF02836
26	PF02929
27	PF02837
28	PF00703
29	PF04354
30	PF09339
31	PF01614
32	PF00006
33	PF00294
34	PF10509
35	PF00288
36	PF08544
37	PF02518
38	PF00512
39	PF13492
40	PF02702
41	PF13493
42	PF02302
43	PF04963
44	PF04552
45	PF00309
46	PF16199
47	PF04055
48	PF02614
49	PF00444
50	PF03466
51	PF00126
52	PF13177
53	PF12170
54	PF12168
55	PF12169
56	PF00816
57	PF03711
58	PF01276
59	PF03709
60	PF06141
61	PF06141
62	PF00550
63	PF13416
64	PF00465
65	PF07690
66	PF00083
67	PF00005
68	PF00005
69	PF16326
70	PF12848
71	PF02798
72	PF00043
73	PF13356
74	PF00589
75	PF00202
76	PF00490
77	PF03925
78	PF17206
79	PF13328
80	PF13291
81	PF02824
82	PF04607
83	PF08410
84	PF03629
85	PF14559
86	PF05420
87	PF13432
88	PF13432
89	PF02803
90	PF00108
91	PF05658
92	PF05658
93	PF05658
94	PF05658
95	PF05658
96	PF05658
97	PF05658
98	PF05658
99	PF05658
100	PF13018
101	PF03895
102	PF05662
103	PF05662
104	PF05662
105	PF05662
106	PF05662
107	PF05662
108	PF05662
109	PF05662
110	PF05662
111	PF05662
112	PF05662
113	PF05662
114	PF00703
115	PF16353
116	PF02837
117	PF02929
118	PF02836
119	PF09392
120	PF13416
121	PF00579
122	PF01479
123	PF11398
124	PF00370
125	PF02782
126	PF13302
127	PF06899
128	PF03807
129	PF14748
130	PF06894
131	PF00419
132	PF12800
133	PF13247
134	PF04717
135	PF01019
136	PF02753
137	PF02954
138	PF07702
139	PF00392
140	PF08240
141	PF00107
142	PF02706
143	PF00563
144	PF00196
145	PF01924
146	PF00905
147	PF03717
148	PF09718
149	PF06120
150	PF00710
151	PF00005
152	PF12399
153	PF02080
154	PF02080
155	PF02254
156	PF02254
157	PF00512
158	PF00672
159	PF02518
160	PF02580
161	PF00106
162	PF03479
163	PF00271
164	PF03880
165	PF00270
166	PF02569
167	PF00149
168	PF02872
169	PF07729
170	PF00392
171	PF03033
172	PF04101
173	PF13347
174	PF00005
175	PF00133
176	PF08264
177	PF10458
178	PF01965
179	PF13353
180	PF04055
181	PF02264
182	PF07729
183	PF00392
184	PF00528
185	PF00419
186	PF13377
187	PF12833
188	PF11658
189	PF00532
190	PF00356
191	PF01197
192	PF05430
193	PF01266
194	PF08281
195	PF04542
196	PF13407
197	PF02272
198	PF01368
199	PF08240
200	PF00107
201	PF12883
202	PF12883
203	PF12833
204	PF02311
205	PF00367
206	PF00358
207	PF02378
208	PF08282
209	PF02518
210	PF00512
211	PF01226
212	PF13302
213	PF00132
214	PF03462
215	PF00472
216	PF13432
217	PF13432
218	PF17128
219	PF05717
220	PF05717
221	PF05717
222	PF05717
223	PF05717
224	PF05717
225	PF05717
226	PF05717
227	PF05717
228	PF05717
229	PF03719
230	PF00333
231	PF08279
232	PF02237
233	PF03099
234	PF00378
235	PF00111
236	PF03476
237	PF03473
238	PF02615
239	PF00828
240	PF10263
241	PF17283
242	PF00009
243	PF13085
244	PF13534
245	PF00294
246	PF00267
247	PF00899
248	PF06223
249	PF14891
250	PF00196
251	PF01340
252	PF01026
253	PF12826
254	PF03120
255	PF03119
256	PF14520
257	PF00533
258	PF01653
259	PF01979
260	PF04962
261	PF00425
262	PF04715
263	PF00389
264	PF02826
265	PF00425
266	PF05638
267	PF01012
268	PF00766
269	PF03144
270	PF00009
271	PF03143
272	PF00215
273	PF00122
274	PF00702
275	PF00403
276	PF10753
277	PF02746
278	PF13378
279	PF00330
280	PF06434
281	PF11791
282	PF00248
283	PF03466
284	PF00126
285	PF09456
286	PF00072
287	PF00512
288	PF02518
289	PF00005
290	PF09383
291	PF16576
292	PF00529
293	PF00849
294	PF01479
295	PF00126
296	PF03466
297	PF01926
298	PF06223
299	PF05100
300	PF05100
301	PF00575
302	PF08529
303	PF14520
304	PF13184
305	PF00043
306	PF13409
307	PF00437
308	PF00725
309	PF00725
310	PF00378
311	PF02737
312	PF00521
313	PF03989
314	PF03989
315	PF03989
316	PF03989
317	PF03989
318	PF03989
319	PF13593
320	PF02613
321	PF06064
322	PF16916
323	PF01545
324	PF12833
325	PF02311
326	PF04023
327	PF00496
328	PF12698
329	PF00005
330	PF00005
331	PF02342
332	PF01979
333	PF08282
334	PF07731
335	PF07732
336	PF00394
337	PF01894
338	PF10609
339	PF00563
340	PF05231
341	PF14718
342	PF01464
343	PF04222
344	PF08463
345	PF13588
346	PF00271
347	PF04851
348	PF05368
349	PF02541
350	PF08003
351	PF04151
352	PF00557
353	PF00149
354	PF00149
355	PF13116
356	PF13502
357	PF02784
358	PF13378
359	PF02746
360	PF00510
361	PF13412
362	PF01037
363	PF00702
364	PF00122
365	PF00690
366	PF00689
367	PF07690
368	PF00551
369	PF00015
370	PF08447
371	PF01717
372	PF08267
373	PF08543
374	PF13242
375	PF00370
376	PF02782
377	PF00005
378	PF00005
379	PF00587
380	PF03129
381	PF04073
382	PF01313
383	PF12833
384	PF12852
385	PF02416
386	PF00313
387	PF01464
388	PF00497
389	PF00440
390	PF13460
391	PF10431
392	PF06689
393	PF07724
394	PF00873
395	PF01343
396	PF00854
397	PF00126
398	PF03466
399	PF02901
400	PF01228
401	PF13247
402	PF00037
403	PF07687
404	PF01546
405	PF00375
406	PF00731
407	PF00884
408	PF04170
409	PF17185
410	PF03588
411	PF00691
412	PF13677
413	PF00013
414	PF01138
415	PF01138
416	PF03725
417	PF03725
418	PF00575
419	PF03726
420	PF13507
421	PF02769
422	PF02769
423	PF00528
424	PF00118
425	PF02463
426	PF02870
427	PF01035
428	PF00132
429	PF00132
430	PF14602
431	PF00239
432	PF05099
433	PF02811
434	PF00924
435	PF01206
436	PF01025
437	PF05958
438	PF13561
439	PF02254
440	PF07885
441	PF04542
442	PF04546
443	PF04545
444	PF00140
445	PF03979
446	PF04539
447	PF04002
448	PF00581
449	PF04960
450	PF01266
451	PF07690
452	PF00482
453	PF00482
454	PF07437
455	PF00255
456	PF00571
457	PF00571
458	PF01380
459	PF00356
460	PF13377
461	PF05524
462	PF02896
463	PF00391
464	PF00874
465	PF00874
466	PF08282
467	PF00512
468	PF00672
469	PF02518
470	PF00155
471	PF02545
472	PF08085
473	PF03180
474	PF07690
475	PF01207
476	PF00155
477	PF01058
478	PF00873
479	PF00056
480	PF02866
481	PF06722
482	PF00239
483	PF07508
484	PF13408
485	PF06288
486	PF01252
487	PF00072
488	PF00486
489	PF00572
490	PF00224
491	PF02887
492	PF13541
493	PF01078
494	PF13335
495	PF02910
496	PF00890
497	PF03825
498	PF06296
499	PF08402
500	PF00005
501	PF00959
502	PF09984
503	PF00512
504	PF02518
505	PF01627
506	PF00072
507	PF03527
508	PF05593
509	PF05593
510	PF05593
511	PF05593
512	PF05593
513	PF05593
514	PF14220
515	PF00408
516	PF02878
517	PF02879
518	PF02880
519	PF13419
520	PF00267
521	PF00394
522	PF07732
523	PF07731
524	PF00472
525	PF01149
526	PF06827
527	PF06831
528	PF03864
529	PF03864
530	PF00005
531	PF08352
532	PF13649
533	PF04728
534	PF00294
535	PF00044
536	PF02800
537	PF01583
538	PF00453
539	PF02880
540	PF02878
541	PF00408
542	PF02879
543	PF00854
544	PF08461
545	PF00575
546	PF08206
547	PF08206
548	PF00773
549	PF06251
550	PF00512
551	PF02518
552	PF00989
553	PF02875
554	PF08245
555	PF08282
556	PF08755
557	PF00581
558	PF01047
559	PF01869
560	PF11873
561	PF01464
562	PF10502
563	PF00717
564	PF08410
565	PF03629
566	PF11940
567	PF17432
568	PF01433
569	PF07690
570	PF09313
571	PF00512
572	PF02518
573	PF03605
574	PF08545
575	PF08541
576	PF04216
577	PF04492
578	PF00158
579	PF00072
580	PF13186
581	PF13353
582	PF04055
583	PF00929
584	PF00392
585	PF07702
586	PF16967
587	PF15976
588	PF13413
589	PF13464
590	PF00936
591	PF00936
592	PF00528
593	PF00468
594	PF13505
595	PF06508
596	PF01743
597	PF12626
598	PF12627
599	PF13811
600	PF07715
601	PF00593
602	PF00005
603	PF00480
604	PF01022
605	PF07361
606	PF01568
607	PF00384
608	PF04879
609	PF00356
610	PF13377
611	PF08085
612	PF00698
613	PF14310
614	PF01915
615	PF00933
616	PF09334
617	PF01588
618	PF03466
619	PF00126
620	PF00512
621	PF16527
622	PF00672
623	PF02518
624	PF13407
625	PF05322
626	PF01043
