Feature	Pfam
0	PF13728
1	PF00005
2	PF04205
3	PF06406
4	PF07128
5	PF13728
6	PF08388
7	PF00078
8	PF08048
9	PF00665
10	PF07362
11	PF01695
12	PF07715
13	PF00593
14	PF00565
15	PF00593
16	PF07715
17	PF02387
18	PF10723
19	PF01258
20	PF04945
21	PF10080
22	PF10784
23	PF01848
24	PF01527
25	PF01656
26	PF06986
27	PF10412
28	PF12615
29	PF06290
30	PF00561
31	PF05261
32	PF01695
33	PF00717
34	PF03239
35	PF08020
36	PF08534
37	PF08708
38	PF03090
39	PF03544
40	PF13604
41	PF07057
42	PF08751
43	PF06586
44	PF05513
45	PF02687
46	PF12704
47	PF02195
48	PF05175
49	PF00436
50	PF00589
51	PF00989
52	PF03230
53	PF12602
54	PF04352
55	PF05857
56	PF00665
57	PF06834
58	PF09673
59	PF05509
60	PF01695
61	PF05321
62	PF04187
63	PF10881
64	PF05818
65	PF09679
66	PF06183
67	PF07296
68	PF03333
69	PF00665
70	PF02796
71	PF09676
72	PF05717
73	PF12083
74	PF01845
75	PF00589
76	PF06006
77	PF01051
78	PF06952
79	PF07128
80	PF08534
81	PF12704
82	PF02687
83	PF06924
84	PF07178
85	PF01555
86	PF01609
87	PF00328
88	PF01610
89	PF14690
90	PF13542
91	PF09677
92	PF03743
93	PF13610
94	PF06067
95	PF06122
96	PF11130
97	PF07916
98	PF01464
99	PF10634
100	PF11100
101	PF10670
102	PF01323
103	PF12477
104	PF03526
105	PF05309
106	PF10894
107	PF10624
108	PF06649
109	PF02801
110	PF00975
111	PF16197
112	PF08659
113	PF00109
114	PF08242
115	PF08242
116	PF00668
117	PF00550
118	PF00550
119	PF00698
120	PF00383
121	PF08211
122	PF00528
123	PF02518
124	PF00183
125	PF02595
126	PF01520
127	PF00485
128	PF03755
129	PF08340
130	PF12399
131	PF00005
132	PF17155
133	PF00990
134	PF02880
135	PF02879
136	PF00408
137	PF02878
138	PF01842
139	PF01842
140	PF08335
141	PF01909
142	PF01966
143	PF02113
144	PF08279
145	PF13280
146	PF01612
147	PF02739
148	PF00476
