Feature	Pfam
0	PF03709
1	PF01276
2	PF03711
3	PF00389
4	PF11890
5	PF02826
6	PF03466
7	PF00126
8	PF02880
9	PF00408
10	PF02878
11	PF02879
12	PF00128
13	PF00278
14	PF02784
15	PF03958
16	PF00263
17	PF01966
18	PF02368
19	PF16461
20	PF02569
21	PF13247
22	PF13802
23	PF01055
24	PF02424
25	PF03710
26	PF03710
27	PF08335
28	PF08335
29	PF02826
30	PF00107
31	PF08240
32	PF03466
33	PF00126
34	PF02541
35	PF15606
36	PF05593
37	PF05593
38	PF05593
39	PF05593
40	PF05593
41	PF05593
42	PF05593
43	PF03527
44	PF07992
45	PF00756
46	PF03205
47	PF07943
48	PF00768
49	PF09334
50	PF01588
51	PF00771
52	PF02110
53	PF01553
54	PF00005
55	PF01131
56	PF01396
57	PF01396
58	PF08272
59	PF08272
60	PF01751
61	PF06545
62	PF02769
63	PF00586
64	PF02464
65	PF04960
66	PF16363
67	PF11873
68	PF01464
69	PF00701
70	PF04741
71	PF02729
72	PF00185
73	PF07743
74	PF00266
75	PF16576
76	PF00529
77	PF00456
78	PF02779
79	PF02780
80	PF14464
81	PF00877
82	PF00939
83	PF01197
84	PF01197
85	PF13987
86	PF07166
87	PF02482
88	PF01926
89	PF12631
90	PF10396
91	PF13018
92	PF03797
93	PF01012
94	PF00766
95	PF00271
96	PF00270
97	PF05016
98	PF00585
99	PF00585
100	PF00291
101	PF13500
102	PF01252
103	PF01699
104	PF01699
105	PF09134
106	PF09134
107	PF09134
108	PF09134
109	PF09134
110	PF11924
111	PF02369
112	PF02369
113	PF02369
114	PF05036
115	PF01527
116	PF00675
117	PF05193
118	PF04879
119	PF00384
120	PF01568
121	PF01124
122	PF13192
123	PF07992
124	PF07690
125	PF00496
126	PF07690
127	PF00664
128	PF00005
129	PF08245
130	PF01225
131	PF02875
132	PF11924
133	PF02369
134	PF02369
135	PF02369
136	PF02369
137	PF02369
138	PF02369
139	PF02369
140	PF09134
141	PF09134
142	PF01523
143	PF00005
144	PF00005
145	PF05866
146	PF04976
147	PF00230
148	PF13622
149	PF00196
150	PF01145
151	PF15975
152	PF02910
153	PF00890
154	PF00158
155	PF01590
156	PF01032
157	PF02233
158	PF03734
159	PF01471
160	PF00899
161	PF00528
162	PF08965
163	PF10736
164	PF00158
165	PF00072
166	PF02787
167	PF02142
168	PF02786
169	PF02786
170	PF03458
171	PF03458
172	PF02978
173	PF00448
174	PF02881
175	PF13520
176	PF13560
177	PF02798
178	PF00043
179	PF01661
180	PF00707
181	PF05198
182	PF03454
183	PF00994
184	PF03453
185	PF13180
186	PF13365
187	PF00595
188	PF00293
189	PF09297
190	PF01228
191	PF02901
192	PF07825
193	PF05175
194	PF01270
195	PF01264
196	PF01557
197	PF02814
198	PF05194
199	PF02814
200	PF05194
201	PF05193
202	PF05193
203	PF00675
204	PF07690
205	PF13247
206	PF09163
207	PF05872
208	PF00486
209	PF00072
210	PF03459
211	PF03459
212	PF00126
213	PF00126
214	PF03466
215	PF01205
216	PF09186
217	PF13347
218	PF00005
219	PF00005
220	PF05368
221	PF01546
222	PF07687
223	PF00528
224	PF01568
225	PF00384
226	PF14710
227	PF00005
228	PF08125
229	PF01232
