Feature	Pfam
0	PF02056
1	PF11975
2	PF08719
3	PF07729
4	PF00392
5	PF02482
6	PF12833
7	PF07434
8	PF00171
9	PF16320
10	PF00542
11	PF00532
12	PF00356
13	PF00724
14	PF07992
15	PF07715
16	PF00593
17	PF02685
18	PF00849
19	PF05193
20	PF05193
21	PF00675
22	PF00290
23	PF11967
24	PF02565
25	PF00072
26	PF00486
27	PF12368
28	PF00581
29	PF02826
30	PF01842
31	PF00389
32	PF00595
33	PF00595
34	PF13365
35	PF01709
36	PF01467
37	PF02254
38	PF00999
39	PF01381
40	PF02316
41	PF00158
42	PF02954
43	PF01590
44	PF08013
45	PF02321
46	PF02321
47	PF01311
48	PF01751
49	PF00204
50	PF00986
51	PF02518
52	PF06977
53	PF00702
54	PF00122
55	PF07690
56	PF01381
57	PF02223
58	PF00486
59	PF00072
60	PF07690
61	PF00496
62	PF01546
63	PF07687
64	PF00692
65	PF03475
66	PF03473
67	PF04262
68	PF13419
69	PF02592
70	PF03472
71	PF00196
72	PF01411
73	PF07973
74	PF02272
75	PF02789
76	PF00883
77	PF03061
78	PF00224
79	PF02887
80	PF01266
81	PF01037
82	PF13404
83	PF03466
84	PF00126
85	PF01381
86	PF03120
87	PF01653
88	PF04999
89	PF12800
90	PF13247
91	PF10672
92	PF00591
93	PF07831
94	PF02885
95	PF00923
96	PF01467
97	PF00294
98	PF13380
99	PF13607
100	PF13549
101	PF00583
102	PF00075
103	PF00196
104	PF00849
105	PF01479
106	PF01497
107	PF02784
108	PF00278
109	PF00419
110	PF01077
111	PF01077
112	PF03460
113	PF03460
114	PF00258
115	PF02924
116	PF02924
117	PF06711
118	PF03466
119	PF00126
120	PF02272
121	PF01368
122	PF03167
123	PF07963
124	PF13464
125	PF13413
126	PF00107
127	PF08240
128	PF04960
129	PF13353
130	PF04055
131	PF00158
132	PF06956
133	PF07813
134	PF17203
135	PF14689
136	PF02518
137	PF00989
138	PF01979
139	PF03709
140	PF01276
141	PF03711
142	PF12800
143	PF13247
144	PF01242
145	PF02482
146	PF02817
147	PF00198
148	PF00364
149	PF00208
150	PF02812
151	PF13520
152	PF00825
153	PF14559
154	PF00085
155	PF14561
156	PF11143
157	PF01975
158	PF02798
159	PF00043
160	PF05193
161	PF05193
162	PF16187
163	PF00675
164	PF10417
165	PF00578
166	PF00330
167	PF11791
168	PF06434
169	PF00725
170	PF00725
171	PF00378
172	PF02737
173	PF04055
174	PF13353
175	PF05872
176	PF13419
177	PF00149
178	PF16353
179	PF00703
180	PF02929
181	PF02837
182	PF02836
183	PF00294
184	PF02811
185	PF10282
186	PF01694
187	PF00370
188	PF02782
189	PF00072
190	PF04397
191	PF00348
192	PF01380
193	PF01578
194	PF16327
195	PF00226
196	PF01556
197	PF01568
198	PF00384
199	PF04879
200	PF02560
201	PF11656
202	PF07690
203	PF00532
204	PF00664
205	PF00005
206	PF11924
207	PF02369
208	PF02369
209	PF02369
210	PF09134
211	PF09134
212	PF09134
213	PF09134
214	PF09134
215	PF03575
216	PF16363
217	PF02371
218	PF01548
219	PF02371
220	PF01548
221	PF02371
222	PF01548
223	PF02371
224	PF01548
225	PF02371
226	PF01548
227	PF02371
228	PF01548
229	PF02803
230	PF00108
231	PF07972
232	PF01050
233	PF00483
234	PF01058
235	PF13539
236	PF00384
237	PF04879
238	PF01568
239	PF00471
240	PF13353
241	PF00460
242	PF06429
243	PF01728
244	PF07690
245	PF01043
246	PF07517
247	PF02810
248	PF07516
249	PF00367
250	PF00358
251	PF02378
252	PF02954
253	PF13188
254	PF00158
255	PF04632
256	PF01063
257	PF02569
258	PF01218
259	PF01053
260	PF00378
261	PF00990
262	PF17158
263	PF00313
264	PF01676
265	PF06415
266	PF16326
267	PF12848
268	PF00005
269	PF00005
270	PF08543
271	PF01381
272	PF04754
273	PF01179
274	PF02727
275	PF07833
276	PF02728
277	PF07085
278	PF01515
279	PF13500
280	PF14450
281	PF02491
282	PF00343
283	PF10948
284	PF00345
285	PF02753
286	PF13802
287	PF01055
288	PF00128
289	PF06325
290	PF13264
291	PF12838
292	PF02897
293	PF00326
294	PF01182
295	PF07973
296	PF03129
297	PF00587
298	PF02824
299	PF06005
300	PF00158
301	PF01590
302	PF06545
303	PF13247
304	PF04287
305	PF00501
306	PF13193
307	PF00437
308	PF02153
309	PF01817
310	PF01192
311	PF00892
312	PF00892
313	PF00805
314	PF00805
315	PF13599
316	PF01590
317	PF00158
318	PF02954
319	PF01027
320	PF07702
321	PF00392
322	PF08541
323	PF08545
324	PF13954
325	PF13953
326	PF00577
327	PF01648
328	PF13238
329	PF01488
330	PF08501
331	PF07690
332	PF00013
333	PF01138
334	PF01138
335	PF03725
336	PF03725
337	PF00575
338	PF03726
339	PF02016
340	PF08282
341	PF13437
342	PF13533
343	PF05985
344	PF02875
345	PF08245
346	PF12167
347	PF00589
348	PF01019
349	PF05069
350	PF00158
351	PF02954
352	PF08525
353	PF01551
354	PF01476
355	PF03449
356	PF01272
357	PF13710
358	PF10369
359	PF01799
360	PF00111
361	PF07063
362	PF00696
363	PF00583
364	PF13521
365	PF01381
366	PF07338
367	PF08245
368	PF01225
369	PF02875
370	PF00390
371	PF03949
372	PF13192
373	PF07992
374	PF04257
375	PF13375
376	PF12838
377	PF01512
378	PF10531
379	PF04354
380	PF04960
381	PF05025
382	PF17263
383	PF05489
384	PF09456
385	PF00072
386	PF00512
387	PF02518
388	PF06026
389	PF02464
390	PF00293
391	PF03958
392	PF00263
393	PF14720
394	PF01058
395	PF01202
396	PF05565
397	PF00550
398	PF00857
399	PF06998
400	PF02464
