Feature	Pfam
0	PF00809
1	PF00356
2	PF00532
3	PF01850
4	PF08534
5	PF01614
6	PF09339
7	PF13020
8	PF10634
9	PF01848
10	PF13610
11	PF02065
12	PF16874
13	PF16875
14	PF04313
15	PF04851
16	PF12008
17	PF05309
18	PF02417
19	PF02417
20	PF01636
21	PF01306
22	PF03235
23	PF13610
24	PF07916
25	PF02274
26	PF02452
27	PF05016
28	PF00809
29	PF05513
30	PF06834
31	PF01258
32	PF03239
33	PF05261
34	PF00528
35	PF03743
36	PF02574
37	PF05175
38	PF00701
39	PF00324
40	PF01464
41	PF00696
42	PF08534
43	PF00149
44	PF13610
45	PF13610
46	PF13610
47	PF13610
48	PF13604
49	PF07057
50	PF08751
51	PF07362
52	PF03992
53	PF02384
54	PF12161
55	PF04945
56	PF10080
57	PF13427
58	PF01909
59	PF00528
60	PF13354
61	PF08048
62	PF08048
63	PF06924
64	PF07178
65	PF07690
66	PF12704
67	PF02687
68	PF01555
69	PF01555
70	PF00186
71	PF01636
72	PF04655
73	PF01527
74	PF00665
75	PF13276
76	PF01420
77	PF01420
78	PF13416
79	PF12477
80	PF00005
81	PF00005
82	PF08402
83	PF01051
84	PF04352
85	PF12602
86	PF00251
87	PF08244
88	PF10723
89	PF09679
90	PF13728
91	PF02909
92	PF00440
93	PF05717
94	PF04014
95	PF02387
96	PF00185
97	PF02729
98	PF03812
99	PF01323
100	PF00440
101	PF04205
102	PF12083
103	PF06122
104	PF00589
105	PF13166
106	PF02604
107	PF01527
108	PF14319
109	PF04986
110	PF00398
111	PF06586
112	PF12840
113	PF13495
114	PF00589
115	PF16966
116	PF11471
117	PF06308
118	PF01845
119	PF10894
120	PF03230
121	PF01042
122	PF02517
123	PF02863
124	PF01316
125	PF05818
126	PF00589
127	PF09673
128	PF00440
129	PF05857
130	PF01402
131	PF10723
132	PF02195
133	PF01935
134	PF11130
135	PF07885
136	PF10412
137	PF12615
138	PF02522
139	PF07128
140	PF07128
141	PF13238
142	PF02661
143	PF01848
144	PF09676
145	PF03551
146	PF02371
147	PF01548
148	PF13700
149	PF01526
150	PF00893
151	PF06067
152	PF13614
153	PF13728
154	PF01051
155	PF09677
156	PF11100
157	PF13610
158	PF07296
159	PF05509
160	PF01609
161	PF05598
162	PF06986
163	PF02687
164	PF12704
165	PF02371
166	PF01548
167	PF03606
168	PF10881
169	PF10412
170	PF00809
171	PF00905
172	PF00186
173	PF02796
174	PF00239
175	PF05598
176	PF13751
177	PF13610
178	PF13610
179	PF11799
180	PF00817
181	PF13438
182	PF01636
183	PF00816
184	PF00816
185	PF03743
186	PF13523
187	PF09217
188	PF09019
189	PF13091
190	PF13538
191	PF13604
192	PF08751
193	PF05101
194	PF13354
195	PF01051
196	PF04335
197	PF03230
198	PF13354
199	PF13936
200	PF00665
201	PF00145
202	PF10263
203	PF02796
204	PF00239
205	PF00717
206	PF00589
207	PF12482
208	PF02371
209	PF01548
210	PF01464
211	PF13610
212	PF13427
213	PF01909
214	PF07996
215	PF13495
216	PF00589
217	PF05713
218	PF04471
219	PF13700
220	PF01526
221	PF04610
222	PF03524
223	PF04655
224	PF07275
225	PF16509
226	PF01695
227	PF14319
228	PF00437
229	PF07424
230	PF07042
231	PF17273
232	PF03432
233	PF01751
234	PF01131
235	PF03743
236	PF00436
237	PF03230
238	PF11657
239	PF00437
240	PF17394
241	PF01381
242	PF07283
243	PF08401
244	PF13662
245	PF16509
246	PF13614
247	PF04610
248	PF02195
249	PF08535
250	PF06613
251	PF05101
252	PF01464
253	PF06414
254	PF01381
255	PF10502
256	PF04335
257	PF03135
258	PF00239
259	PF03524
260	PF02534
261	PF02534
262	PF02534
263	PF04956
264	PF01255
265	PF02082
266	PF08816
267	PF00012
268	PF01455
269	PF07670
270	PF07662
271	PF01773
272	PF13538
273	PF13604
274	PF09209
275	PF00440
276	PF07715
277	PF00593
278	PF00072
279	PF01339
280	PF01012
281	PF07995
282	PF00037
283	PF12798
284	PF10531
285	PF01512
286	PF12838
287	PF13375
288	PF05368
289	PF02899
290	PF00589
291	PF00440
292	PF08361
293	PF01476
294	PF01476
295	PF01464
296	PF00501
297	PF08242
298	PF00668
299	PF00668
300	PF00550
301	PF00550
302	PF00550
303	PF01380
304	PF05746
305	PF02092
306	PF06558
307	PF13018
308	PF16168
309	PF16168
310	PF03230
311	PF13377
312	PF12833
313	PF00324
314	PF00392
315	PF07702
316	PF04355
317	PF06806
318	PF02080
319	PF02080
320	PF02254
321	PF02254
322	PF00710
323	PF13990
324	PF01568
325	PF14710
326	PF00384
327	PF00254
328	PF05697
329	PF05698
330	PF00004
331	PF07724
332	PF10431
333	PF13426
334	PF13426
335	PF00990
336	PF00563
337	PF16327
338	PF16327
339	PF01578
340	PF06969
341	PF04055
342	PF00581
343	PF00581
344	PF00005
345	PF02687
346	PF12704
347	PF00583
348	PF13534
349	PF13085
350	PF01985
351	PF08448
352	PF00990
353	PF00873
354	PF13091
355	PF13091
356	PF07687
357	PF01546
358	PF13186
359	PF13353
360	PF04055
361	PF00177
362	PF00237
363	PF11398
364	PF00389
365	PF02826
366	PF00892
367	PF13419
368	PF01315
369	PF02738
370	PF00083
371	PF03466
372	PF00126
373	PF08173
374	PF01479
375	PF13561
376	PF03006
377	PF06723
378	PF00994
379	PF02817
380	PF00198
381	PF00364
382	PF07290
383	PF03873
384	PF03872
385	PF00465
386	PF00793
387	PF00313
388	PF00121
389	PF00771
390	PF00486
391	PF00072
392	PF08029
393	PF01634
394	PF03264
395	PF01487
396	PF05958
397	PF00158
398	PF02954
399	PF00072
400	PF00390
401	PF03949
402	PF03610
403	PF00391
404	PF05524
405	PF00381
406	PF05175
407	PF04542
408	PF04546
409	PF04545
410	PF00140
411	PF03979
412	PF04539
413	PF02873
414	PF01565
415	PF00583
416	PF00702
417	PF00122
418	PF00403
419	PF00403
420	PF00120
421	PF03928
422	PF02896
423	PF00381
424	PF00359
425	PF05524
426	PF00391
427	PF01257
428	PF08275
429	PF13155
430	PF10410
431	PF08278
432	PF01807
433	PF14697
434	PF01180
435	PF13328
436	PF02824
437	PF13291
438	PF04607
439	PF13980
440	PF00196
441	PF00072
442	PF12684
443	PF06630
444	PF01155
445	PF05239
446	PF01782
447	PF01513
448	PF04166
449	PF12805
450	PF13515
451	PF01343
452	PF02872
453	PF00149
454	PF09838
455	PF00563
456	PF00990
457	PF13426
458	PF05231
459	PF08448
460	PF08447
461	PF13419
462	PF02261
463	PF01380
464	PF07992
465	PF14691
466	PF13247
467	PF07690
468	PF00005
469	PF00664
470	PF00005
471	PF01052
472	PF13953
473	PF13954
474	PF00577
475	PF07670
476	PF00462
477	PF02545
478	PF00141
479	PF00141
480	PF03466
481	PF00126
482	PF01479
483	PF00849
484	PF00892
485	PF00892
486	PF00276
487	PF00271
488	PF00270
489	PF04965
490	PF03632
491	PF03633
492	PF03636
493	PF00877
494	PF00344
495	PF03949
496	PF00390
497	PF01515
498	PF03466
499	PF00126
500	PF06006
501	PF06945
502	PF01292
503	PF00528
504	PF12833
505	PF01206
506	PF00196
507	PF00072
508	PF03099
509	PF05690
510	PF00015
511	PF02203
512	PF00672
513	PF00293
514	PF12852
515	PF12833
516	PF00367
517	PF02378
518	PF14331
519	PF06761
520	PF06744
521	PF02310
522	PF01642
523	PF06998
524	PF02510
525	PF08240
526	PF00107
527	PF11726
528	PF00873
529	PF00384
530	PF01568
531	PF08281
532	PF04542
533	PF12833
534	PF02311
535	PF03600
536	PF03600
537	PF02080
538	PF02080
539	PF00293
540	PF01695
541	PF00210
542	PF13561
543	PF03825
544	PF00696
545	PF01842
546	PF00702
547	PF00122
548	PF00126
549	PF03466
550	PF02586
551	PF00459
552	PF02358
553	PF04349
554	PF01464
555	PF14718
556	PF07977
557	PF05193
558	PF05193
559	PF00675
560	PF13508
561	PF00374
562	PF00005
563	PF00005
564	PF12848
565	PF17157
566	PF00990
567	PF00563
568	PF04055
569	PF07729
570	PF00392
571	PF01381
572	PF02631
573	PF02880
574	PF02879
575	PF00408
576	PF02878
577	PF00466
578	PF00478
579	PF00571
580	PF00571
581	PF00815
582	PF00384
583	PF01568
584	PF04879
585	PF01022
586	PF13439
587	PF00534
588	PF02926
589	PF02568
590	PF16363
591	PF14883
592	PF01522
593	PF01182
594	PF00528
595	PF00210
596	PF00005
597	PF01029
598	PF01189
599	PF07690
600	PF00923
601	PF17384
602	PF02576
603	PF13953
604	PF00577
605	PF13954
606	PF07992
607	PF13247
608	PF01053
609	PF00892
610	PF00892
611	PF07702
612	PF00392
613	PF01612
614	PF02739
615	PF00476
616	PF01367
617	PF11975
618	PF02056
619	PF01381
