Feature	Pfam
0	PF13752
1	PF13750
2	PF12245
3	PF13610
4	PF06586
5	PF05175
6	PF13708
7	PF02342
8	PF12245
9	PF13750
10	PF01343
11	PF03743
12	PF01464
13	PF01636
14	PF02342
15	PF10138
16	PF13610
17	PF13610
18	PF12500
19	PF15609
20	PF00069
21	PF00092
22	PF15616
23	PF00565
24	PF01848
25	PF00816
26	PF06406
27	PF13361
28	PF00580
29	PF11202
30	PF15608
31	PF08378
32	PF00717
33	PF00903
34	PF07514
35	PF00092
36	PF00092
37	PF08019
38	PF00884
39	PF00092
40	PF09676
41	PF00589
42	PF10502
43	PF02878
44	PF01323
45	PF00809
46	PF07690
47	PF14348
48	PF01381
49	PF15617
50	PF00149
51	PF13614
52	PF13391
53	PF15632
54	PF02342
55	PF13098
56	PF10411
57	PF05099
58	PF02342
59	PF04986
60	PF14319
61	PF00665
62	PF13936
63	PF11284
64	PF01507
65	PF02796
66	PF00239
67	PF13354
68	PF13361
69	PF13245
70	PF02086
71	PF02332
72	PF08536
73	PF17438
74	PF13750
75	PF12245
76	PF13438
77	PF00817
78	PF11799
79	PF11130
80	PF15941
81	PF05321
82	PF06666
83	PF11348
84	PF02195
85	PF08775
86	PF07728
87	PF01051
88	PF05175
89	PF14338
90	PF01555
91	PF02342
92	PF00486
93	PF00126
94	PF06986
95	PF06986
96	PF05015
97	PF05309
98	PF13672
99	PF01569
100	PF09673
101	PF13708
102	PF07178
103	PF00145
104	PF13610
105	PF07916
106	PF07916
107	PF02522
108	PF13728
109	PF01526
110	PF13700
111	PF14020
112	PF02342
113	PF12846
114	PF10412
115	PF13362
116	PF03741
117	PF13391
118	PF06122
119	PF07804
120	PF13657
121	PF13610
122	PF06834
123	PF06117
124	PF11843
125	PF06290
126	PF00436
127	PF06924
128	PF00589
129	PF13701
130	PF13438
131	PF11799
132	PF00817
133	PF13098
134	PF02195
135	PF13708
136	PF16932
137	PF03432
138	PF06006
139	PF09140
140	PF13646
141	PF04352
142	PF16816
143	PF11393
144	PF06952
145	PF00263
146	PF07655
147	PF13354
148	PF10784
149	PF06183
150	PF00300
151	PF01848
152	PF10554
153	PF00437
154	PF07128
155	PF02357
156	PF07275
157	PF00717
158	PF01464
159	PF06406
160	PF03230
161	PF01555
162	PF13729
163	PF00437
164	PF10623
165	PF08805
166	PF07419
167	PF02387
168	PF12293
169	PF00482
170	PF00482
171	PF10671
172	PF06864
173	PF04754
174	PF01478
175	PF07128
176	PF02452
177	PF11412
178	PF05857
179	PF00239
180	PF02796
181	PF00565
182	PF12602
183	PF04352
184	PF06406
185	PF03230
186	PF00561
187	PF05321
188	PF01636
189	PF07057
190	PF13604
191	PF08751
192	PF08048
193	PF01258
194	PF07178
195	PF00665
196	PF13936
197	PF09676
198	PF13655
199	PF01844
200	PF08388
201	PF00078
202	PF05309
203	PF03743
204	PF02948
205	PF10412
206	PF12615
207	PF00753
208	PF05513
209	PF07128
210	PF12083
211	PF05175
212	PF05261
213	PF06006
214	PF01555
215	PF01555
216	PF01848
217	PF09673
218	PF13610
219	PF06067
220	PF00697
221	PF06290
222	PF07916
223	PF00436
224	PF06834
225	PF03400
226	PF07128
227	PF11130
228	PF07296
229	PF10894
230	PF06586
231	PF02517
232	PF10784
233	PF10723
234	PF13728
235	PF09677
236	PF05818
237	PF01464
238	PF06952
239	PF06122
240	PF12477
241	PF05509
242	PF09679
243	PF10881
244	PF10624
245	PF02387
246	PF07339
247	PF00496
248	PF07729
249	PF00392
250	PF00203
251	PF13500
252	PF01515
253	PF07085
254	PF01018
255	PF01926
256	PF03401
257	PF01230
258	PF00908
259	PF02653
260	PF00534
261	PF10590
262	PF01243
263	PF00072
264	PF04397
265	PF00535
266	PF13353
267	PF08335
268	PF08335
269	PF03710
270	PF03710
271	PF02769
272	PF02769
273	PF13507
274	PF00009
275	PF03144
276	PF00679
277	PF00480
278	PF09339
279	PF01614
280	PF06007
281	PF00012
282	PF00012
283	PF00463
284	PF00463
285	PF13416
286	PF01568
287	PF00384
288	PF00497
289	PF02311
290	PF12833
291	PF13354
292	PF11808
293	PF00989
294	PF00512
295	PF02518
296	PF02826
297	PF00389
298	PF03319
299	PF03401
300	PF01042
301	PF04751
302	PF01077
303	PF03460
304	PF07992
305	PF04324
306	PF02347
307	PF02347
308	PF00224
309	PF02887
310	PF02348
311	PF12390
312	PF03841
313	PF12792
314	PF00563
315	PF01590
316	PF00158
317	PF00753
318	PF00419
319	PF00486
320	PF00072
321	PF01545
322	PF16916
323	PF00549
324	PF08442
325	PF13247
326	PF00037
327	PF01336
328	PF00152
329	PF02447
330	PF00126
331	PF03466
332	PF00293
333	PF01232
334	PF08125
335	PF00202
336	PF00512
337	PF16527
338	PF00672
339	PF02518
340	PF02678
341	PF01565
342	PF02873
343	PF01225
344	PF08245
345	PF02875
346	PF02954
347	PF00072
348	PF00158
349	PF13347
350	PF08755
351	PF01228
352	PF08659
353	PF00668
354	PF02801
355	PF00975
356	PF00109
357	PF00698
358	PF16197
359	PF08242
360	PF08242
361	PF00550
362	PF00550
363	PF01740
364	PF00916
365	PF05762
366	PF02378
367	PF00367
368	PF00370
369	PF02782
370	PF13247
371	PF12800
372	PF05728
373	PF00486
374	PF00072
375	PF13591
376	PF14691
377	PF13247
378	PF07992
379	PF00665
380	PF02796
381	PF01012
382	PF00817
383	PF11799
384	PF13438
385	PF11798
386	PF00345
387	PF02753
388	PF03471
389	PF03741
390	PF08461
391	PF00575
392	PF00773
393	PF08206
394	PF08206
395	PF13407
396	PF01418
397	PF01380
398	PF00543
399	PF02302
400	PF01885
401	PF14711
402	PF13247
403	PF00072
404	PF00486
405	PF00456
406	PF02779
407	PF02780
408	PF10431
409	PF00004
410	PF07724
411	PF07690
412	PF04055
413	PF06969
414	PF03692
415	PF03502
416	PF03840
417	PF02302
418	PF12464
419	PF00132
420	PF14602
421	PF00456
422	PF00072
423	PF00486
424	PF06940
425	PF01588
426	PF09334
427	PF00483
428	PF00576
429	PF05958
430	PF01938
431	PF00196
432	PF01204
433	PF01168
434	PF00842
435	PF02776
436	PF02775
437	PF16582
438	PF00107
439	PF08240
440	PF03461
441	PF02559
442	PF00270
443	PF00271
444	PF00528
445	PF01016
446	PF05362
447	PF02190
448	PF00004
449	PF01323
450	PF17291
451	PF13402
452	PF13322
453	PF02899
454	PF00589
455	PF07992
456	PF02852
457	PF03602
458	PF13437
459	PF13533
460	PF07690
461	PF01842
462	PF00696
463	PF00118
464	PF00155
465	PF00005
466	PF13673
467	PF02881
468	PF00448
469	PF01177
470	PF06071
471	PF01926
472	PF12833
473	PF08240
474	PF00107
475	PF00155
476	PF00376
477	PF09278
478	PF02753
479	PF00345
480	PF01569
481	PF03613
482	PF01370
483	PF00551
484	PF02911
485	PF00501
486	PF13193
487	PF16177
488	PF00749
489	PF01170
490	PF02926
491	PF10672
492	PF00005
493	PF08402
494	PF00107
495	PF08240
496	PF13241
497	PF00590
498	PF10414
499	PF14824
500	PF00344
501	PF14812
502	PF00905
503	PF00912
504	PF14814
505	PF02882
506	PF00763
507	PF00343
508	PF13353
509	PF04055
510	PF02875
511	PF08245
512	PF00166
513	PF02746
514	PF13378
515	PF00181
516	PF03947
517	PF00196
518	PF00072
519	PF00330
520	PF00270
521	PF00271
522	PF00005
523	PF08352
524	PF07690
525	PF01050
526	PF00483
527	PF01592
528	PF00005
529	PF01336
530	PF00152
531	PF06827
532	PF06831
533	PF01149
534	PF00384
535	PF01568
536	PF04879
537	PF01311
538	PF01288
539	PF00035
540	PF14622
541	PF00189
542	PF07650
543	PF14842
544	PF01706
545	PF14841
546	PF02253
547	PF00994
548	PF01695
549	PF01551
550	PF01476
551	PF00043
552	PF13409
553	PF00455
554	PF08220
555	PF09261
556	PF07748
557	PF01074
558	PF09285
559	PF01132
560	PF08207
561	PF13847
562	PF13802
563	PF01055
564	PF08240
565	PF00107
566	PF02322
567	PF07690
568	PF02885
569	PF00117
570	PF00591
571	PF00126
572	PF03466
