Feature	Pfam
0	PF00271
1	PF02384
2	PF00176
3	PF03796
4	PF00772
5	PF17358
6	PF17358
7	PF02604
8	PF01464
9	PF01464
10	PF02661
11	PF00589
12	PF05099
13	PF02086
14	PF14890
15	PF00145
16	PF00145
17	PF00145
18	PF04313
19	PF04851
20	PF12008
21	PF02796
22	PF00239
23	PF02796
24	PF00239
25	PF13614
26	PF10543
27	PF03374
28	PF08774
29	PF04383
30	PF03374
31	PF04381
32	PF08775
33	PF02195
34	PF02413
35	PF02413
36	PF16083
37	PF16083
38	PF02413
39	PF02413
40	PF12161
41	PF02384
42	PF01420
43	PF01420
44	PF03406
45	PF03406
46	PF03406
47	PF03406
48	PF16084
49	PF16084
50	PF00149
51	PF16083
52	PF16083
53	PF16786
54	PF01848
55	PF03374
56	PF01051
57	PF06147
58	PF16786
59	PF10554
60	PF13610
61	PF13610
62	PF07927
63	PF07996
64	PF01051
65	PF00437
66	PF01751
67	PF13342
68	PF01131
69	PF01751
70	PF13342
71	PF01131
72	PF03432
73	PF00816
74	PF00816
75	PF00226
76	PF01656
77	PF01656
78	PF04956
79	PF01569
80	PF05321
81	PF05321
82	PF02534
83	PF04335
84	PF13117
85	PF03743
86	PF01569
87	PF08281
88	PF07424
89	PF05101
90	PF03135
91	PF10881
92	PF13117
93	PF01464
94	PF05534
95	PF03524
96	PF04610
97	PF02195
98	PF00144
99	PF13438
100	PF00817
101	PF11799
102	PF11798
103	PF08212
104	PF00482
105	PF00482
106	PF00565
107	PF00565
108	PF01848
109	PF01848
110	PF05016
111	PF12696
112	PF02357
113	PF00437
114	PF00436
115	PF08805
116	PF09140
117	PF00132
118	PF00132
119	PF01555
120	PF00717
121	PF03432
122	PF03432
123	PF03230
124	PF07339
125	PF04754
126	PF13646
127	PF13646
128	PF13701
129	PF07339
130	PF06183
131	PF06924
132	PF06290
133	PF07128
134	PF00263
135	PF07655
136	PF00893
137	PF07275
138	PF02604
139	PF02387
140	PF13098
141	PF13098
142	PF07275
143	PF13708
144	PF13708
145	PF06952
146	PF07419
147	PF10671
148	PF06864
149	PF07128
150	PF07282
151	PF01385
152	PF12323
153	PF03743
154	PF01478
155	PF01478
156	PF01131
157	PF01751
158	PF13342
159	PF04352
160	PF15919
161	PF00565
162	PF02534
163	PF00589
164	PF07996
165	PF00437
166	PF00482
167	PF00482
168	PF00482
169	PF00482
170	PF06688
171	PF01464
172	PF01464
173	PF08805
174	PF08805
175	PF04335
176	PF01848
177	PF05321
178	PF03524
179	PF01145
180	PF14284
181	PF00226
182	PF01656
183	PF07419
184	PF02387
