Feature	Pfam
0	PF01520
1	PF11741
2	PF07883
3	PF01381
4	PF00121
5	PF02261
6	PF00990
7	PF08448
8	PF00448
9	PF02978
10	PF02881
11	PF00392
12	PF07702
13	PF02353
14	PF00083
15	PF14559
16	PF01435
17	PF12833
18	PF14691
19	PF13247
20	PF07992
21	PF00155
22	PF02126
23	PF00436
24	PF02733
25	PF03946
26	PF00298
27	PF00939
28	PF00445
29	PF00005
30	PF08402
31	PF00528
32	PF13167
33	PF16360
34	PF01926
35	PF00392
36	PF07702
37	PF04261
38	PF00419
39	PF04295
40	PF08666
41	PF04324
42	PF12838
43	PF12800
44	PF12800
45	PF00512
46	PF02518
47	PF01627
48	PF00072
49	PF00990
50	PF00673
51	PF00281
52	PF00813
53	PF03486
54	PF00709
55	PF00749
56	PF01894
57	PF13416
58	PF13533
59	PF13437
60	PF16327
61	PF16327
62	PF01578
63	PF04131
64	PF13378
65	PF02706
66	PF03551
67	PF00416
68	PF14535
69	PF00501
70	PF01370
71	PF13378
72	PF01848
73	PF00595
74	PF02163
75	PF01179
76	PF07833
77	PF02728
78	PF02727
79	PF09078
80	PF01584
81	PF02895
82	PF01627
83	PF02518
84	PF10808
85	PF08282
86	PF13091
87	PF13091
88	PF13396
89	PF17156
90	PF00990
91	PF05683
92	PF05681
93	PF14819
94	PF14489
95	PF00419
96	PF02335
97	PF13183
98	PF02754
99	PF02754
100	PF02355
101	PF13721
102	PF07549
103	PF02779
104	PF02780
105	PF00456
106	PF01182
107	PF08338
108	PF01370
109	PF00313
110	PF00563
111	PF12792
112	PF00083
113	PF00370
114	PF02782
115	PF00158
116	PF02954
117	PF01590
118	PF13627
119	PF00873
120	PF12798
121	PF13247
122	PF12800
123	PF12833
124	PF00512
125	PF00672
126	PF02518
127	PF01300
128	PF00708
129	PF07503
130	PF07503
131	PF16326
132	PF12848
133	PF00005
134	PF00005
135	PF13328
136	PF13291
137	PF02824
138	PF04607
139	PF00009
140	PF16658
141	PF03144
142	PF12833
143	PF13481
144	PF13541
145	PF13722
146	PF02554
147	PF00106
148	PF01668
149	PF12724
150	PF01264
151	PF01926
152	PF00561
153	PF01568
154	PF04879
155	PF00384
156	PF03720
157	PF00984
158	PF03721
159	PF00471
160	PF00478
161	PF13302
162	PF06004
163	PF03740
164	PF12833
165	PF00005
166	PF02880
167	PF02879
168	PF02878
169	PF00408
170	PF10796
171	PF02803
172	PF00108
173	PF00012
174	PF06411
175	PF00474
176	PF00005
177	PF00425
178	PF00072
179	PF00486
180	PF00043
181	PF13409
182	PF01266
183	PF08267
184	PF01717
185	PF02874
186	PF00006
187	PF00306
188	PF02560
189	PF05188
190	PF05190
191	PF00488
192	PF01624
193	PF05192
194	PF00425
195	PF07694
196	PF02518
197	PF06580
198	PF00367
199	PF00358
200	PF02378
201	PF00324
202	PF00267
203	PF01808
204	PF02142
205	PF04102
206	PF00593
207	PF07715
208	PF00528
209	PF00497
210	PF00581
211	PF01842
212	PF01842
213	PF08335
214	PF01909
215	PF01966
