Feature	Pfam
0	PF17508
1	PF08048
2	PF13614
3	PF00565
4	PF07683
5	PF02492
6	PF05261
7	PF12704
8	PF02687
9	PF00005
10	PF06291
11	PF07690
12	PF01024
13	PF11504
14	PF00892
15	PF00892
16	PF10894
17	PF00376
18	PF09278
19	PF05513
20	PF00589
21	PF13728
22	PF09679
23	PF01051
24	PF07916
25	PF07178
26	PF00005
27	PF01258
28	PF16576
29	PF02195
30	PF01848
31	PF13434
32	PF13728
33	PF06006
34	PF10723
35	PF00113
36	PF12602
37	PF04352
38	PF09673
39	PF12615
40	PF10412
41	PF07715
42	PF00593
43	PF05175
44	PF00756
45	PF11806
46	PF02195
47	PF06952
48	PF08447
49	PF00015
50	PF03486
51	PF11130
52	PF01935
53	PF06122
54	PF13523
55	PF07715
56	PF00593
57	PF03743
58	PF06276
59	PF04183
60	PF00756
61	PF06586
62	PF12477
63	PF13700
64	PF01526
65	PF14602
66	PF00132
67	PF06722
68	PF07395
69	PF00005
70	PF00005
71	PF00664
72	PF00664
73	PF12083
74	PF00436
75	PF00857
76	PF13604
77	PF08751
78	PF07057
79	PF00793
80	PF07993
81	PF00950
82	PF06290
83	PF10624
84	PF07690
85	PF16576
86	PF00529
87	PF09676
88	PF02909
89	PF00440
90	PF00929
91	PF05309
92	PF02537
93	PF01297
94	PF02796
95	PF00239
96	PF01278
97	PF03412
98	PF00664
99	PF00005
100	PF05857
101	PF02321
102	PF02321
103	PF02371
104	PF01548
105	PF03526
106	PF07128
107	PF04193
108	PF05818
109	PF06986
110	PF07296
111	PF13683
112	PF03230
113	PF09677
114	PF04183
115	PF06276
116	PF00950
117	PF11100
118	PF02387
119	PF05016
120	PF06834
121	PF06067
122	PF05509
123	PF05509
124	PF01815
125	PF03432
126	PF05713
127	PF13438
128	PF11799
129	PF00817
130	PF03432
131	PF02796
132	PF00239
133	PF13166
134	PF10623
135	PF00436
136	PF07339
137	PF03960
138	PF04542
139	PF08281
140	PF02195
141	PF13420
142	PF00300
143	PF02374
144	PF02374
145	PF01555
146	PF01555
147	PF06006
148	PF04754
149	PF04014
150	PF12323
151	PF01385
152	PF07282
153	PF11393
154	PF01022
155	PF02040
156	PF13098
157	PF07339
158	PF08447
159	PF00015
160	PF02387
161	PF00437
