Feature	Pfam
0	PF00392
1	PF07702
2	PF08343
3	PF02867
4	PF00317
5	PF12833
6	PF04266
7	PF07992
8	PF05524
9	PF02896
10	PF00391
11	PF12836
12	PF16921
13	PF00575
14	PF09371
15	PF04093
16	PF03802
17	PF00296
18	PF00563
19	PF00990
20	PF17154
21	PF00528
22	PF12911
23	PF00248
24	PF01202
25	PF02810
26	PF03695
27	PF02894
28	PF01408
29	PF07943
30	PF00768
31	PF01370
32	PF02911
33	PF00551
34	PF00563
35	PF17157
36	PF00990
37	PF00406
38	PF05191
39	PF02110
40	PF00732
41	PF05199
42	PF00296
43	PF00171
44	PF00005
45	PF05343
46	PF00370
47	PF02782
48	PF08013
49	PF00035
50	PF14622
51	PF07559
52	PF00460
53	PF06429
54	PF00486
55	PF00330
56	PF11791
57	PF06434
58	PF00384
59	PF10588
60	PF04879
61	PF13510
62	PF01568
63	PF00120
64	PF08282
65	PF00480
66	PF12974
67	PF02518
68	PF00512
69	PF00109
70	PF02801
71	PF17430
72	PF00133
73	PF08264
74	PF06827
75	PF02222
76	PF00367
77	PF02378
78	PF02926
79	PF02568
80	PF01926
81	PF07650
82	PF02753
83	PF00345
84	PF00842
85	PF01168
86	PF07729
87	PF00392
88	PF03400
89	PF00860
90	PF00596
91	PF00551
92	PF01842
93	PF02378
94	PF00367
95	PF00358
96	PF00171
97	PF00465
98	PF13091
99	PF13091
100	PF14559
101	PF05420
102	PF13432
103	PF13432
104	PF00005
105	PF01494
106	PF13192
107	PF07992
108	PF01330
109	PF14520
110	PF07499
111	PF00924
112	PF00465
113	PF00924
114	PF05552
115	PF13439
116	PF00534
117	PF02311
118	PF12833
119	PF10672
120	PF08402
121	PF00005
122	PF00384
123	PF01568
124	PF07338
125	PF07338
126	PF07338
127	PF01416
128	PF01416
129	PF02492
130	PF07683
131	PF07690
132	PF01510
133	PF03193
134	PF03061
135	PF07702
136	PF00392
137	PF06123
138	PF13144
139	PF02965
140	PF02310
141	PF02607
142	PF00809
143	PF02574
144	PF00463
145	PF00463
146	PF13177
147	PF09115
148	PF13416
149	PF01170
150	PF02926
151	PF10672
152	PF13507
153	PF02769
154	PF02769
155	PF05222
156	PF12769
157	PF01262
158	PF02310
159	PF01642
160	PF00158
161	PF01590
162	PF00512
163	PF16527
164	PF00672
165	PF02518
166	PF00696
167	PF01472
168	PF00171
169	PF01575
170	PF02885
171	PF00591
172	PF07831
173	PF00939
174	PF00708
175	PF13532
176	PF00122
177	PF00403
178	PF00403
179	PF00702
180	PF06411
181	PF01337
182	PF02378
183	PF00359
184	PF02302
185	PF00111
186	PF11658
187	PF03889
188	PF08645
189	PF00475
190	PF00210
191	PF04356
192	PF00300
193	PF02954
194	PF13188
195	PF00158
196	PF02613
197	PF03205
198	PF00528
199	PF00419
200	PF09160
201	PF06414
202	PF01739
203	PF03705
204	PF00561
205	PF07007
206	PF00462
207	PF13193
208	PF00501
209	PF00005
210	PF00664
211	PF02746
212	PF13378
213	PF03819
214	PF03819
215	PF02874
216	PF00006
217	PF00306
218	PF02421
219	PF07670
220	PF07670
221	PF07664
222	PF00205
223	PF02776
224	PF02775
225	PF01636
226	PF13411
227	PF05175
228	PF02801
229	PF00109
230	PF13555
231	PF13558
232	PF14691
233	PF07992
234	PF13247
235	PF00828
236	PF07690
237	PF00072
238	PF00486
239	PF12833
240	PF14525
241	PF00892
242	PF12833
243	PF02737
244	PF00378
245	PF00725
246	PF00725
247	PF00497
248	PF01053
249	PF00037
250	PF12798
251	PF01612
252	PF02739
253	PF00476
254	PF01367
255	PF10971
256	PF00072
257	PF00196
258	PF00849
259	PF02541
260	PF00005
261	PF00005
262	PF01761
263	PF03330
264	PF05036
265	PF15937
266	PF00356
267	PF13377
268	PF02540
269	PF00117
270	PF00958
271	PF00717
272	PF01726
273	PF00953
274	PF01618
275	PF05681
276	PF05683
277	PF16363
278	PF00117
279	PF03797
280	PF02021
281	PF05362
282	PF13654
283	PF09619
284	PF00015
285	PF02203
286	PF00672
287	PF02910
288	PF00890
289	PF02335
290	PF00113
291	PF03952
292	PF03942
293	PF00465
294	PF01527
295	PF00665
296	PF13276
297	PF00717
298	PF00330
299	PF00694
300	PF07702
301	PF00392
302	PF00185
303	PF02729
304	PF08003
305	PF01263
306	PF03949
307	PF00390
308	PF01515
309	PF00330
310	PF07690
311	PF01584
312	PF09078
313	PF02895
314	PF01627
315	PF02518
316	PF00356
317	PF13377
318	PF08274
319	PF03831
320	PF00817
321	PF11798
322	PF11799
323	PF13991
324	PF02826
325	PF01842
326	PF00389
327	PF00005
328	PF00579
329	PF01479
330	PF00215
331	PF00106
332	PF06296
333	PF00313
334	PF08220
335	PF00455
336	PF01381
337	PF13561
338	PF10831
339	PF00291
340	PF02962
341	PF13292
342	PF02780
343	PF02779
344	PF12568
345	PF02518
346	PF00512
347	PF02635
348	PF02664
349	PF00456
350	PF00005
351	PF00528
352	PF01479
353	PF00849
354	PF13309
355	PF08348
356	PF00126
357	PF03466
358	PF00005
359	PF02687
360	PF12704
361	PF02142
362	PF00586
363	PF02769
364	PF01502
365	PF01503
366	PF00908
367	PF02311
368	PF12833
369	PF01848
370	PF00009
371	PF06421
372	PF03144
373	PF00679
374	PF00474
375	PF00044
376	PF02800
377	PF12323
378	PF01385
379	PF07282
380	PF11563
381	PF00990
382	PF02753
383	PF00345
384	PF05016
385	PF00392
386	PF07729
387	PF00817
388	PF11799
389	PF11798
390	PF13438
391	PF13419
392	PF04355
393	PF03063
394	PF01584
395	PF03449
396	PF01272
397	PF00111
398	PF00175
399	PF00970
400	PF00009
401	PF09107
402	PF09106
403	PF03144
404	PF07497
405	PF07498
406	PF00006
407	PF12170
408	PF13177
409	PF12168
410	PF12169
411	PF02782
412	PF00370
413	PF03328
414	PF02852
415	PF07992
416	PF07882
417	PF07881
418	PF02952
419	PF08220
420	PF00455
421	PF07883
422	PF01381
423	PF01966
424	PF00226
425	PF05099
426	PF04378
427	PF00270
428	PF03461
429	PF00271
430	PF02559
431	PF07233
432	PF00245
433	PF00133
434	PF00133
435	PF00133
436	PF08264
437	PF13603
438	PF01063
439	PF00344
440	PF01521
441	PF02896
442	PF05524
443	PF00391
444	PF00381
445	PF00359
446	PF17153
447	PF00563
448	PF07729
449	PF00392
450	PF00324
451	PF01043
452	PF07517
453	PF02810
454	PF07516
455	PF00196
456	PF00072
457	PF13525
458	PF13411
459	PF00528
460	PF01370
461	PF14711
462	PF13247
463	PF08275
464	PF13155
465	PF08278
466	PF01807
467	PF10410
468	PF00889
469	PF02378
470	PF00367
471	PF13378
472	PF02746
473	PF00535
474	PF00359
475	PF08279
476	PF07690
477	PF08211
478	PF00383
479	PF00529
480	PF16576
481	PF00005
482	PF03450
483	PF00941
484	PF14691
485	PF07992
486	PF03636
487	PF03633
488	PF03632
489	PF00497
490	PF01464
491	PF00873
492	PF11080
493	PF01553
494	PF08279
495	PF02237
496	PF03099
497	PF02826
498	PF17243
499	PF01103
500	PF07244
501	PF00005
502	PF00005
503	PF02222
504	PF01026
505	PF01471
506	PF03734
507	PF01548
508	PF02371
509	PF00072
510	PF00486
511	PF07690
512	PF00013
513	PF01138
514	PF01138
515	PF03725
516	PF03725
517	PF00575
518	PF03726
519	PF01379
520	PF03900
521	PF01497
522	PF16925
523	PF00440
524	PF00582
525	PF03475
526	PF03473
527	PF13580
528	PF12796
529	PF13637
530	PF02203
531	PF00015
532	PF00672
533	PF13411
534	PF08352
535	PF00005
536	PF13183
537	PF02589
538	PF11870
539	PF03968
540	PF08525
541	PF01551
542	PF01476
543	PF02302
544	PF02378
545	PF01344
546	PF00764
547	PF01649
548	PF13258
549	PF13500
550	PF14821
551	PF00291
552	PF02463
553	PF04539
554	PF04542
555	PF00140
556	PF04545
557	PF07715
558	PF05193
559	PF05193
560	PF16187
561	PF00675
562	PF00692
563	PF01035
564	PF01966
565	PF00325
