Feature	Pfam
0	PF17073
1	PF00156
2	PF00455
3	PF08220
4	PF00771
5	PF02367
6	PF00330
7	PF00694
8	PF03830
9	PF13356
10	PF00589
11	PF00512
12	PF02518
13	PF07690
14	PF15937
15	PF03610
16	PF00005
17	PF00664
18	PF02660
19	PF13183
20	PF02754
21	PF02754
22	PF07724
23	PF00004
24	PF10431
25	PF01026
26	PF00375
27	PF03466
28	PF00126
29	PF01765
30	PF02518
31	PF07730
32	PF00672
33	PF13675
34	PF01553
35	PF01545
36	PF05275
37	PF01467
38	PF00210
39	PF03009
40	PF00384
41	PF01568
42	PF08029
43	PF01634
44	PF01261
45	PF06744
46	PF06761
47	PF14331
48	PF00083
49	PF01497
50	PF01725
51	PF02826
52	PF01842
53	PF00389
54	PF02894
55	PF01408
56	PF05198
57	PF00707
58	PF03466
59	PF00126
60	PF01739
61	PF03705
62	PF04226
63	PF00768
64	PF07943
65	PF06325
66	PF02784
67	PF00278
68	PF03892
69	PF00013
70	PF01138
71	PF01138
72	PF03725
73	PF03725
74	PF00575
75	PF03726
76	PF00005
77	PF00005
78	PF12848
79	PF00122
80	PF00403
81	PF00403
82	PF00702
83	PF07338
84	PF02769
85	PF02769
86	PF13507
87	PF13378
88	PF02746
89	PF00586
90	PF02769
91	PF01084
92	PF03755
93	PF08340
94	PF04565
95	PF00562
96	PF04561
97	PF04561
98	PF10385
99	PF04560
100	PF04563
101	PF07690
102	PF00293
103	PF13184
104	PF08529
105	PF00575
106	PF14520
107	PF00389
108	PF11890
109	PF02826
110	PF13402
111	PF13322
112	PF17291
113	PF08521
114	PF00512
115	PF02518
116	PF04957
117	PF13521
118	PF01381
119	PF03205
120	PF02881
121	PF00448
122	PF00196
123	PF06007
124	PF00005
125	PF08352
126	PF03797
127	PF03212
128	PF00155
129	PF10502
130	PF00717
131	PF00771
132	PF01029
133	PF00416
134	PF00848
135	PF00355
136	PF01179
137	PF07833
138	PF02728
139	PF02727
140	PF00710
141	PF02730
142	PF01314
143	PF07715
144	PF00593
145	PF07660
146	PF00005
147	PF00532
148	PF00356
149	PF13411
150	PF07690
151	PF01075
152	PF00549
153	PF08442
154	PF06719
155	PF12833
156	PF10956
157	PF00571
158	PF03471
159	PF01595
160	PF07350
161	PF01228
162	PF02901
163	PF09397
164	PF01580
165	PF13491
166	PF01258
167	PF00160
168	PF03471
169	PF03741
170	PF09285
171	PF01132
172	PF08207
173	PF03170
174	PF17147
175	PF02775
176	PF01558
177	PF10371
178	PF13484
179	PF01855
180	PF00793
181	PF09078
182	PF01584
183	PF02895
184	PF01627
185	PF02518
186	PF00005
187	PF00390
188	PF03949
189	PF02378
190	PF00367
191	PF05175
192	PF00126
193	PF03466
194	PF15640
195	PF05488
196	PF05593
197	PF05593
198	PF05593
199	PF05593
200	PF05593
201	PF05593
202	PF01977
203	PF13419
204	PF00528
205	PF12911
206	PF04002
207	PF03372
208	PF01475
209	PF07126
210	PF00355
211	PF00271
212	PF00270
213	PF14842
214	PF01706
215	PF14841
216	PF04851
217	PF13588
218	PF00271
219	PF08463
220	PF00528
221	PF00072
222	PF00196
223	PF06672
224	PF00293
225	PF00291
226	PF00356
227	PF13377
228	PF03486
229	PF13412
230	PF01037
231	PF01274
232	PF06249
233	PF01909
234	PF07237
235	PF00171
236	PF00465
237	PF03476
238	PF00111
239	PF03473
240	PF01330
241	PF14520
242	PF07499
243	PF00491
244	PF00732
245	PF05199
246	PF00005
247	PF00210
248	PF00849
249	PF01479
250	PF04348
251	PF04348
252	PF00383
253	PF01872
254	PF03746
255	PF02302
256	PF00359
257	PF02378
258	PF07690
259	PF00196
260	PF14549
261	PF00484
262	PF02311
263	PF12833
264	PF00724
265	PF07729
266	PF00392
267	PF13847
268	PF00497
269	PF04965
270	PF02629
271	PF00549
272	PF00350
273	PF03100
274	PF00107
275	PF08240
276	PF05534
277	PF06006
278	PF00873
279	PF00797
280	PF01430
281	PF01116
282	PF00324
283	PF00486
284	PF00072
285	PF01613
286	PF02371
287	PF01548
288	PF02371
289	PF01548
290	PF02371
291	PF01548
292	PF02371
293	PF01548
294	PF02371
295	PF01548
296	PF02371
297	PF01548
298	PF02371
299	PF01548
300	PF00654
301	PF00889
302	PF00367
303	PF02378
304	PF01225
305	PF08245
306	PF02875
307	PF00202
308	PF02075
309	PF00126
310	PF03466
311	PF09312
312	PF00639
313	PF13616
314	PF02378
315	PF00359
316	PF02302
317	PF14714
318	PF01926
319	PF01926
320	PF01261
321	PF02678
322	PF01820
323	PF07478
324	PF01648
325	PF03023
326	PF13247
327	PF09163
328	PF00717
329	PF01726
330	PF11762
331	PF02610
332	PF04349
333	PF12710
334	PF00990
335	PF12833
336	PF02311
337	PF17358
338	PF00126
339	PF03466
340	PF08279
341	PF02237
342	PF03099
343	PF15922
344	PF01058
345	PF14720
346	PF04752
347	PF01343
348	PF01343
349	PF07690
350	PF00149
351	PF02872
352	PF00011
353	PF00198
354	PF00364
355	PF00364
356	PF00364
357	PF02817
358	PF13954
359	PF00577
360	PF13953
361	PF01547
362	PF05193
363	PF05193
364	PF16187
365	PF00675
366	PF00300
367	PF00083
368	PF13488
369	PF00691
370	PF09997
371	PF04055
372	PF13353
373	PF14711
374	PF13247
375	PF03709
376	PF01276
377	PF03711
378	PF04363
379	PF01551
380	PF03279
381	PF00929
382	PF00885
383	PF02082
384	PF00324
385	PF00132
386	PF00132
387	PF00132
388	PF12804
389	PF00675
390	PF05193
391	PF00117
392	PF16576
393	PF03459
394	PF03459
395	PF00126
396	PF00574
397	PF00593
398	PF07715
399	PF00501
400	PF13193
401	PF00534
402	PF13579
403	PF00156
404	PF01018
405	PF01926
406	PF00367
407	PF02378
408	PF13417
409	PF00563
410	PF12792
411	PF01476
412	PF04972
413	PF00419
414	PF01751
415	PF01131
416	PF00316
417	PF01145
418	PF08352
419	PF00005
420	PF02737
421	PF00378
422	PF00725
423	PF00725
424	PF00149
425	PF00486
426	PF00072
427	PF00512
428	PF02518
429	PF00873
430	PF01202
431	PF11563
432	PF00990
433	PF01641
434	PF13505
435	PF02690
436	PF13098
437	PF10411
438	PF13860
439	PF03963
440	PF13861
441	PF00581
442	PF00581
443	PF02659
444	PF06693
445	PF07690
446	PF00202
447	PF07369
448	PF06078
449	PF00577
450	PF13953
451	PF13954
452	PF00359
453	PF01168
454	PF02779
455	PF00676
456	PF16870
457	PF16078
458	PF07883
459	PF01381
460	PF03691
461	PF00072
462	PF00158
463	PF02954
464	PF02254
465	PF00999
466	PF00378
467	PF00294
468	PF07813
469	PF13649
470	PF13091
471	PF13091
472	PF13242
473	PF03527
474	PF14220
475	PF05593
476	PF05593
477	PF05593
478	PF05593
479	PF05593
480	PF05593
481	PF00873
482	PF00501
483	PF00975
484	PF00550
485	PF00668
486	PF00271
487	PF00270
488	PF00107
489	PF08240
490	PF13591
491	PF13018
492	PF16168
493	PF16168
494	PF16168
495	PF16168
496	PF03797
497	PF07152
498	PF04093
499	PF01336
500	PF00152
501	PF12833
502	PF10672
503	PF02926
504	PF01170
505	PF04879
506	PF00384
507	PF01814
508	PF04405
509	PF00005
510	PF00005
511	PF13561
512	PF01509
513	PF09157
514	PF16198
515	PF01182
516	PF13378
517	PF11254
518	PF04002
519	PF00902
520	PF01416
521	PF01416
522	PF00408
523	PF02878
524	PF02880
525	PF02879
526	PF03379
527	PF03527
528	PF05593
529	PF05593
530	PF05593
531	PF05593
532	PF05593
533	PF05593
534	PF05593
535	PF05593
536	PF00005
537	PF03459
538	PF13437
539	PF13533
540	PF00528
541	PF00465
542	PF00384
543	PF01568
544	PF04879
545	PF00196
546	PF01842
547	PF01842
548	PF08335
549	PF01909
550	PF01966
551	PF00912
552	PF17092
553	PF00905
554	PF01503
555	PF01502
556	PF01315
557	PF02738
558	PF01799
559	PF02350
560	PF02774
561	PF01118
562	PF00384
563	PF01568
564	PF00378
565	PF02737
566	PF00725
567	PF00725
568	PF12833
569	PF02311
570	PF03255
571	PF00035
572	PF14622
573	PF00486
574	PF00072
575	PF05954
576	PF01261
577	PF02525
578	PF01336
579	PF00152
580	PF12792
581	PF00563
582	PF06481
583	PF00116
584	PF17384
585	PF02576
586	PF00367
587	PF02378
588	PF16327
589	PF16327
590	PF01578
591	PF02771
592	PF02770
593	PF00441
594	PF00128
595	PF02806
596	PF02300
597	PF00990
598	PF02965
599	PF02310
600	PF02607
601	PF00809
602	PF02574
603	PF13599
604	PF00805
605	PF00805
606	PF05683
607	PF00528
608	PF16576
609	PF00529
610	PF01979
611	PF00107
612	PF05974
613	PF09375
614	PF13473
615	PF01915
616	PF00933
617	PF14310
618	PF13361
619	PF00580
620	PF12462
621	PF03548
622	PF00072
623	PF02518
624	PF01627
625	PF00989
626	PF00512
627	PF00367
628	PF00358
629	PF02378
630	PF00892
631	PF00892
632	PF03352
633	PF02852
634	PF07992
635	PF01479
636	PF00849
637	PF07882
638	PF07881
639	PF02952
640	PF02562
641	PF00793
642	PF00358
643	PF02622
644	PF00005
645	PF08402
646	PF08220
647	PF00455
648	PF00497
649	PF00497
650	PF00512
651	PF01627
652	PF00072
653	PF02518
654	PF01790
655	PF00465
656	PF01497
657	PF00367
658	PF02378
659	PF00866
660	PF02597
661	PF13537
662	PF00733
663	PF13847
664	PF02482
665	PF00675
666	PF05193
667	PF05193
668	PF07690
669	PF10555
670	PF00953
671	PF05189
672	PF01137
673	PF00535
674	PF13417
675	PF00043
676	PF00072
677	PF04397
678	PF04760
679	PF04760
680	PF08364
681	PF11987
682	PF00009
683	PF05188
684	PF05190
685	PF00488
686	PF01624
687	PF05192
688	PF12790
689	PF02951
690	PF02955
691	PF00873
692	PF00270
693	PF13307
694	PF06733
695	PF14450
696	PF02491
697	PF13186
698	PF04055
699	PF13353
700	PF00667
701	PF00258
702	PF00175
703	PF02837
704	PF00703
705	PF02836
706	PF00270
707	PF00271
708	PF17191
709	PF00175
710	PF00970
711	PF01510
712	PF04728
713	PF05035
714	PF00756
715	PF07690
716	PF00111
717	PF00970
718	PF00175
719	PF06826
720	PF06826
721	PF02080
722	PF02080
723	PF00471
724	PF01263
725	PF02674
726	PF06996
727	PF02784
728	PF02787
729	PF02142
730	PF02786
731	PF02786
732	PF00343
733	PF00392
734	PF07729
735	PF00196
736	PF03446
737	PF14833
738	PF08275
739	PF13155
740	PF08278
