Feature	Pfam
0	PF07996
1	PF02357
2	PF03743
3	PF05101
4	PF03135
5	PF01656
6	PF00419
7	PF02753
8	PF00345
9	PF04335
10	PF00437
11	PF00577
12	PF13954
13	PF13953
14	PF05016
15	PF01051
16	PF13614
17	PF00239
18	PF13342
19	PF01131
20	PF01751
21	PF03432
22	PF05321
23	PF09274
24	PF13117
25	PF01464
26	PF02534
27	PF03524
28	PF04610
29	PF07424
30	PF04956
31	PF01494
32	PF00497
33	PF01116
34	PF00419
35	PF14759
36	PF07992
37	PF02525
38	PF03483
39	PF03484
40	PF03147
41	PF01588
42	PF13365
43	PF13180
44	PF10144
45	PF03729
46	PF03729
47	PF00582
48	PF00224
49	PF02887
50	PF04963
51	PF04552
52	PF00309
53	PF00905
54	PF14812
55	PF14814
56	PF00912
57	PF00343
58	PF04055
59	PF13353
60	PF17176
61	PF08351
62	PF13718
63	PF05127
64	PF08240
65	PF00107
66	PF08013
67	PF01381
68	PF00392
69	PF07729
70	PF07338
71	PF07338
72	PF07338
73	PF15723
74	PF13237
75	PF12801
76	PF12801
77	PF00994
78	PF04960
79	PF00528
80	PF00459
81	PF01327
82	PF01202
83	PF08240
84	PF00107
85	PF13823
86	PF04055
87	PF13394
88	PF05036
89	PF00394
90	PF07732
91	PF07731
92	PF13520
93	PF01642
94	PF02310
95	PF00990
96	PF13426
97	PF00563
98	PF13416
99	PF00392
100	PF07729
101	PF00226
102	PF05099
103	PF16353
104	PF02929
105	PF02837
106	PF02836
107	PF00703
108	PF01791
109	PF00205
110	PF02776
111	PF02775
112	PF03364
113	PF00696
114	PF00583
115	PF00196
116	PF07244
117	PF07244
118	PF07244
119	PF07244
120	PF01103
121	PF02302
122	PF02378
123	PF03701
124	PF11130
125	PF13558
126	PF13476
127	PF10135
128	PF01832
129	PF00512
130	PF00989
131	PF02518
132	PF00146
133	PF07503
134	PF07503
135	PF01300
136	PF00708
137	PF13328
138	PF02824
139	PF13291
140	PF04607
141	PF00005
142	PF07992
143	PF02852
144	PF13481
145	PF13541
146	PF01494
147	PF03462
148	PF00472
149	PF00924
150	PF12794
151	PF12795
152	PF13365
153	PF00595
154	PF13180
155	PF00455
156	PF08220
157	PF02874
158	PF00006
159	PF00306
160	PF05198
161	PF00707
162	PF02803
163	PF00108
164	PF07729
165	PF00392
166	PF08220
167	PF00455
168	PF03572
169	PF00595
170	PF11818
171	PF02560
172	PF07969
173	PF14355
174	PF00291
175	PF01510
176	PF03486
177	PF01874
178	PF02311
179	PF12833
180	PF04060
181	PF14697
