Feature	Pfam
0	PF04107
1	PF12792
2	PF00563
3	PF04703
4	PF00196
5	PF00072
6	PF00771
7	PF12833
8	PF01965
9	PF00793
10	PF13953
11	PF00577
12	PF13954
13	PF06835
14	PF03447
15	PF00742
16	PF00696
17	PF01048
18	PF01649
19	PF00294
20	PF16576
21	PF01548
22	PF02371
23	PF00132
24	PF00132
25	PF02501
26	PF07963
27	PF16320
28	PF00542
29	PF04551
30	PF07085
31	PF01515
32	PF13500
33	PF02028
34	PF06067
35	PF07743
36	PF05257
37	PF03738
38	PF13377
39	PF00356
40	PF00356
41	PF13377
42	PF00342
43	PF07219
44	PF07719
45	PF00005
46	PF01402
47	PF00873
48	PF05532
49	PF04074
50	PF17155
51	PF00990
52	PF00356
53	PF13377
54	PF00486
55	PF00072
56	PF00005
57	PF13247
58	PF00474
59	PF02772
60	PF02773
61	PF00438
62	PF06808
63	PF07702
64	PF00392
65	PF00128
66	PF11941
67	PF03446
68	PF00393
69	PF02028
70	PF13328
71	PF13291
72	PF02824
73	PF04607
74	PF08482
75	PF00270
76	PF00271
77	PF04408
78	PF07690
79	PF01656
80	PF01272
81	PF14760
82	PF06790
83	PF14759
84	PF07992
85	PF05321
86	PF07690
87	PF08220
88	PF00455
89	PF08282
90	PF03739
91	PF01527
92	PF01527
93	PF01527
94	PF01527
95	PF01527
96	PF01527
97	PF01527
98	PF01527
99	PF01527
100	PF01527
101	PF01527
102	PF01527
103	PF01527
104	PF01527
105	PF01527
106	PF05728
107	PF00196
108	PF00072
109	PF03450
110	PF00941
111	PF03466
112	PF00126
113	PF02798
114	PF00043
115	PF02826
116	PF00158
117	PF13188
118	PF01523
119	PF08676
120	PF01119
121	PF13589
122	PF00392
123	PF07702
124	PF08245
125	PF02875
126	PF01225
127	PF08971
128	PF07969
129	PF00884
130	PF01274
131	PF01293
132	PF03937
133	PF02826
134	PF01842
135	PF00389
136	PF02910
137	PF00890
138	PF03462
139	PF00472
140	PF00890
141	PF02910
142	PF08448
143	PF00990
144	PF01380
145	PF01380
146	PF13522
147	PF00294
148	PF14579
149	PF02811
150	PF01336
151	PF07733
152	PF04055
153	PF13353
154	PF00155
155	PF03400
156	PF03400
157	PF03400
158	PF03400
159	PF03400
160	PF03400
161	PF01128
162	PF05930
163	PF00664
164	PF00005
165	PF00265
166	PF08343
167	PF00317
168	PF02867
169	PF02629
170	PF00549
171	PF02562
172	PF01381
173	PF12800
174	PF09163
175	PF13247
176	PF01553
177	PF00885
178	PF13561
179	PF00206
180	PF14698
181	PF00532
182	PF00356
183	PF00994
184	PF00590
185	PF06643
186	PF01627
187	PF16359
188	PF02518
189	PF02837
190	PF02836
191	PF00703
192	PF02929
193	PF16353
194	PF08267
195	PF01717
196	PF01032
197	PF00149
198	PF02872
199	PF00696
200	PF00583
201	PF08645
202	PF00475
203	PF13953
204	PF00577
205	PF13954
206	PF00132
207	PF11924
208	PF09134
209	PF02369
210	PF02369
211	PF02369
212	PF02369
213	PF02369
214	PF02369
215	PF02369
216	PF02369
217	PF02369
218	PF02369
219	PF17185
220	PF04170
221	PF01264
222	PF02615
223	PF00528
224	PF02880
225	PF02878
226	PF02879
227	PF00408
228	PF09107
229	PF09106
230	PF00009
231	PF03144
232	PF03721
233	PF00984
234	PF03720
235	PF13982
236	PF00158
237	PF00072
238	PF02954
239	PF02049
240	PF00107
241	PF08240
242	PF11975
243	PF02056
244	PF09339
245	PF01614
246	PF01751
247	PF01131
248	PF00012
249	PF02518
250	PF00672
251	PF00512
252	PF04295
253	PF08666
254	PF01609
255	PF13006
256	PF01609
257	PF13006
258	PF01609
259	PF13006
260	PF01609
261	PF13006
262	PF01609
263	PF13006
264	PF01609
265	PF13006
266	PF01609
267	PF13006
268	PF01609
269	PF13006
270	PF01609
271	PF13006
272	PF01609
273	PF13006
274	PF01609
275	PF13006
276	PF01609
277	PF13006
278	PF00345
279	PF02753
280	PF02464
281	PF00849
282	PF01479
283	PF00158
284	PF00989
285	PF02954
286	PF01584
287	PF00528
288	PF13353
289	PF04055
290	PF00575
291	PF01138
292	PF01138
293	PF03726
294	PF03725
295	PF03725
296	PF00013
297	PF00497
298	PF05688
299	PF05688
300	PF05688
301	PF05688
302	PF05688
303	PF05688
304	PF05688
305	PF05688
306	PF05688
307	PF05689
308	PF05689
309	PF05689
310	PF05689
311	PF05689
312	PF05689
313	PF05689
314	PF05689
315	PF05689
316	PF00126
317	PF03466
318	PF04542
319	PF04546
320	PF04545
321	PF00140
322	PF03979
323	PF04539
324	PF00528
325	PF08543
326	PF06004
327	PF00860
328	PF13521
329	PF01381
330	PF00185
331	PF02729
332	PF12848
333	PF16326
334	PF00005
335	PF00005
336	PF03144
337	PF00009
338	PF03143
339	PF01058
340	PF04337
341	PF00591
342	PF07831
343	PF02885
344	PF03119
345	PF01653
346	PF12826
347	PF03120
348	PF14520
349	PF00533
350	PF01722
351	PF03892
352	PF00392
353	PF07729
354	PF08388
355	PF00078
356	PF08388
357	PF00078
358	PF08388
359	PF00078
360	PF08388
361	PF00078
362	PF08388
363	PF00078
364	PF08388
365	PF00078
366	PF08388
367	PF00078
368	PF03702
369	PF00497
370	PF01464
371	PF00252
372	PF12838
373	PF11939
374	PF00480
375	PF07715
376	PF00593
377	PF13380
378	PF12146
379	PF12147
380	PF00196
381	PF06558
382	PF00665
383	PF13276
384	PF00665
385	PF13276
386	PF00665
387	PF13276
388	PF00665
389	PF13276
390	PF00665
391	PF13276
392	PF00665
393	PF13276
394	PF00665
395	PF13276
396	PF00665
397	PF13276
398	PF00665
399	PF13276
400	PF00665
401	PF13276
402	PF00665
403	PF13276
404	PF00665
405	PF13276
406	PF00665
407	PF13276
408	PF00665
409	PF13276
410	PF00665
411	PF13276
412	PF00665
413	PF13276
414	PF00665
415	PF13276
416	PF00665
417	PF13276
418	PF00665
419	PF13276
420	PF00665
421	PF13276
422	PF00665
423	PF13276
424	PF00665
425	PF13276
426	PF13561
427	PF00589
428	PF13356
429	PF00437
430	PF00258
431	PF01790
432	PF00075
433	PF01242
