Feature	Pfam
0	PF01815
1	PF00589
2	PF07690
3	PF00436
4	PF05175
5	PF12602
6	PF04352
7	PF13610
8	PF13610
9	PF13610
10	PF13610
11	PF13610
12	PF13610
13	PF13610
14	PF13610
15	PF08048
16	PF00589
17	PF02517
18	PF01278
19	PF10412
20	PF12615
21	PF05857
22	PF00950
23	PF13614
24	PF01636
25	PF01636
26	PF00239
27	PF02796
28	PF01051
29	PF13166
30	PF00005
31	PF00302
32	PF13476
33	PF13304
34	PF06122
35	PF02195
36	PF13354
37	PF01297
38	PF09679
39	PF08751
40	PF13604
41	PF07057
42	PF02195
43	PF06006
44	PF17508
45	PF07916
46	PF05261
47	PF02909
48	PF00440
49	PF00950
50	PF13427
51	PF01909
52	PF12710
53	PF12840
54	PF00565
55	PF00892
56	PF00892
57	PF09676
58	PF13495
59	PF14859
60	PF01935
61	PF11130
62	PF10624
63	PF10137
64	PF01258
65	PF00989
66	PF02371
67	PF01548
68	PF02452
69	PF05509
70	PF13610
71	PF05513
72	PF00186
73	PF06986
74	PF03358
75	PF09677
76	PF03857
77	PF13728
78	PF00857
79	PF02371
80	PF01548
81	PF03230
82	PF05818
83	PF02796
84	PF00239
85	PF11100
86	PF13728
87	PF04014
88	PF00561
89	PF04352
90	PF05321
91	PF13495
92	PF00589
93	PF03743
94	PF07993
95	PF02387
96	PF12083
97	PF06586
98	PF01850
99	PF06067
100	PF13700
101	PF01526
102	PF10894
103	PF07178
104	PF07339
105	PF01848
106	PF07395
107	PF06952
108	PF01464
109	PF12477
110	PF05309
111	PF13683
112	PF06290
113	PF13995
114	PF06834
115	PF04655
116	PF09673
117	PF03773
118	PF10723
119	PF07296
120	PF07128
121	PF01024
122	PF03526
123	PF01815
124	PF05713
125	PF03432
126	PF02402
127	PF03389
128	PF01051
129	PF05034
130	PF07476
131	PF00005
132	PF01252
133	PF02887
134	PF00224
135	PF00080
136	PF13419
137	PF03734
138	PF01476
139	PF00196
140	PF00072
141	PF13356
142	PF00589
143	PF02929
144	PF02836
145	PF02837
146	PF16353
147	PF00703
148	PF07690
149	PF10282
150	PF02780
151	PF13292
152	PF02779
153	PF06134
154	PF01047
155	PF00330
156	PF06434
157	PF11791
158	PF06827
159	PF06831
160	PF01149
161	PF02395
162	PF02395
163	PF03797
164	PF00717
165	PF00206
166	PF14698
167	PF00486
168	PF03797
169	PF13018
170	PF12838
171	PF12833
172	PF00005
173	PF00005
174	PF12848
175	PF08352
176	PF00005
177	PF02880
178	PF02879
179	PF00408
180	PF02878
181	PF01112
182	PF00196
183	PF02901
184	PF01228
185	PF01408
186	PF02894
187	PF03466
188	PF00126
189	PF12798
190	PF00037
191	PF01565
192	PF02913
193	PF03461
194	PF00270
195	PF00271
196	PF02559
197	PF02253
198	PF07690
199	PF11741
200	PF01520
201	PF07724
202	PF02861
203	PF02861
204	PF10431
205	PF00004
206	PF02255
207	PF03358
208	PF00990
209	PF00480
210	PF00496
211	PF00005
212	PF03466
213	PF00126
214	PF09707
215	PF00571
216	PF00005
217	PF02581
218	PF03611
219	PF03477
220	PF13597
221	PF00175
222	PF00042
223	PF00970
224	PF00009
225	PF00679
226	PF03144
227	PF14492
228	PF03764
229	PF13328
230	PF13291
231	PF02824
232	PF04607
233	PF11120
234	PF13356
235	PF00589
236	PF00884
237	PF05845
238	PF01571
239	PF08669
240	PF16875
241	PF02065
242	PF16874
243	PF00204
244	PF00986
245	PF01751
246	PF02518
247	PF00892
248	PF00892
249	PF01791
250	PF00126
251	PF03466
252	PF02613
253	PF01000
254	PF01193
255	PF03118
256	PF00005
257	PF00005
258	PF12698
259	PF03358
260	PF00202
261	PF01180
262	PF13708
263	PF00365
264	PF00133
265	PF00133
266	PF00133
267	PF13603
268	PF08264
269	PF03129
270	PF00587
271	PF07973
272	PF02824
273	PF00512
274	PF02518
275	PF00989
276	PF03825
277	PF00258
278	PF02302
279	PF00359
280	PF02378
281	PF01259
282	PF01048
283	PF00691
284	PF13677
285	PF00271
286	PF00270
287	PF13091
288	PF13091
289	PF01261
290	PF04545
291	PF00902
292	PF01661
293	PF00107
294	PF08240
295	PF08402
296	PF00005
297	PF00491
298	PF13531
299	PF00072
300	PF00158
301	PF02954
302	PF00532
303	PF00356
304	PF17516
305	PF04352
306	PF02782
307	PF00370
308	PF00809
309	PF02607
310	PF02310
311	PF02574
312	PF02965
313	PF03466
314	PF00126
315	PF00083
316	PF00923
317	PF01418
318	PF01380
319	PF01370
320	PF02518
321	PF13675
322	PF07730
323	PF00672
324	PF00378
325	PF00005
326	PF09383
327	PF01306
328	PF13365
329	PF00595
330	PF00595
331	PF07963
332	PF01527
333	PF02080
334	PF02080
335	PF02254
336	PF02254
337	PF16200
338	PF01145
339	PF01597
340	PF05025
341	PF06071
342	PF01926
343	PF01966
344	PF13419
345	PF00271
346	PF08482
347	PF00270
348	PF04408
349	PF04221
350	PF03737
351	PF14833
352	PF03446
353	PF14718
354	PF01464
355	PF00005
356	PF00158
357	PF13188
358	PF02264
359	PF11471
360	PF05134
361	PF12693
362	PF03949
363	PF00390
364	PF01515
365	PF10043
366	PF01226
367	PF00376
368	PF09278
369	PF05951
370	PF00005
371	PF01207
372	PF06877
373	PF00005
374	PF00005
375	PF00175
376	PF00258
377	PF00667
378	PF00462
379	PF00583
380	PF00551
381	PF02911
382	PF02302
383	PF01509
384	PF16198
385	PF09157
386	PF00860
387	PF07338
388	PF01784
389	PF09078
390	PF01584
391	PF02895
392	PF01627
393	PF02518
394	PF03364
395	PF02646
396	PF07743
397	PF01411
398	PF07973
399	PF02272
400	PF02776
401	PF02775
402	PF00205
403	PF13378
404	PF13361
405	PF12462
406	PF00580
407	PF00528
408	PF13561
409	PF08411
410	PF00929
411	PF02518
412	PF00512
413	PF00258
414	PF01202
415	PF00463
416	PF00463
417	PF13417
418	PF00043
419	PF00005
420	PF00005
421	PF00485
422	PF01545
423	PF16916
424	PF01032
425	PF08245
426	PF02875
427	PF01225
428	PF01336
429	PF00152
430	PF00950
431	PF08544
432	PF00288
433	PF14714
434	PF01926
435	PF01926
436	PF03350
437	PF00392
438	PF07702
439	PF03882
440	PF17193
441	PF17192
442	PF02561
443	PF00183
444	PF02518
445	PF00358
446	PF01250
447	PF12798
448	PF13247
449	PF12800
450	PF00479
451	PF02781
452	PF02082
453	PF00012
454	PF13662
455	PF02132
456	PF01156
457	PF08245
458	PF01225
459	PF02875
460	PF08437
461	PF01501
462	PF08328
463	PF00206
464	PF01926
465	PF07650
466	PF01503
467	PF01502
468	PF05188
469	PF00488
470	PF01624
471	PF05190
472	PF05192
473	PF04002
474	PF01276
475	PF03711
476	PF03709
477	PF07690
478	PF00106
479	PF00296
480	PF05681
481	PF05683
482	PF07219
483	PF07719
484	PF08501
485	PF01488
486	PF01887
487	PF13555
488	PF13558
489	PF01161
490	PF13483
491	PF03466
492	PF00126
493	PF07690
494	PF00581
495	PF00581
496	PF00444
497	PF00854
498	PF13419
499	PF13377
500	PF00356
501	PF02403
502	PF00587
503	PF13899
504	PF11412
505	PF02683
506	PF07690
507	PF00152
508	PF01336
509	PF08282
510	PF00267
511	PF00072
512	PF00149
513	PF02872
514	PF01042
515	PF10431
516	PF06689
517	PF07724
518	PF13406
519	PF00005
520	PF10672
521	PF01170
522	PF02926
523	PF07662
524	PF01773
525	PF00355
526	PF00848
527	PF12836
528	PF00575
529	PF16921
530	PF09371
531	PF00072
532	PF02518
533	PF01627
534	PF00989
535	PF00512
536	PF00669
537	PF02599
538	PF03918
539	PF00857
540	PF00384
541	PF01568
542	PF00717
543	PF01726
544	PF10692
545	PF02321
546	PF02321
547	PF13377
548	PF00356
549	PF00106
550	PF06889
551	PF00436
552	PF01812
553	PF02347
554	PF02347
555	PF00696
556	PF01472
557	PF00215
558	PF00474
559	PF04107
560	PF02277
561	PF00196
562	PF00072
563	PF02706
564	PF13649
