Feature	Pfam
0	PF10723
1	PF00186
2	PF12083
3	PF05016
4	PF00528
5	PF08534
6	PF13354
7	PF12602
8	PF04352
9	PF01695
10	PF00528
11	PF09299
12	PF13518
13	PF00665
14	PF04014
15	PF07362
16	PF13610
17	PF13610
18	PF13610
19	PF13610
20	PF03812
21	PF01051
22	PF00589
23	PF07296
24	PF06290
25	PF00403
26	PF02195
27	PF01527
28	PF13276
29	PF00665
30	PF01402
31	PF02796
32	PF00239
33	PF11809
34	PF00563
35	PF00563
36	PF00403
37	PF02852
38	PF07992
39	PF05321
40	PF00893
41	PF13416
42	PF05621
43	PF00376
44	PF09278
45	PF01258
46	PF02517
47	PF01464
48	PF00149
49	PF13411
50	PF05175
51	PF00239
52	PF06952
53	PF03203
54	PF00005
55	PF03743
56	PF01042
57	PF00589
58	PF08048
59	PF13610
60	PF13412
61	PF00665
62	PF04205
63	PF13427
64	PF01909
65	PF02195
66	PF01845
67	PF00583
68	PF13495
69	PF00589
70	PF00436
71	PF05857
72	PF06067
73	PF00565
74	PF03239
75	PF13007
76	PF13005
77	PF13817
78	PF03050
79	PF01555
80	PF01555
81	PF02452
82	PF10634
83	PF06586
84	PF05261
85	PF09676
86	PF11130
87	PF01935
88	PF00565
89	PF07128
90	PF00005
91	PF08402
92	PF09339
93	PF01614
94	PF00989
95	PF01848
96	PF10894
97	PF06924
98	PF02687
99	PF12704
100	PF13700
101	PF01526
102	PF02411
103	PF00701
104	PF05513
105	PF01051
106	PF07178
107	PF02387
108	PF01527
109	PF00561
110	PF00809
111	PF05052
112	PF05309
113	PF04945
114	PF10080
115	PF12704
116	PF02687
117	PF06006
118	PF13614
119	PF05717
120	PF10881
121	PF07128
122	PF05509
123	PF03389
124	PF08708
125	PF03090
126	PF00294
127	PF13412
128	PF00300
129	PF04728
130	PF07944
131	PF00370
132	PF00370
133	PF02782
134	PF03471
135	PF01595
136	PF00571
137	PF00005
138	PF00664
139	PF03331
140	PF10729
141	PF02416
142	PF05036
143	PF00338
144	PF04172
145	PF08544
146	PF00288
147	PF00384
148	PF01568
149	PF05488
150	PF06450
151	PF00691
152	PF01557
153	PF00512
154	PF16527
155	PF00672
156	PF02518
157	PF13365
158	PF13180
159	PF00563
160	PF00196
161	PF00496
162	PF00392
163	PF07729
164	PF02746
165	PF13378
166	PF00884
167	PF02525
168	PF04055
169	PF13437
170	PF13533
171	PF00042
172	PF00970
173	PF00175
174	PF05690
175	PF08478
176	PF03799
177	PF07992
178	PF14691
179	PF00455
180	PF08220
181	PF08946
182	PF00083
183	PF03717
184	PF00905
185	PF02049
186	PF02321
187	PF02321
188	PF00330
189	PF00482
190	PF00482
191	PF04461
192	PF03502
193	PF00691
194	PF01389
195	PF01706
196	PF14842
197	PF14841
198	PF09285
199	PF01132
200	PF08207
201	PF00012
202	PF07690
203	PF04055
204	PF13353
205	PF00593
206	PF07715
207	PF00529
208	PF16576
209	PF04542
210	PF04545
211	PF04546
212	PF00140
213	PF03979
214	PF04539
215	PF13378
216	PF02746
217	PF12833
218	PF08049
219	PF02615
220	PF02347
221	PF02347
222	PF05954
223	PF10106
224	PF13296
225	PF00006
226	PF00586
227	PF02769
228	PF13344
229	PF13242
230	PF04539
231	PF04542
232	PF04545
233	PF05257
234	PF03738
235	PF10672
236	PF00725
237	PF00725
238	PF02737
239	PF00378
240	PF00549
241	PF08442
242	PF01590
243	PF00158
244	PF02954
245	PF00293
246	PF05175
247	PF00800
248	PF01817
249	PF00528
250	PF12911
251	PF00771
252	PF00226
253	PF05099
254	PF02527
255	PF00440
256	PF08361
257	PF00694
258	PF00330
259	PF01510
260	PF00581
261	PF00486
262	PF00072
263	PF00005
264	PF12857
265	PF00668
266	PF00668
267	PF08242
268	PF00501
269	PF00550
270	PF00550
271	PF00550
272	PF02661
273	PF01312
274	PF09339
275	PF01614
276	PF00267
277	PF00072
278	PF02518
279	PF00989
280	PF01627
281	PF00512
282	PF00684
283	PF01556
284	PF00226
285	PF00480
286	PF01047
287	PF03144
288	PF00009
289	PF03143
290	PF06545
291	PF02954
292	PF00158
293	PF00072
294	PF00710
295	PF00990
296	PF07969
297	PF00860
298	PF00117
299	PF06418
300	PF02801
301	PF00109
302	PF07882
303	PF02952
304	PF07881
305	PF00005
306	PF00005
307	PF07238
308	PF03552
309	PF00535
310	PF02878
311	PF00408
312	PF02879
313	PF02880
314	PF12800
315	PF13247
316	PF00126
317	PF03466
318	PF04542
319	PF04545
320	PF07963
321	PF08334
322	PF07180
323	PF04012
324	PF00196
325	PF13247
326	PF07690
327	PF00491
328	PF01145
329	PF15975
330	PF01081
331	PF05524
332	PF02896
333	PF00381
334	PF00391
335	PF03610
336	PF00158
337	PF13188
338	PF02954
339	PF00575
340	PF00575
341	PF00575
342	PF00575
343	PF00575
344	PF00575
345	PF04354
346	PF01926
347	PF07650
348	PF01300
349	PF06421
350	PF00009
351	PF00679
352	PF03144
353	PF11974
354	PF00207
355	PF01835
356	PF07703
357	PF00689
358	PF00122
359	PF00702
360	PF00690
361	PF09339
362	PF01614
363	PF06029
364	PF00730
365	PF01320
366	PF01709
367	PF07732
368	PF07731
369	PF00394
370	PF01144
371	PF02129
372	PF13410
373	PF02798
374	PF06857
375	PF11924
376	PF09134
377	PF09134
378	PF09134
379	PF09134
380	PF09134
381	PF02369
382	PF02369
383	PF02369
384	PF00384
385	PF01568
386	PF04879
387	PF03449
388	PF01272
389	PF00392
390	PF05930
391	PF00528
392	PF02518
393	PF00512
394	PF01380
395	PF01380
396	PF07690
397	PF00890
398	PF02910
399	PF10431
400	PF06689
401	PF07724
402	PF01381
403	PF00990
404	PF17158
405	PF01118
406	PF02774
407	PF00543
408	PF00171
409	PF01432
410	PF00005
411	PF01494
412	PF07969
413	PF03264
414	PF00294
415	PF00849
416	PF00472
417	PF00460
418	PF06429
419	PF12169
420	PF13177
421	PF12168
422	PF12170
423	PF06276
424	PF04183
425	PF08279
426	PF03099
427	PF02237
428	PF03459
429	PF03459
430	PF02661
431	PF07731
432	PF07732
433	PF00394
434	PF01966
435	PF11726
436	PF13561
437	PF01077
438	PF01077
439	PF03460
440	PF03460
441	PF00708
442	PF11066
443	PF13460
444	PF00701
445	PF00472
446	PF00478
447	PF02348
448	PF04198
449	PF13936
450	PF09313
451	PF00793
452	PF00717
453	PF00809
454	PF00345
455	PF02753
456	PF12832
457	PF05962
458	PF00176
459	PF00271
460	PF12137
461	PF00535
462	PF07317
463	PF07238
464	PF00589
465	PF13356
466	PF01515
467	PF03466
468	PF00126
469	PF08282
470	PF03446
471	PF14833
472	PF00486
473	PF00072
474	PF14812
475	PF00905
476	PF00912
477	PF14814
478	PF02518
479	PF13675
480	PF07730
481	PF00672
482	PF01258
483	PF08338
484	PF01370
485	PF02503
486	PF13090
487	PF13089
488	PF00990
489	PF17155
490	PF10423
491	PF01048
492	PF00270
493	PF03880
494	PF00271
495	PF07690
496	PF13184
