Feature	Pfam
0	PF00301
1	PF00258
2	PF00753
3	PF00391
4	PF02896
5	PF01326
6	PF01515
7	PF00849
8	PF01479
9	PF00199
10	PF06628
11	PF04958
12	PF02629
13	PF00549
14	PF13936
15	PF04198
16	PF05524
17	PF02896
18	PF00391
19	PF02900
20	PF03613
21	PF14331
22	PF06761
23	PF06744
24	PF07859
25	PF00113
26	PF03952
27	PF12911
28	PF00528
29	PF00202
30	PF03466
31	PF00126
32	PF00676
33	PF16870
34	PF02779
35	PF00158
36	PF13188
37	PF00196
38	PF00072
39	PF13714
40	PF02798
41	PF00043
42	PF00005
43	PF04565
44	PF00562
45	PF04561
46	PF04561
47	PF10385
48	PF04560
49	PF04563
50	PF02801
51	PF00109
52	PF14842
53	PF01706
54	PF14841
55	PF00005
56	PF00005
57	PF00164
58	PF09339
59	PF01614
60	PF02080
61	PF02080
62	PF06826
63	PF06826
64	PF00107
65	PF08240
66	PF01725
67	PF00183
68	PF02518
69	PF08207
70	PF01132
71	PF09285
72	PF01077
73	PF03460
74	PF07992
75	PF04324
76	PF08442
77	PF00549
78	PF14833
79	PF03446
80	PF13098
81	PF10411
82	PF08364
83	PF11987
84	PF00009
85	PF04760
86	PF04760
87	PF00196
88	PF01380
89	PF01380
90	PF13522
91	PF00990
92	PF08447
93	PF08448
94	PF00563
95	PF05231
96	PF13426
97	PF00358
98	PF02378
99	PF00367
100	PF08282
101	PF01261
102	PF01256
103	PF03853
104	PF07992
105	PF02852
106	PF13561
107	PF00155
108	PF09699
109	PF13435
110	PF12833
111	PF00313
112	PF03610
113	PF03830
114	PF02635
115	PF13183
116	PF13085
117	PF03721
118	PF03720
119	PF00984
120	PF00703
121	PF02836
122	PF02837
123	PF02929
124	PF16353
125	PF00230
126	PF02910
127	PF00890
128	PF07503
129	PF07503
130	PF00708
131	PF01300
132	PF02805
133	PF02870
134	PF01035
135	PF12833
136	PF00253
137	PF00248
138	PF12019
139	PF07963
140	PF00474
141	PF00596
142	PF00015
143	PF00672
144	PF02203
145	PF01406
146	PF09190
147	PF00480
148	PF02518
149	PF09984
150	PF00512
151	PF01627
152	PF00072
153	PF00232
154	PF12836
155	PF09371
156	PF00575
157	PF16921
158	PF13226
159	PF06956
160	PF00158
161	PF00696
162	PF00575
163	PF00575
164	PF00575
165	PF00575
166	PF00575
167	PF00575
168	PF01928
169	PF00390
170	PF03949
171	PF00672
172	PF00512
173	PF02518
174	PF02667
175	PF02698
176	PF01155
177	PF00313
178	PF04317
179	PF08402
180	PF00005
181	PF02576
182	PF17384
183	PF00920
184	PF00009
185	PF00679
186	PF03144
